,query,ground_truth,response
28,"The following given embeddings correspond to ""walking upstairs"": [[1.2113004, 13.412265, 11.975846]], and the following given embeddings correspond to ""standing"": [[13.548493, -18.462288, -11.858764]]; classify the embedding [-6.4933124,25.609537,15.19953] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
29,"The following given embeddings correspond to ""walking upstairs"": [[1.9586881, 27.170458, 1.2698971]], and the following given embeddings correspond to ""standing"": [[19.237635, -6.1685333, -0.6843917]]; classify the embedding [-14.240482,12.945572,5.317308] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""Standing"""
30,"The following given embeddings correspond to ""walking upstairs"": [[-25.636265, 16.845879, -3.5901318]], and the following given embeddings correspond to ""standing"": [[-10.6595125, -9.654195, -2.4062393]]; classify the embedding [-21.11786,28.069687,5.7724395] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
31,"The following given embeddings correspond to ""walking upstairs"": [[-14.632012, 9.856647, 12.394716]], and the following given embeddings correspond to ""standing"": [[19.237635, -6.1685333, -0.6843917]]; classify the embedding [-14.736061,28.054409,10.194424] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
32,"The following given embeddings correspond to ""walking upstairs"": [[-21.11786, 28.069687, 5.7724395]], and the following given embeddings correspond to ""standing"": [[12.075577, -4.8186164, 7.510043]]; classify the embedding [-20.812794,26.948355,13.04356] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
33,"The following given embeddings correspond to ""walking upstairs"": [[-2.655232, 12.920911, 13.789426]], and the following given embeddings correspond to ""standing"": [[12.075577, -4.8186164, 7.510043]]; classify the embedding [-10.43526,24.792141,-1.9876262] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
34,"The following given embeddings correspond to ""walking upstairs"": [[-10.43526, 24.792141, -1.9876262]], and the following given embeddings correspond to ""standing"": [[12.254926, 3.1709843, -23.747957]]; classify the embedding [-15.639891,27.32815,3.2276714] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
35,"The following given embeddings correspond to ""walking upstairs"": [[-4.890708, 16.515228, 16.329077]], and the following given embeddings correspond to ""standing"": [[2.1668754, -9.551728, -16.197765]]; classify the embedding [-18.076305,25.70908,6.2199993] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
36,"The following given embeddings correspond to ""walking upstairs"": [[-17.86232, 10.758809, 10.47529]], and the following given embeddings correspond to ""standing"": [[-12.906513, -16.562151, -4.61686]]; classify the embedding [-25.636265,16.845879,-3.5901318] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
37,"The following given embeddings correspond to ""walking upstairs"": [[2.5303297, 28.99192, 9.666942]], and the following given embeddings correspond to ""standing"": [[17.110596, -13.413851, -10.628074]]; classify the embedding [-0.10167119,13.8868,9.586569] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
38,"The following given embeddings correspond to ""walking upstairs"": [[-15.639891, 27.32815, 3.2276714]], and the following given embeddings correspond to ""standing"": [[-10.352976, -13.027181, -8.418205]]; classify the embedding [-16.276045,20.8936,14.927042] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
39,"The following given embeddings correspond to ""walking upstairs"": [[-7.4790974, 12.2469015, 6.197446]], and the following given embeddings correspond to ""standing"": [[2.6961985, -11.5463, -1.5831257]]; classify the embedding [-10.730675,28.255638,13.738781] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
40,"The following given embeddings correspond to ""walking upstairs"": [[-13.157198, 18.610394, 6.5310173]], and the following given embeddings correspond to ""standing"": [[2.6961985, -11.5463, -1.5831257]]; classify the embedding [-14.632012,9.856647,12.394716] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
41,"The following given embeddings correspond to ""walking upstairs"": [[-13.157198, 18.610394, 6.5310173]], and the following given embeddings correspond to ""standing"": [[-7.3013997, -9.352565, 2.677455]]; classify the embedding [-7.5479894,13.601346,17.268787] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
42,"The following given embeddings correspond to ""walking upstairs"": [[-7.3043337, 19.986658, 17.64818]], and the following given embeddings correspond to ""standing"": [[7.5393095, -15.141013, -9.617513]]; classify the embedding [-15.568956,16.413572,3.8236015] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
43,"The following given embeddings correspond to ""walking upstairs"": [[-17.47152, 5.78674, 10.686718]], and the following given embeddings correspond to ""standing"": [[7.0842986, 13.219667, -19.144064]]; classify the embedding [-29.565054,3.109872,11.290991] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
44,"The following given embeddings correspond to ""walking upstairs"": [[-0.22300349, 21.214588, 17.385635]], and the following given embeddings correspond to ""standing"": [[-18.563856, -20.109167, -1.3279023]]; classify the embedding [-36.29765,8.302441,9.638138] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""Standing"""
45,"The following given embeddings correspond to ""walking upstairs"": [[-7.3043337, 19.986658, 17.64818]], and the following given embeddings correspond to ""standing"": [[-18.563856, -20.109167, -1.3279023]]; classify the embedding [-20.24321,16.669605,11.780585] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
46,"The following given embeddings correspond to ""walking upstairs"": [[-17.47152, 5.78674, 10.686718]], and the following given embeddings correspond to ""standing"": [[-13.275951, -19.28487, 5.3154507]]; classify the embedding [-31.297537,13.802137,-6.5391374] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
47,"The following given embeddings correspond to ""walking upstairs"": [[-13.157198, 18.610394, 6.5310173]], and the following given embeddings correspond to ""standing"": [[0.9884575, -6.3076444, -9.867937]]; classify the embedding [-37.26139,3.1206827,6.073774] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
48,"The following given embeddings correspond to ""walking upstairs"": [[1.5872319, 19.578749, 12.293827]], and the following given embeddings correspond to ""standing"": [[8.645077, -1.3262985, 6.434553]]; classify the embedding [-11.65231,14.316778,3.0622625] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
49,"The following given embeddings correspond to ""walking upstairs"": [[2.831927, 24.231455, 4.70223]], and the following given embeddings correspond to ""standing"": [[13.748227, -13.174877, -16.288887]]; classify the embedding [-36.023277,3.9159458,9.514197] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""standing"""
50,"The following given embeddings correspond to ""walking upstairs"": [[-17.47152, 5.78674, 10.686718]], and the following given embeddings correspond to ""standing"": [[14.503931, -11.502124, -6.113031]]; classify the embedding [-7.3043337,19.986658,17.64818] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
51,"The following given embeddings correspond to ""walking upstairs"": [[-7.8814487, 30.168257, 15.18948]], and the following given embeddings correspond to ""standing"": [[-13.275951, -19.28487, 5.3154507]]; classify the embedding [-2.655232,12.920911,13.789426] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
52,"The following given embeddings correspond to ""walking upstairs"": [[-10.43526, 24.792141, -1.9876262]], and the following given embeddings correspond to ""standing"": [[13.548493, -18.462288, -11.858764]]; classify the embedding [1.9586881,27.170458,1.2698971] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
53,"The following given embeddings correspond to ""walking upstairs"": [[-8.464295, 26.818647, 18.636805]], and the following given embeddings correspond to ""standing"": [[-1.4064962, -5.8223853, -28.556585]]; classify the embedding [-11.26508,24.088936,1.3601589] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
54,"The following given embeddings correspond to ""walking upstairs"": [[-36.29765, 8.302441, 9.638138]], and the following given embeddings correspond to ""standing"": [[-5.972454, -3.2176538, -12.560256]]; classify the embedding [-13.157198,18.610394,6.5310173] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
55,"The following given embeddings correspond to ""walking upstairs"": [[-21.11786, 28.069687, 5.7724395]], and the following given embeddings correspond to ""standing"": [[5.3589044, -1.2702037, -12.221786]]; classify the embedding [-19.253445,22.655306,14.206003] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
56,"The following given embeddings correspond to ""walking upstairs"": [[-4.655153, 27.418484, 1.0692061]], and the following given embeddings correspond to ""standing"": [[10.099464, 8.025624, 0.72579104]]; classify the embedding [-0.9886973,17.839552,15.284915] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Walking upstairs,"""walking upstairs"""
57,"The following given embeddings correspond to ""walking upstairs"": [[-11.65231, 14.316778, 3.0622625]], and the following given embeddings correspond to ""standing"": [[12.430415, -13.807134, -3.1657336]]; classify the embedding [5.638721,-21.449514,-9.059744] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
58,"The following given embeddings correspond to ""walking upstairs"": [[-7.3043337, 19.986658, 17.64818]], and the following given embeddings correspond to ""standing"": [[10.099464, 8.025624, 0.72579104]]; classify the embedding [2.6961985,-11.5463,-1.5831257] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,standing
59,"The following given embeddings correspond to ""walking upstairs"": [[-20.24321, 16.669605, 11.780585]], and the following given embeddings correspond to ""standing"": [[-0.49565294, -3.058589, -24.948856]]; classify the embedding [-3.7815647,-9.439724,-4.8249083] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""Standing"""
60,"The following given embeddings correspond to ""walking upstairs"": [[-1.3859091, 25.493225, 19.522823]], and the following given embeddings correspond to ""standing"": [[-4.306504, -10.457346, -19.773607]]; classify the embedding [4.259552,-6.4481025,-6.024914] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
61,"The following given embeddings correspond to ""walking upstairs"": [[-18.84518, 27.504421, 9.981673]], and the following given embeddings correspond to ""standing"": [[8.805399, 6.9922113, -12.563676]]; classify the embedding [-7.3013997,-9.352565,2.677455] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""Standing"""
62,"The following given embeddings correspond to ""walking upstairs"": [[-16.276045, 20.8936, 14.927042]], and the following given embeddings correspond to ""standing"": [[5.4061117, -0.72579235, 4.4979506]]; classify the embedding [-10.6595125,-9.654195,-2.4062393] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""Standing"""
63,"The following given embeddings correspond to ""walking upstairs"": [[2.831927, 24.231455, 4.70223]], and the following given embeddings correspond to ""standing"": [[12.641906, 10.763963, -13.556607]]; classify the embedding [-2.375156,-16.075346,1.4116664] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""Standing"""
64,"The following given embeddings correspond to ""walking upstairs"": [[-1.3859091, 25.493225, 19.522823]], and the following given embeddings correspond to ""standing"": [[5.3589044, -1.2702037, -12.221786]]; classify the embedding [13.548493,-18.462288,-11.858764] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
65,"The following given embeddings correspond to ""walking upstairs"": [[-10.43526, 24.792141, -1.9876262]], and the following given embeddings correspond to ""standing"": [[11.007845, 2.0980766, -17.76991]]; classify the embedding [-26.97357,-1.1725367,-6.5537753] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""walking upstairs"""
66,"The following given embeddings correspond to ""walking upstairs"": [[-29.565054, 3.109872, 11.290991]], and the following given embeddings correspond to ""standing"": [[-5.972454, -3.2176538, -12.560256]]; classify the embedding [4.1064754,-2.513109,-6.1237826] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
67,"The following given embeddings correspond to ""walking upstairs"": [[-15.639891, 27.32815, 3.2276714]], and the following given embeddings correspond to ""standing"": [[17.110596, -13.413851, -10.628074]]; classify the embedding [0.9884575,-6.3076444,-9.867937] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
68,"The following given embeddings correspond to ""walking upstairs"": [[1.2113004, 13.412265, 11.975846]], and the following given embeddings correspond to ""standing"": [[-3.2930076, -15.340616, -19.318043]]; classify the embedding [-4.6333404,-16.045473,-1.7231832] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
69,"The following given embeddings correspond to ""walking upstairs"": [[-18.076305, 25.70908, 6.2199993]], and the following given embeddings correspond to ""standing"": [[4.1064754, -2.513109, -6.1237826]]; classify the embedding [12.430415,-13.807134,-3.1657336] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
70,"The following given embeddings correspond to ""walking upstairs"": [[-11.26508, 24.088936, 1.3601589]], and the following given embeddings correspond to ""standing"": [[-26.97357, -1.1725367, -6.5537753]]; classify the embedding [-7.236612,-9.161616,-2.7904663] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
71,"The following given embeddings correspond to ""walking upstairs"": [[-20.24321, 16.669605, 11.780585]], and the following given embeddings correspond to ""standing"": [[-13.275951, -19.28487, 5.3154507]]; classify the embedding [17.110596,-13.413851,-10.628074] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""Standing"""
72,"The following given embeddings correspond to ""walking upstairs"": [[-29.565054, 3.109872, 11.290991]], and the following given embeddings correspond to ""standing"": [[12.254926, 3.1709843, -23.747957]]; classify the embedding [-5.972454,-3.2176538,-12.560256] as either ""walking upstairs"" or ""standing"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Standing,"""standing"""
