embedding,labels
"0.68203735,0.9018444,-2.786275,1.9230353,-0.5627615",5
"-4.525529,1.7230059,-1.0188441,0.35908172,1.1573296",0
"-7.1971445,-6.7345853,1.7346843,2.3385913,-1.3341839",1
"-7.1983194,-6.905683,0.9160003,1.3674626,0.4490073",2
"5.8519454,-0.36826858,-0.5603324,1.9307086,1.6000241",4
"5.253846,-1.0673075,2.3455024,2.7395768,0.3616506",5
"2.9020987,6.251416,-0.15141198,-1.0121922,-0.33858642",3
"-7.1023564,-6.7915487,1.3701079,0.81329155,0.074530676",1
"6.9551706,-1.3867494,-0.9756703,0.15953052,-2.425589",5
"0.7218642,5.2913046,-1.4957105,-3.086847,-2.3731127",5
"-4.094757,4.780289,1.1485362,-0.81552505,-0.88713104",0
"5.0675397,-2.891909,-1.3714075,-0.40594003,-1.2492927",3
"-7.845195,2.9250157,-1.341171,-0.9841475,-1.074802",1
"4.3602705,1.5091906,-1.8367149,-3.4425514,-1.605406",3
"-7.2325983,-6.744443,1.6778923,2.3682394,-1.1109949",2
"3.7829447,2.7909539,-0.70218784,-0.78183,0.5945027",3
"0.5180052,-0.7234686,-0.37298527,3.0490599,-1.4495454",3
"-2.010472,-1.984633,0.2714811,1.4920198,-1.0717155",0
"3.8738506,2.1179097,-1.698089,-2.3504722,-1.5261626",3
"-5.37458,-1.1970856,-0.22922425,0.9119827,2.5079627",0
"3.6461825,4.420565,-0.39665517,-0.4379238,-0.019988358",5
"1.455986,-2.5480816,0.45574856,-0.83061224,-2.8363745",4
"-7.8783073,3.113985,-1.1229187,-1.1869522,-0.96784854",1
"1.7223278,6.626188,-0.49888042,-0.85610753,-1.184055",4
"0.41715917,4.233394,0.5984877,-2.6320336,-1.2791164",5
"6.104351,-1.3624097,-0.65366524,-2.6680858,-1.2768861",3
"4.147931,-0.54901016,2.0081809,3.0427005,0.5560608",5
"4.2612615,-4.7054152,-0.24743922,-1.5737587,1.2988634",5
"6.7527184,-3.746984,-1.5077558,-0.26695278,0.75118095",5
"2.3061247,-2.4196262,3.1015623,-0.3136543,-2.0869079",3
"0.5328504,4.430738,-1.334067,-2.619889,-1.2271361",5
"-7.3720393,2.9825964,-0.78287876,-0.54351467,-0.98900646",1
"3.5056696,4.5030613,-1.374972,-0.86966985,0.14997044",3
"-5.8924565,-2.3409739,-0.10140902,-0.1099407,-0.3036113",0
"-3.775681,5.0027533,2.2732282,0.4318747,-1.3878851",2
"2.2433178,6.744611,-0.14438544,-1.0008603,-1.4950578",5
"7.1283545,-2.137354,-1.5743632,2.1157968,-0.9701442",5
"6.3234935,0.73780894,1.3451172,0.6247919,0.5824503",5
"-6.9578924,-6.892737,1.212176,1.2483059,-0.47170544",2
"5.2197514,-3.7829359,-0.04945816,1.5431994,-1.7518528",5
"-7.9440255,2.8563702,-0.7728319,-1.939988,-1.137002",1
"-7.0476522,-6.9175525,1.1882768,1.9396873,0.00690549",1
"-6.1300106,-3.6912673,0.59572405,1.8020878,-0.25572428",0
"-7.261373,-6.9506326,0.8722166,1.5228581,-0.7197581",1
"-0.10261583,3.340033,0.8974993,0.6760273,0.8516914",4
"4.9464293,-2.7203972,0.28080374,2.2417064,-2.8860574",5
"-7.094379,-6.934953,1.2158406,1.7316531,-0.34692144",2
"0.002288609,-0.75143313,-0.24051647,2.6532943,-1.2291155",2
"-3.788093,-0.11019963,0.18990003,0.96136314,2.8038769",0
"0.14657974,3.1766896,0.87415284,0.6705614,0.86509806",4
"-0.42632294,-0.9187372,-0.740768,2.2655056,-1.4074812",2
"0.82246083,0.8321398,-2.0228052,1.9814229,-0.43328622",3
"4.6324964,-2.423289,-0.4490501,2.5285556,-0.7425746",4
"-7.904443,2.5771394,-1.7266339,-1.0492021,-1.0569047",2
"-9.873491,-0.5981568,-3.6259043,1.1915507,0.5508484",5
"3.4685073,-3.151116,0.122323394,-0.9749548,1.0931323",4
"-7.829933,2.8481743,-1.1110166,-0.7751399,-0.907835",1
"-7.101019,-7.293397,1.2143033,1.6153767,-0.55012673",2
"3.0673044,6.44798,0.04307761,-1.5513074,-1.6036654",4
"2.2103248,5.8729687,1.062421,-0.8927598,-0.931029",3
"-4.2469296,4.9203773,1.9928595,0.30136913,-0.7043563",2
"5.07467,-3.9038203,-0.16361514,-0.9021132,1.8397226",5
"-4.4489036,1.9655693,-0.95476854,0.2055834,1.0051342",0
"5.2327585,-1.0349774,2.298868,2.7609208,0.30906358",5
"5.5278254,-2.7037868,-0.21993189,-0.24517974,2.5719578",5
"-7.472217,2.8288128,-1.0151674,-0.5703945,-0.85309845",1
"-5.987249,-3.342872,0.64481837,1.7828088,-0.16219541",0
"-4.267948,5.0090265,2.047268,0.43046826,-0.8870983",2
"1.9024276,1.3026744,-1.2539923,1.956622,-0.15618865",3
"-6.577762,-5.675519,0.72731024,1.933702,-0.48393983",0
"-7.032877,-6.859348,1.0788534,1.143591,-0.7107838",1
"-6.9314895,-6.674374,1.3635122,1.4854423,0.005576931",1
"-7.9642215,3.1675622,-1.112557,-1.2234277,-0.95776016",1
"-7.166665,-6.9572196,1.0494926,1.3073028,-0.53044945",1
"3.9004512,2.3372316,-1.4546573,-4.45539,-1.5184572",0
"-4.3753066,0.7011807,0.45335793,0.9879999,3.9540663",0
"-7.8297424,2.8792174,-0.96110547,-0.85084736,-0.6792359",1
"5.479563,-3.0059288,-1.289831,-0.21766649,-1.3066947",4
"-6.380138,-5.367365,1.526998,1.2724817,-0.11250471",0
"-1.0608152,-1.5653312,-3.1742551,0.067919604,2.882818",4
"-0.49065107,-0.17323066,-2.6857245,-0.004223586,1.8014679",0
"-7.258571,-6.662692,1.7487305,2.4863155,-1.1675012",2
"-0.38603508,-0.90765417,-0.45129105,2.3988972,-1.3011038",4
"5.7781763,4.43271,-0.8911252,-2.1247785,-2.0000508",3
"7.5529633,-1.1617367,0.9100468,1.7374032,-1.0058819",3
"-4.190929,4.8591037,1.9234656,0.22855054,-0.8996186",2
"3.5793483,3.8008137,-0.95757765,-0.49276134,0.19067945",3
"6.2406473,-3.3519993,-1.2707884,-0.011331382,2.7239728",5
"2.3967478,6.3238072,0.63930804,-1.4221636,-1.7552574",5
"-6.5874925,-1.444106,0.17733945,1.0088997,-0.19678321",0
"4.3626275,-4.4896007,-0.31570026,-1.4027721,0.8876566",5
"-5.708478,-2.4214256,0.92007595,1.4159701,0.25207573",0
"-3.949353,4.3937674,1.9779795,0.8024675,-1.1372975",2
"-3.817469,-3.6134443,1.0631765,1.8412628,-1.5142953",0
"0.41271088,2.4401078,0.2952076,-0.08385899,-0.9666065",4
"-5.088085,-1.7817122,0.32448572,1.4928514,0.07738586",0
"4.3661785,-1.0680382,1.1551691,-0.45137757,1.1944911",3
"-7.048725,3.5076108,0.33013937,-0.01630386,-0.5937693",1
"-4.936937,-7.8507032,1.0338655,0.7302042,0.42811182",2
"-5.240925,-2.6269722,1.5894849,1.0792565,-0.70767915",0
"8.392384,-0.8477835,-0.6504222,1.734201,0.76708734",5
"5.96985,-3.5706506,-1.4708819,0.7098608,2.113561",5
"-7.8875933,3.7526214,-0.24770549,0.6555491,-0.47091419",1
"-8.810217,3.6823676,-1.0295244,-0.6558013,-0.5467434",1
"5.068415,-2.34535,2.6793804,-1.5765519,1.3055489",5
"-5.604933,-8.044685,0.27029026,1.2943252,0.25525534",1
"2.8627512,-0.71402866,-1.4231485,0.8561831,-0.67029095",3
"-2.2862322,-2.2136478,0.42676306,1.2596058,-1.0455542",0
"-1.4183576,-1.7945219,0.65922445,0.24090138,-0.49381387",0
"-5.264347,-7.4989753,0.48276547,0.16528006,0.6596792",2
"-5.456388,-7.6301,0.24470805,0.82207006,0.46734545",2
"-0.32731935,-0.35935548,-2.697671,-0.045283936,1.5698864",0
"-0.37887105,-0.844642,-0.8432593,2.2534084,-1.4696901",4
"6.7691617,-0.44081837,0.8831537,1.706904,-1.6459402",3
"-5.6829333,-3.8210113,1.2106398,0.6039364,-1.3521584",0
"-8.476388,3.4683454,-0.48279542,-0.51615995,-0.32268873",1
"5.109332,0.47749922,0.59953,1.7724289,-1.1425066",3
"-8.724806,3.7298484,-0.36199102,-0.4442961,-0.6045444",1
"0.44594115,-0.17205511,-2.6614046,-0.27760538,0.51859856",3
"-0.1725729,-0.90137565,-1.804955,1.9081926,-1.374511",0
"4.7598243,-3.0236607,0.2627577,2.4249322,-2.363185",5
"5.649827,-0.04492731,3.232034,1.2904084,1.4734792",4
"2.1453524,1.2566266,-2.513502,0.5588428,-0.47235006",4
"-4.5799026,-7.756546,0.94831526,0.51260096,0.40779015",5
"0.7299875,4.3957314,0.936456,-2.5477216,-1.4061472",5
"-3.8459287,-7.593266,-0.1024801,1.6720335,0.5220581",2
"3.7348733,-1.883713,0.7572094,2.4304328,1.7091042",5
"-5.861416,-7.7345343,0.5663027,-0.21642521,-0.7065874",2
"-6.3643985,-8.419539,0.458516,2.0490906,-0.06940888",0
"-5.4923162,-7.731363,0.37588575,0.88426393,0.27495724",1
"-2.9808333,3.132485,1.0368699,0.086462416,-0.92861134",0
"0.7436195,0.21833009,-2.9947448,2.342425,-1.2830065",2
"-5.305343,-7.4446044,0.26463404,0.3962676,0.4828295",2
"-5.4117064,-7.6942687,-0.4133756,0.604378,0.31846973",1
"-4.6439686,-1.8921701,2.2200108,0.47419637,-1.162371",0
"-4.165152,4.1453137,2.1198008,0.5532526,-0.649217",2
"8.112466,-0.9627111,-0.89054394,1.7342607,0.6842719",3
"-8.954398,3.6472843,-0.775991,0.19467369,-0.9837336",1
"7.0748515,-1.5748924,-0.9603748,0.2613259,-2.3202922",5
"4.1189923,4.2197003,0.071649924,-0.5919867,-0.13483663",3
"-9.819841,0.36786628,-4.1235414,1.5945019,1.3443402",2
"-5.285047,-2.1077511,2.1672456,0.31123188,-0.67204714",0
"5.1330166,-0.54583764,1.4192896,-0.0832618,0.7630395",3
"4.1405373,2.2201943,-1.587632,-3.3115215,-1.5154638",5
"-4.217145,4.3637094,1.764233,0.803337,-0.7155872",2
"1.6563268,1.3084192,-0.44004586,2.1573498,1.4349163",5
"6.3321304,-3.0842314,0.22716303,-0.9953573,-1.1719077",5
"0.69108444,-2.5016122,-2.3528814,0.28980222,-0.7053976",4
"-8.303925,3.3571596,-0.68910235,-1.1810077,-0.41603646",2
"4.77418,-0.47908494,0.12395215,2.88799,2.810165",4
"3.4123192,2.4873104,-1.5039065,-2.3095672,-1.6048834",3
"2.165731,1.3001175,-2.0743742,2.4662836,-0.62717927",5
"6.6980405,-2.8019562,0.6751345,1.8014855,-1.497027",5
"1.7097081,4.633051,-0.57264495,-0.032101218,-0.5691867",4
"3.855107,-2.6833053,-1.102206,-0.4977022,-1.3256748",3
"1.1389443,0.35772225,-0.015544398,2.1539042,0.18426776",4
"-5.5639405,-7.7867417,0.41698125,1.0022241,0.34374914",2
"-9.825841,-0.4832186,-3.6210506,1.146427,0.51147723",2
"-5.6375976,-7.5903397,0.59619516,1.3652762,0.68401027",2
"7.379456,-2.972018,-0.2229489,0.90916187,-1.121031",4
"3.3000631,2.9724624,-0.3409609,0.65897554,-0.33587435",4
"-3.8227203,4.2037416,1.8674536,0.6393288,-0.6311093",2
"6.8504066,-2.8962018,0.65099865,1.8685907,-1.7014537",4
"-8.484924,3.744435,-0.725902,-0.50714743,-0.6116885",1
"4.9028563,-2.4788556,0.014301959,1.4773308,-2.9553978",4
"-5.8214707,-8.122286,0.29651204,1.2540321,-0.12044567",2
"4.107435,2.9501178,-0.2952563,-0.6350304,0.30426174",3
"6.2263937,-0.9666366,3.4374814,0.6829104,-0.90325445",3
"-4.275125,4.398566,1.8081115,0.7753964,-0.97336155",2
"0.72566295,-2.4778209,0.27997565,-0.6134768,-1.7947228",2
"0.7958081,0.90109223,-2.564513,1.652878,-0.39669496",5
"5.449355,-4.151643,0.0369302,0.82105964,-1.7155193",5
"1.9638946,5.652542,1.2365601,-1.4735477,-1.2370985",3
"-1.1754448,-1.5694933,0.077079125,2.0536113,-1.2095702",0
"-4.8096943,1.0228509,-1.1082077,0.54325867,1.6612984",0
"2.120204,-3.2347214,-0.849586,-0.48902637,-0.1309469",4
"-5.165052,-1.442485,0.3490565,-0.44514742,-0.5628579",0
"5.5092673,3.1664066,-0.21279453,-1.0909104,-2.2811558",4
"4.7624493,-0.91184425,-0.13175264,2.4962797,3.162167",5
"-5.729821,-7.71091,0.5861519,0.97283465,0.13912614",2
"-3.2666855,-7.6853466,0.0011565255,1.5675154,0.21825065",0
"-5.161421,-4.4416037,1.4894544,0.4345975,-0.8030307",0
"6.252018,-3.7692828,-1.5309225,-0.35426688,1.5379429",5
"-4.1852007,2.689248,-1.0095502,-0.061051186,0.14950499",0
"5.902595,-3.0495918,-0.99861145,0.07123117,2.453235",5
"-7.9787307,3.7510498,-0.28832692,0.5506718,-0.51539683",1
"-4.315317,3.8684428,1.7248752,0.7634971,-1.536193",2
"-5.802357,2.49592,-0.90413725,-0.72266614,0.46533674",0
"6.6239247,-1.3386471,0.39163876,1.4839262,2.2006407",5
"1.1943136,4.8698483,-1.3811916,-1.6371942,-0.40764645",3
"2.272331,6.1992855,-1.1381308,-1.6326764,-2.2526188",5
"-5.831442,-7.575111,0.7896014,1.1412321,0.4299437",2
"-3.7793937,4.4242415,1.9285948,0.8366914,-0.9009654",2
"-3.748858,4.5627294,1.8977787,0.5495071,-1.0484473",2
"2.3723276,3.5726583,-0.16072209,-2.2148073,1.1712242",4
"4.2469954,5.578303,-1.4904426,-1.8082713,-2.4578223",4
"0.912549,1.0335603,0.5352496,-0.9989653,-0.06644074",4
"-5.770018,-1.6149544,0.8177692,2.1368935,0.6615391",0
"2.2101152,3.4646223,-0.49937412,-2.6200821,1.5123891",4
"5.6786265,-0.039864577,3.1092749,1.2742966,1.4813855",4
"-4.7541075,1.5432618,-1.2722203,-1.3852948,3.24974",0
"4.5224314,2.5780098,-1.6039807,-2.1195161,-1.7804103",3
"-8.788551,3.6036487,-0.9167218,-0.5590468,-0.4805482",1
"6.323424,-4.155376,-2.1419747,-0.49587098,2.093174",5
"-4.8352923,-7.6497064,-0.053214677,1.6132321,0.6990969",1
"7.5031586,-1.348862,-1.000255,1.9009552,0.47406402",5
"-4.47553,-3.159571,1.103648,1.5813925,-0.8850937",0
"-4.881643,-3.1209068,1.1822236,1.429457,-0.49875396",0
"-4.212793,4.4186416,1.9887297,0.8758376,-0.79284644",2
"-4.1911764,4.294823,2.3225203,1.0127106,-1.2258649",2
"-4.3451357,4.499936,2.0481532,0.80406785,-0.6353467",2
"-6.3637047,-1.7366874,1.1768245,1.0626917,0.37530777",0
"0.3659057,-0.61675894,-2.7532454,-0.5073667,0.393576",1
"6.297639,-1.9715912,-0.85791576,1.4015089,2.0651884",5
"6.6751404,-3.269339,-1.389785,-1.0141715,1.1676337",5
"-8.819801,3.6649735,-0.84253067,-0.37968406,-0.5327434",1
"-4.0656543,-6.6885147,-0.045030236,0.805457,-0.87560326",2
"2.7096224,6.5231743,-0.024186458,-0.98576856,-1.636049",3
"-3.4763513,-3.9848373,-0.03853409,0.9697308,0.69382566",0
"1.9774523,5.926937,1.1455905,-0.83173484,-0.79777855",4
"0.3619196,4.2053266,0.22299081,-2.7994478,-1.543133",4
"5.278929,0.60714495,0.15287775,1.2017024,-0.48062122",3
"2.8480597,6.494907,0.49970597,-1.9029616,-1.7823725",5
"6.9523697,-1.4857365,-0.36057314,-0.21689819,2.1407678",5
"-4.033865,4.835121,0.80655944,0.15546222,-0.787115",2
"-4.1287527,4.798744,1.1018687,0.6919382,-1.0150764",2
"-7.755114,4.7954373,-0.89379656,-0.8339103,-0.99279636",1
"4.6738253,-1.1410879,-0.9138244,3.280714,1.7335777",3
"0.32779077,-1.8580503,-2.6339223,-0.062125456,-0.458469",0
"2.8298156,-3.362486,0.53297603,-0.9125186,-1.505211",5
"4.3067803,-1.0333266,0.52675396,2.8641734,2.716259",5
"6.8237753,-3.5622234,1.4681087,-1.1948882,-1.254739",5
"7.209407,-3.490082,-1.2832732,-0.14791529,-0.6499184",5
"-9.999706,0.71493137,-3.9285064,1.565449,1.4683179",1
"5.307272,0.21678805,0.06817108,0.6408608,-1.9792424",3
"5.5269866,-1.4070851,1.5516567,2.6889808,-0.3361738",5
"-6.2492547,-1.4518945,1.4224356,1.1115334,1.2537171",0
"1.9629298,-1.6329516,-1.9836044,3.1794167,0.5009526",3
"6.7467794,-0.5828844,0.9535796,1.6790365,-1.5693802",4
"-4.307464,-6.484545,0.102417365,1.1494776,-0.66955787",1
"-1.6237493,-1.5078846,-0.05929435,1.8885714,-1.0119448",0
"1.0193888,0.65602785,0.5257714,-1.1035781,0.017902868",3
"-3.8938992,-3.5791774,0.2220543,1.1676726,0.26856992",0
"4.331329,-2.2133613,0.36026856,2.221737,-0.94021577",5
"3.8239694,2.59723,-1.4420369,-0.6490241,0.4208689",3
"1.8385428,1.4931538,-2.3781898,0.9918062,-0.54348856",5
"-5.1018834,-7.392717,0.080037065,0.13209502,-1.2817705",2
"-1.6093053,1.7932197,-1.723803,0.25317404,1.7400247",0
"4.529756,3.5659707,0.092776835,-0.6943715,-0.30235487",3
"0.12057301,3.0022542,1.3550072,-1.3504748,-0.3362986",5
"5.365707,-2.7398007,-2.8209267,1.2105926,-2.2452772",5
"-0.2583319,-0.02107175,-2.7324965,-0.06998514,1.3885902",0
"1.8980931,-2.4190512,-2.1514096,2.4615583,-0.12378766",4
"-9.715026,-0.7503205,-3.6826932,1.1166123,0.36505935",5
"-4.2391872,-6.295804,0.22849244,1.1192055,-0.528784",1
"-4.1262393,-6.5984383,0.34969825,0.7257443,-0.43436366",2
"5.672624,-1.8220851,0.21399887,-0.66528773,2.7549622",4
"0.25414252,2.7961335,0.6383578,0.8405635,0.71863276",4
"2.7689416,5.7686415,1.2428343,-3.072982,-2.2236073",4
"-6.5149574,4.6351895,0.2701871,-0.016211016,-0.8452716",1
"6.031961,-1.4755979,-0.7578748,0.87167186,2.0613203",5
"-6.758971,4.5883675,0.11515611,-0.084882125,-0.82211626",1
"-4.8322897,3.083958,0.05232968,0.6505854,0.856231",0
"6.3939605,-1.179304,-0.979694,1.5321902,1.3196676",5
"1.88084,1.1292464,0.0803969,-2.1330984,-1.1731429",3
"-3.2820883,-5.847985,0.18297958,2.171857,-1.5776513",5
"6.871355,-3.93858,-1.603088,-0.96050376,1.5518214",5
"-6.024131,6.533142,-4.9623075,-0.7516839,2.6685357",1
"5.3647227,-2.023428,-1.6897357,-1.8514385,-0.018777043",3
"-4.9578342,-3.8369527,0.73739207,0.23298338,0.3724871",0
"2.4259398,1.8900849,-0.51932186,-2.2706456,-1.4601827",3
"0.5004093,4.3178883,0.39996675,-3.225243,-1.673242",5
"1.8986369,6.8862925,-0.18131101,-0.9631954,-1.423845",3
"1.1251193,-2.7320514,-0.003164563,-0.4676217,-1.0846468",3
"4.071795,0.3998213,-0.11458405,1.7375375,-2.0669148",4
"7.1002016,-3.714503,-1.4859474,-0.2106705,-0.14168924",5
"-4.440889,-6.8588667,0.32917845,0.6001352,-0.4247558",2
"5.7671757,-1.2877426,3.2809956,1.4457858,-1.054992",3
"-5.133546,-3.1004858,1.6773394,1.5996919,0.20090747",0
"-6.4656463,-0.7788948,1.0889318,0.6972853,2.2114053",0
"5.917404,1.1877431,1.007478,0.3579835,0.12371329",3
"7.656471,-2.3652523,-0.1520133,1.266769,-0.9744763",5
"-6.075024,-1.3285637,-0.12722638,-0.40360406,0.087152734",0
"-3.7249804,-6.556509,-0.046728827,1.0473105,-0.8437204",1
"-1.7454596,1.0262141,-2.3754168,0.26770607,2.0095484",0
"-4.1939816,-0.052615605,0.17606817,0.9088904,3.0861373",0
"0.49129382,4.2784667,0.13862203,-2.8721316,-1.5859733",5
"-4.5347238,-6.5129046,-0.1798712,1.1293154,-1.0073402",2
"-3.1457922,-6.0721307,1.0583613,0.84184325,0.667043",2
"-3.8117805,-6.319183,0.15030974,0.81344616,-0.5958435",1
"5.7366667,-2.2727344,-0.73483574,-1.8792475,0.6172249",3
"-5.7082705,-0.5556346,0.031273566,1.1335479,0.8694852",0
"-1.2430996,-1.2037702,-3.0463336,0.06419497,2.7396128",0
"0.19886903,-1.0784342,-1.8980337,-0.5863503,-0.4645882",3
"-4.8504286,0.82172817,-0.4073298,-0.40547922,2.1532066",0
"-8.058339,4.511026,-1.081765,-1.102735,-1.0309758",1
"7.5068493,-2.6231766,-1.5137843,-1.050063,1.1889405",5
"3.4499004,-0.060225617,1.7242181,2.9493082,0.56128806",5
"-4.801398,-7.1368814,-0.021495491,0.41965714,-1.048193",2
"4.1853642,-4.6419716,-0.37838554,-1.4178742,0.78441596",4
"2.5856562,0.40491414,-1.9691824,1.1557791,0.40619737",3
"-1.3938637,2.0950668,-0.14885199,0.062417753,-1.3415303",3
"-1.9880104,2.8185804,0.032939192,0.2074342,-0.96193016",0
"1.7371501,1.3977078,-2.2803483,1.289027,-0.3513829",5
"0.866096,0.8340234,-0.49984518,1.883261,1.150517",0
"5.9072666,0.2998541,2.5378585,-0.028048612,-0.29015112",3
"-7.9554453,4.3182425,-0.99183226,-1.3529304,-0.9662523",1
"2.2964337,-2.4302816,3.0501716,-0.33429095,-2.0436618",3
"5.163152,-0.77981347,-1.7902559,-1.5102913,-1.3834326",3
"4.989939,-0.98395294,2.3623095,2.796744,0.60737646",5
"-9.801701,-0.06620175,-3.7218783,1.209516,0.70901287",1
"-4.9172163,2.8961546,0.070344806,0.60486305,0.9154134",0
"6.711431,-4.214295,-1.3709134,0.25166607,1.0636678",5
"-4.801025,2.4070528,-0.40214208,0.121887475,1.0258036",0
"1.623318,-3.9437158,0.99927336,-0.09042193,-1.2835937",4
"-5.774168,-2.8122704,1.5591146,1.6033099,0.42514834",0
"0.38194597,-0.6368581,-1.2489883,-0.9618117,-0.44119942",4
"-4.640056,-2.8335412,0.25203937,0.89444387,-0.5544426",0
"-4.0256476,-6.2028856,0.17248054,1.1999859,-0.79924977",1
"0.25248244,-1.4311364,0.31934282,-0.75216216,-0.3902421",2
"-4.071586,4.9595847,0.79903114,0.7144579,-1.3407773",2
"-3.6876464,-6.198005,0.3522425,0.840384,-0.543558",1
"4.1637235,-0.5475788,-1.5991489,1.6382082,1.7388823",3
"-3.3559768,-6.2069407,0.49532276,0.9984506,0.4721093",2
"2.2080648,4.1813602,-0.69926065,-3.01805,-1.8619012",5
"-3.815771,-5.727726,-0.035046566,1.3926047,-1.1150905",0
"6.4102516,-1.7495464,1.4213767,0.73292273,-1.9872246",3
"-6.9112697,4.550748,-0.005729239,-0.10323005,-0.7907549",1
"-8.033106,4.427575,-1.0571432,-1.1161034,-0.9596943",1
"-8.244615,4.253828,-1.5559667,-1.5541755,-1.0266335",1
"7.0555615,-1.065742,0.9570464,1.6670395,-1.0770463",3
"3.1450086,6.6166196,0.25595313,-1.6213825,-1.3434482",5
"-4.0636115,-6.583545,0.24051993,0.6763962,-0.48206028",2
"-4.6723013,-2.6416113,0.1184847,0.79372805,-0.54770017",0
"4.834286,-0.6493277,-0.6514403,3.435138,1.712444",5
"2.5195386,1.0233319,1.2343484,2.6958485,-0.014166836",4
"5.335102,-0.80197436,-1.5947661,-1.8091923,-1.2441941",3
"-2.9286835,0.07355005,-1.1862807,1.2892636,2.6975708",0
"6.3032684,-2.1675603,0.5610405,-0.13496947,-2.0417478",3
"1.5257027,5.556807,-1.4905021,-1.1844217,-1.140219",5
"7.1861744,-1.4572779,-0.77010584,1.9008852,0.8869524",5
"-5.545773,-2.879939,1.4329659,1.5700504,0.2998354",0
"-4.205257,4.633368,0.9859985,0.5404166,-0.85450685",2
"7.361225,-4.1170807,-1.2964505,-0.98014206,2.167169",3
"2.663738,4.862028,-2.3439624,-2.42423,-0.007702834",4
"5.367717,-0.2850164,-0.33074787,3.3895497,2.0055704",5
"-3.1862428,4.745148,0.44054553,1.5020398,-0.5675623",2
"0.6371771,2.1907203,0.38362786,0.74225414,0.39926332",4
"2.6771073,6.604884,-0.015316494,-1.5505731,-2.0527978",5
"-3.69937,-7.332562,2.991628,-0.103422806,-1.7685053",2
"0.19817603,-1.9384432,-2.2991092,-0.10491287,-0.2722868",4
"1.4645231,5.4633927,1.4273943,-2.16231,-1.4545983",3
"-3.4495962,4.477389,0.53287834,1.244081,-0.6674985",2
"-8.212152,5.4426923,-1.6596059,-0.17515998,-0.05783711",1
"-5.3245435,-3.285001,2.3832376,1.4318483,0.69828606",0
"-2.8990374,4.596189,0.3229178,1.2893014,-0.51692414",2
"5.346692,-2.017833,0.47340992,-0.43055987,2.2355971",5
"-3.3612332,-7.0059066,2.2555718,0.9677832,-0.47866988",2
"5.0365396,-3.9796915,0.16258241,-1.3141549,0.9007463",5
"-4.0629425,-7.016973,2.706404,0.9442935,-0.56290215",2
"-5.5737777,-2.9203758,0.91309,-0.5274747,-0.23267992",0
"-8.331128,5.3798747,-1.8002414,-0.2903036,-0.14673154",1
"-4.1505756,-7.1559596,2.5886629,0.65232676,-0.71247286",1
"-6.1312375,-1.738944,1.4015802,1.0295604,0.7284341",0
