embedding,labels
"2.7717047,-0.28608117,-0.02283978,-3.0041852,-2.8078911,1.2545035,-1.1742812,-0.9553665,-0.26819074,0.105641164,-0.91104966,-0.15463687,-3.3701828,-0.16090912,1.3617101",11
"0.871106,-1.2579186,-1.4509845,-0.40868133,-0.15914252,-5.181249,0.04172768,-0.9585051,0.47144726,0.82029784,-2.1085396,0.45844528,2.5803225,0.9605284,-1.4951359",5
"5.020064,-3.9854102,-1.3458495,0.2486523,-0.7749908,2.3222308,-2.2400556,-0.730255,0.7855771,-0.3438409,-2.8670218,-2.8510017,1.0170614,-0.43105322,-1.5974936",5
"-0.79305845,-0.8589136,0.7860679,3.5064392,-0.1485219,-3.6884265,-0.8376463,-1.1283994,1.4660741,0.035853982,0.0391825,-0.6732469,-1.7393109,0.056431204,0.4993328",10
"3.8016453,-1.433882,-1.6671377,-5.8123016,-1.756634,2.1884518,-1.1878052,-1.1700932,-0.10543614,0.017271515,0.8435638,0.12201899,-1.3445972,-0.8256184,0.7429881",2
"-3.5672264,1.5582252,-0.53581274,4.4333577,0.25354642,1.5527027,3.1466765,1.9211805,-0.68078274,-1.0165676,-0.3178278,0.5597582,0.45185235,0.18703103,1.7260053",9
"-0.7283773,1.8430337,1.5102463,4.5527134,0.06760319,-2.441046,0.3132149,0.09235946,0.30683145,1.2957523,1.1306891,-1.8323879,0.089479566,-0.24286222,-1.9810308",3
"2.4440086,2.5815518,-2.910078,-1.6587206,-3.4500818,1.5767076,-1.5043273,-0.062019084,-0.06374697,-0.0683287,0.97624236,-0.19240355,-0.30731255,-1.7078851,0.3990114",10
"2.047928,3.5750692,0.2957957,-1.5540522,-1.2254268,-3.6249046,0.54406273,0.50640965,-0.0024769718,-0.0014562078,-1.8203295,0.79246306,-0.89316905,0.011931158,0.47479755",5
"-5.588782,2.3384924,-1.3774087,3.9694142,-0.20748843,4.259549,2.547993,-0.39917132,-0.7073088,0.47066367,0.45378676,-0.26026624,0.59073704,-0.08805686,-0.024250956",8
"-3.1058693,-1.1855669,-1.6355255,3.8623824,-0.3887557,1.603874,1.6508437,-0.20187242,-0.44351795,-1.0627118,1.1681901,-0.16631523,-0.19840029,0.47013682,0.5115853",4
"-6.1656866,2.8639886,-1.8820136,1.6593491,-0.14824478,1.2718694,3.1790216,0.356339,0.20512201,-0.25599527,0.028821439,-2.2879608,0.020422693,0.043932725,0.2741372",8
"-3.6356013,-5.060107,-0.56723964,-0.052453894,-0.20119573,-0.7505651,-0.8818299,-0.78973,-0.023243137,-0.26913354,-0.3441655,-2.003899,-0.0639445,0.59092593,0.08302847",0
"2.0643606,-4.2389536,-1.3906119,-1.2811757,-2.98738,6.075539,-1.1668644,-0.3146367,-1.4957182,-0.55426174,0.31077915,0.58139694,-0.4606425,-0.18372929,1.63509",1
"2.0763726,0.8058319,1.2493812,2.399595,-2.3157492,-0.7384368,0.30005825,-0.6604675,-1.79596,-0.13065633,1.9059855,1.7534623,0.8940929,0.4930954,-2.1239877",3
"1.6877153,2.815425,-0.90682846,1.3243698,-2.7439148,3.1403596,-2.8315783,-2.7496016,0.41257864,-0.20751397,0.8682851,-1.4800723,-0.061187822,-0.4258468,-0.30071607",0
"2.7038155,0.9834432,-0.53257674,-0.102274254,0.18758881,-1.4937911,-3.4365828,-1.1603123,0.5722232,-0.16356894,-3.8184295,-0.5707156,-0.13555844,0.6644,-0.21222575",5
"1.9760345,1.1356848,-1.6991421,1.8484325,-0.08822191,1.5568587,-4.223612,-2.3440657,-0.019505726,1.0250075,2.9534764,-1.6081393,-0.34163463,-0.5469048,0.0359107",11
"2.5553267,-0.20787844,-3.164038,-4.4213314,-0.09440399,-1.6904113,-1.2550277,-0.9007891,0.31213996,-0.43386394,-2.2003796,0.15376912,1.4542806,-1.4893475,-0.0808273",0
"-2.6502497,0.84849745,-0.18071143,5.049507,-0.33775252,0.1249251,1.2742866,-0.39494017,-0.41809154,-1.3952748,-1.3409944,-1.5723739,-0.8549438,-0.10929307,1.1287086",9
"5.06359,0.14229918,0.34491605,0.23511766,1.0395048,-3.8412583,0.45193863,0.5499329,-0.26402164,-2.3017068,1.5198559,-0.20905077,0.7041738,0.86953205,0.48459435",7
"-0.8842773,4.0156236,-1.9017726,3.686475,0.33742258,-2.6825187,0.30053756,-0.90889055,0.23831472,0.57536817,-0.23484583,-1.2950288,0.43921298,0.60681134,-0.44876218",3
"-6.5536256,-0.039265312,-0.53175545,2.0740876,0.51718205,2.3957744,3.5724483,-0.094671726,0.25960004,0.21395268,0.913938,-0.4048317,0.047004912,-1.5784342,-0.64303565",8
"-4.7368317,2.2769194,0.50129664,3.2404666,0.19549589,-2.6399214,-0.18692847,-2.7224948,-0.2555355,-0.21934997,0.6128632,-0.7746965,-2.0231504,0.37222722,1.3340474",4
"2.8363457,2.1700425,-2.0444186,1.4887373,-0.76248944,3.7410934,-3.3153408,-1.8758557,0.44227633,0.86506367,-0.7134863,-0.85520196,-1.9976058,-0.7774584,-0.2451132",11
"4.507897,1.9087932,-0.9675309,-0.2880007,-0.9481675,1.8521881,-1.3939314,-0.704314,0.36343777,-0.0084340675,3.0432653,0.07148253,2.8863304,-0.587761,-0.3087485",0
"2.7306452,-2.8645556,2.2289097,-1.7217027,0.42949426,0.04242877,1.5089715,1.0748103,0.73674834,-1.0183672,1.4356575,-0.5152795,1.8038684,-1.3513488,0.29794827",3
"-3.2736983,2.529796,-0.7665266,3.5958145,0.26198438,1.771317,0.5677232,-0.58049333,-0.4801343,-2.6733959,1.17674,-0.06699375,-0.14500226,0.35767534,1.067244",9
"-2.844967,1.6513337,-0.69741786,4.196893,-1.407302,1.3409697,-0.8870457,2.2971542,-0.8205495,-0.07792013,0.113099575,-0.18391716,-0.27640477,0.20648897,0.6307327",9
"4.444164,-1.1711586,-3.4703481,-2.8092566,0.032785427,1.4129716,-3.2166424,-2.0990365,-0.14047652,-0.35520285,-0.8286021,-0.26807788,-0.40197673,-3.3256783,0.57640433",11
"-5.3394537,2.6681466,-0.03360596,4.855882,0.03987051,-3.1267102,-0.6381248,0.110532604,-0.23508662,-0.1723175,-0.48877198,0.23923965,0.15245466,0.11558351,0.3808657",4
"2.406774,1.0116036,-1.9517736,0.27202082,-2.0108838,3.6549664,-3.3714795,-1.6529996,0.20517692,-0.073718615,-0.7553076,-0.97623426,-0.99542683,-0.7498616,-2.9875998",11
"-0.6843098,-2.111489,3.9047437,1.8672707,0.7750525,-4.09512,1.3088282,1.0431359,1.3927066,1.2844447,0.3823345,-0.77643144,-1.4491483,0.5237327,0.123063155",10
"-1.7820705,-5.8447146,-1.6795349,-1.2351128,-0.9490528,5.797855,-1.7261246,-1.159716,0.48680472,-0.7882504,-0.65060335,0.15316671,-0.9883512,-0.99480253,0.5088487",1
"-5.976029,0.8033265,-0.58257526,2.8400908,-0.28861856,-3.5167327,-1.1517522,-0.105859816,-1.1066914,0.27300018,0.6771505,0.8051378,-2.3039618,-0.02435382,-0.27956328",4
"-8.286677,2.477585,-0.06957873,3.3965218,0.36537293,-4.0873594,-0.010944104,-0.47835398,0.21851194,-0.23646258,1.1154029,0.4746709,0.035117716,-0.22136703,-1.6483918",4
"1.6077318,0.0036914658,1.9374114,0.62678766,0.7168467,-6.028866,0.89712363,2.1400824,-0.3592543,-0.3543034,-1.1163394,-1.1184663,-0.057756264,-0.17147334,-0.48900786",3
"4.1434693,-2.0958111,-2.311563,-1.538297,-3.344682,-1.2397264,-1.2569726,-0.5089677,-0.47639894,0.17545128,-0.6806329,0.07698552,-2.8513193,-0.91449517,2.7294757",5
"0.6123919,-0.3047373,0.097634025,0.40829042,0.8662154,-1.8723172,0.652317,2.035471,0.15409556,0.12493768,-0.13506785,-1.2030145,-0.6814813,-0.46252856,4.955402",10
"0.18463522,-1.2507591,4.924076,1.7364665,0.024035811,-1.0114642,2.3904,1.4798892,1.0859009,0.014797543,3.5470111,-0.28931266,0.22444265,2.717402,0.55420804",3
"-2.4795017,-3.968247,-0.6561173,-1.9503822,-0.6361044,3.7863007,-0.11199632,-0.18082573,-0.48999974,0.6919376,-0.13994884,0.8339227,-2.9079745,0.9894659,1.0355757",1
"-2.7848513,-0.21849836,1.7793902,0.32118592,-0.12169786,-0.524444,4.7012515,-1.3049414,0.32482606,0.5093386,-0.07759211,2.095636,0.87195927,-0.014786587,-0.44386604",3
"3.5576937,-4.04838,-3.4175947,-1.6108203,0.40399623,2.7419543,-0.7139046,0.29745474,-0.5935524,0.63745844,-1.1686951,0.40414014,-0.59229326,-2.1929734,0.4099869",0
"1.7706867,-1.1391749,-0.41352624,0.73111546,0.15778917,-0.78056973,-4.0272098,-1.380571,0.25774595,-0.17398745,1.4092233,-1.9714879,0.32106832,-3.2234476,-0.06331365",11
"4.0072865,1.1347027,-2.7708187,-3.2178018,0.49998057,-0.5376626,-1.7205046,-0.29886463,1.9229914,-1.2565864,0.09622772,0.2388519,0.8523452,-0.2490957,-0.9638754",5
"2.0914598,0.554365,0.9369313,1.6489241,-3.2140546,-1.7277702,0.13253844,0.2553013,-1.494241,-0.06038467,-1.6799915,1.8421462,0.80686796,-0.6070917,-0.8745495",3
"-4.2277193,-3.832109,2.377948,0.9350471,-0.43604186,0.97018015,1.8535708,0.24885154,1.4426713,-0.16087773,-0.3953573,-0.8314248,-0.45493892,-0.21550535,-2.5254939",10
"-4.6100426,-0.7849532,2.3868668,1.7593507,0.6637999,-4.2829785,-0.39303693,0.060825303,0.61937135,-0.4226651,-0.23281448,-2.4895775,0.6985896,-0.6902674,-0.36104617",9
"5.2919044,0.19860306,0.3283507,0.5464565,1.20016,4.820221,3.5134237,-0.063076764,0.019665187,-0.018892877,0.2909134,-0.2438984,0.18359873,0.6913187,-0.058219705",10
"-2.4937084,-4.550951,-1.9780054,-2.6112843,0.8298078,3.8553264,-1.0662384,-0.6336844,0.15969649,-0.52493185,-0.069722995,0.5929153,0.3597643,-0.73201644,-1.9010113",1
"-4.0404477,-2.0992966,-0.3878128,-0.08524007,0.055307955,-0.86147743,-1.6468347,-0.877716,-0.17877015,-0.030121433,0.002016988,-4.6377645,0.02045672,0.6872921,0.30214018",9
"5.6006393,-0.60583305,0.6050972,-2.2696595,0.79364294,-4.965875,0.26742437,-0.31114665,0.045099255,0.55615795,1.8711584,0.1662374,-0.9647207,-0.51503295,-0.57928836",7
"8.701965,-0.53644884,-0.21045598,0.46653914,0.07379999,-2.7200572,-0.11126229,-0.24764034,0.05258947,-0.02759574,-0.27955157,-1.4495409,4.1861343,-0.7607886,-0.82640374",7
"1.7504187,1.4328408,1.6916578,0.2433677,0.6220673,-6.7003837,0.6142653,1.0168507,-0.2890699,-0.49517825,1.2520001,0.56982315,2.2835355,0.58005905,0.26460046",2
"-1.9159421,2.2096634,-2.796696,4.1241956,-1.2511111,1.408848,2.0261426,-0.33375797,-0.295507,-0.33144554,-0.5430053,0.48439762,0.052173216,0.35400438,0.7349098",2
"-0.007553129,0.4510405,-0.17415461,-2.2275822,0.2294585,-2.9289112,1.3075095,0.46701255,-2.199853,-0.07884695,1.8284043,0.9124474,2.864777,-0.33462587,-0.3636588",10
"-5.980489,1.2856147,-0.57789755,3.4153135,-0.36333668,1.263349,1.385398,0.1902161,-2.4382267,0.13753912,-0.26725236,-0.95545965,-0.07240325,-1.2995039,0.25641587",8
"-2.3705227,-4.8202405,-1.4047863,-0.690901,-0.41284004,3.668489,-1.4187808,-0.27206272,-3.0155153,-0.21241926,-0.23755732,-0.07280263,-0.11095242,-0.27242514,0.18130276",1
"2.5895178,0.47249562,0.95112,-0.8673084,-1.7190366,3.039397,0.55141276,1.444079,1.9090488,0.6869485,-2.2113488,-0.7502725,0.018028824,-0.9865458,-1.2630717",0
"4.5804944,0.63118154,0.23730251,0.8572341,0.14864688,1.4294317,4.707323,2.212818,-0.25692597,0.15934172,3.7934494,0.29944053,-0.19326974,0.75109136,0.28410196",6
"-4.0726056,-1.0509493,2.6534402,0.74567896,-0.4335811,2.5770144,4.6572356,-0.24489503,0.064644955,0.07928654,-0.09556207,-0.5776696,0.2579217,2.5465724,-0.10677564",8
"2.988511,-0.8537156,0.52188313,-0.15261577,-1.277527,-4.189934,-3.4080503,-0.041568987,0.3795262,-2.0451815,0.13165107,-0.0021301827,-1.1212456,-0.029995026,1.7326981",2
"-0.17741954,2.1320393,1.5456525,3.304104,-0.32370463,-1.989156,2.9757729,1.2140726,0.10885193,2.170285,-0.301297,-2.3910139,0.028209101,0.05686412,0.5380334",3
"-1.4840653,1.2653011,1.6305116,3.639798,-0.03817311,-1.511651,2.2215285,0.75931513,-0.5919641,3.0160787,0.26276898,1.4661527,-1.5869993,0.8077376,-0.8198182",3
"-2.5224943,1.0984243,-0.44852737,3.9311392,0.6940837,3.1479583,0.98813874,0.50344807,-0.1415945,-0.20460628,-0.20834404,-0.23000735,-2.460848,0.23192918,0.9931369",9
"7.9823823,0.64543676,-1.5224414,0.36251172,-0.11287334,3.5292766,-1.9256457,-1.6541142,0.35976207,-0.19108549,-0.18800512,-1.3374134,1.4836917,-0.60689855,-1.3629875",11
"-0.0651269,-0.074467435,-0.8182713,1.1101729,1.3032246,-2.0325458,-0.22948642,-0.46592394,-0.83786774,-0.19760919,1.082939,2.217488,2.4569604,-0.1911751,-3.5788105",3
"-1.6835539,3.6600895,1.9847686,2.1639702,-1.4903064,-1.8687901,0.44862118,0.047416903,-1.8119707,2.1488266,-0.50600576,0.428049,-0.20036869,0.1703675,-0.9082683",1
"5.881871,-0.67426264,1.6295882,0.12489552,-2.9610572,-0.49855715,3.1255453,2.7785256,-0.21714865,0.920247,0.042114727,0.5096038,-0.48271167,-0.5868355,0.09578938",7
"-3.3052042,-1.7350177,1.4014041,0.57517076,-0.076803535,0.23204395,3.1518493,-0.4528903,-0.17079028,-0.6616892,-0.3626573,1.3564171,-0.1823954,1.302921,-3.0135539",3
"6.49084,1.4415907,-2.2751815,-1.3586559,0.59579164,0.69634384,-0.73606277,0.31173342,-0.1138473,-0.12178547,3.2067752,-0.4381113,-1.1138858,-0.387042,-0.12951519",11
"-7.371205,1.3837287,1.0005652,1.0065787,0.8065968,-6.6884656,0.59987915,0.5824149,0.01811003,1.0022434,-0.9458692,0.46971315,0.26060346,0.21493255,0.9505072",8
"2.7893667,-4.546847,-2.8291144,-4.3082557,-0.18943642,3.1675045,-1.1376691,-0.17571537,-0.4594485,0.40273795,-0.14744852,0.8963959,1.6470505,-1.3304656,-0.18282178",3
"2.6489184,-1.0703589,-1.4857938,-1.0582598,-1.2103232,-0.015053244,-0.5948956,0.31058034,0.21680927,0.20386006,3.4508061,-1.2992104,-0.7950308,0.34802473,-2.9592175",5
"-5.2809296,-0.7042536,0.5641593,1.4166075,-0.09384309,-6.4501457,0.26989704,-1.6442478,0.60005134,-0.015451054,0.47270074,-0.46942934,-0.45581034,0.13818194,0.85757315",4
"-5.5506577,-3.2889657,0.78757906,1.1308254,-0.9631883,-3.571202,0.7667526,0.4927918,1.0599297,0.3411711,-0.1878185,0.05340393,0.66312563,-0.17959549,0.33186972",9
"1.118361,1.0557463,-2.884473,-1.28535,-0.34711757,4.118923,-1.5599808,-0.47741097,-4.0930023,-0.2900007,-0.21423452,0.20556246,-0.22443293,-1.3193377,0.73472124",1
"3.692047,-5.0260835,-3.364446,-3.1851287,1.01077,-0.23668386,-3.50261,-1.6931592,-0.34784502,0.02741196,0.19834812,-0.12668885,-0.62596256,-1.9417515,0.12508747",0
"4.7121615,-1.3727981,-1.088712,-0.94464743,0.094232276,-2.61522,2.1268368,2.5820248,-0.63840896,-0.13257457,3.0112631,-0.09771765,0.40771264,-0.61108494,0.2000826",7
"-0.4502025,-3.4590714,-1.3487836,-1.7174125,1.1759653,4.68686,-2.6975455,-1.4406679,-1.0548682,0.9942084,0.299037,-0.82578886,-2.5133798,-0.2027917,1.438861",1
"2.5090017,-0.050874345,0.4400865,1.7149377,5.8275695,-1.5443081,0.19288874,-0.11304655,0.009740381,0.0320999,0.10094574,0.16872838,-1.4210105,0.37423715,0.19327937",8
"-2.9527733,4.655509,-0.056937065,5.2162457,-0.038177636,1.4763873,1.7010729,0.20020023,-1.1074908,-0.16886708,-0.7864651,-0.047009755,-0.72224563,0.14817639,0.4140312",8
"4.1182847,-3.4474578,-5.1082296,-5.1735363,-0.037653755,-1.0785507,-2.6450074,-1.0805973,-0.17615202,-0.70334107,0.9992971,0.2612291,-0.19070457,-0.67218655,0.16014946",11
"2.2535462,-0.2471452,1.102324,-0.26849622,-0.5385793,7.380976,2.9720535,2.240421,-0.09612528,0.26137462,-0.16285735,0.5883594,-1.3229314,0.024745125,1.2525015",6
"-1.3569186,-4.8949823,-0.5894735,-3.9088583,-0.30287263,4.0822716,-0.5436743,-0.9967114,-1.6872988,-0.14760576,-0.00351122,-1.0070915,-1.4068272,-0.054872144,0.56035453",1
"-1.5977659,-5.4990644,-0.7093394,-4.154867,-1.496871,4.845739,-0.40388045,0.47295472,1.3979857,-0.1885711,-0.24776004,0.62361175,-0.01448735,-0.19365562,-0.24958323",1
"4.6600614,0.36125693,-0.59132487,2.112485,-0.8833091,-2.0722108,1.611831,0.39438787,0.006049695,-0.81673795,-1.0857193,-0.08647226,0.07354594,1.9841403,2.394055",2
"1.6275141,1.1525923,-0.079694405,-2.4243746,-0.2051476,-3.9318836,-2.909378,-2.1054866,0.56291085,-0.020774521,-1.7261263,-0.39308593,0.39453226,0.06400253,-0.25008255",5
"-4.0228233,-1.1032169,1.1979573,0.68367463,0.37722412,-5.2150364,-1.7979071,0.54508066,1.701294,0.1124724,1.5801711,0.3115103,0.2870253,-0.19135408,0.16561204",4
"6.323235,-0.25614572,-2.4924273,0.6930167,0.72892755,0.24371043,-0.8512807,-0.43518206,1.955276,0.16779657,1.7484939,-0.12829651,1.3154255,0.09012944,0.15027739",0
"4.6643605,-0.562568,1.0246248,-0.08280668,1.3448508,-2.8436582,1.2030514,0.48045698,-1.0738189,1.1428981,1.5585563,0.10821662,2.608321,0.31251425,0.49300364",7
"5.041126,-0.7542253,-1.1287122,-0.4895058,0.5039354,-2.6657362,1.6748405,1.9517677,-0.32999283,-0.16922577,0.071543925,2.302611,1.1861192,0.088544324,1.612995",7
"-6.2133613,2.1616015,-0.8818125,4.206243,-0.16227387,1.4546108,1.8557923,0.38769647,1.0386926,0.04909436,-1.3878267,-0.4312902,0.33410078,-1.10872,-1.6679202",8
"-0.24647185,-3.0663185,-0.45682165,-0.4272259,-0.2706562,4.4091873,-0.09125645,1.1835904,-0.8455752,0.0674505,-0.9758114,0.3055008,-4.091848,-0.47352287,2.037363",1
"-5.335548,3.433891,-0.3202931,1.624874,-0.31749973,2.3640976,3.0216074,0.34201825,-0.14755972,-0.1533017,-0.3272548,0.5884725,-0.5108852,-2.5154974,0.3437491",8
"3.6967914,1.1281494,-2.0256746,-1.3860446,-1.0472819,1.8184282,-1.4822971,0.9212115,0.04275756,-0.5997206,1.9166092,-1.8515172,0.49814513,-0.90017736,-0.6477898",11
"-4.422024,0.4621278,1.4523984,0.84222597,0.28909817,-5.2354817,0.99568355,0.0032116724,2.7474644,0.9431589,-1.0419708,0.30278382,0.42398733,0.06568111,0.3179006",8
"-3.6478615,-3.3915098,3.4124956,2.5037892,0.21635649,0.9950342,2.8288906,0.71963453,0.085623085,0.40961376,-0.2678519,0.3998291,-0.022915434,1.1378883,0.32274672",1
"6.3502345,0.012613142,1.4351679,-0.6128156,1.8107872,-3.4729795,1.6108125,3.1994271,0.026579196,0.057652466,1.68938,0.9396439,0.0011687125,-1.4764574,0.08288476",7
"-4.5054574,-2.0473194,0.4970529,0.6522208,1.9125539,-5.1387653,-0.07860268,0.7417914,0.43785727,-0.0066358256,-1.3490772,0.09405091,-0.84950143,-0.36427173,0.35592586",4
"-5.8301406,4.505794,0.4250719,2.2975283,-0.3603924,-3.081749,-1.0344229,0.037204746,-0.17207018,-0.7805028,1.0376344,0.38474897,-1.9220161,0.105341285,-0.4145578",4
"-5.5921335,2.2949834,-1.1433355,1.9017776,-0.050952464,0.9293177,2.6983626,-2.4865932,-0.56271106,0.53688973,-0.24539731,0.0708753,0.22668242,-0.43361616,-0.8510584",8
"8.008347,-0.712492,-1.618299,-0.096416645,0.550035,-0.00022837005,-2.0173173,-0.20809191,-0.5997435,-0.122591175,0.5779959,-2.7595725,-0.12621342,0.071144015,-0.14483699",11
"-5.370695,5.1578436,-0.2875824,0.72499526,0.060294375,0.09601146,0.07036627,0.3882202,0.010706501,-0.25422183,-2.1404526,0.25574303,0.40320525,0.09723126,-0.1860636",8
"2.5064569,1.4921585,1.2355988,0.6622696,0.8155154,2.64561,-1.4662153,-0.69173163,0.9243396,0.10331959,-2.7155454,-1.5681636,-0.78842986,-0.55355346,0.36886558",11
"3.5466003,-1.6458312,-4.050526,-6.120767,0.019587744,4.303793,-1.3290958,-0.42989084,-0.14211182,-0.70061785,-0.5454488,-0.1115412,0.6488086,-0.9921317,-0.21072",0
"-6.2602057,3.3914208,0.7195773,0.32662445,-0.03251873,-2.257697,2.2355473,0.96696246,-0.24622409,-0.44149652,0.6838232,1.7132484,-0.6482814,0.14387377,-3.1247697",4
"2.6686862,-3.1967702,0.65409815,0.02499471,-0.25147438,-0.72440255,0.836657,3.128193,-0.34360647,0.027977701,-0.1339156,0.54389584,-3.1697948,0.16527154,-0.022485284",5
"5.813047,-0.99261814,0.66602045,-0.7123406,0.3537793,-1.3175006,4.629376,2.2356706,-0.47553733,1.4619528,0.1002106,0.43594888,-1.0218736,-2.1931143,0.14485691",7
"-2.8838181,2.7211747,0.1488121,-1.0951455,0.060067642,-2.1033607,-5.4890885,-2.220562,-0.09274334,-0.09057444,-0.08434741,-1.2559698,1.8173139,-0.2514886,-0.083240785",9
"-1.0698003,-2.6563954,-2.8516996,0.411715,-0.03495286,-1.3754549,1.3358142,-0.11459976,0.90010047,-1.395114,0.30092457,0.39345193,1.8545222,1.4947526,-1.1393566",3
"0.5197317,1.2704269,1.3896779,1.3546698,-2.1017296,0.36109295,1.2694112,0.56975126,0.21092194,-0.13436341,3.6568177,0.23825957,-0.94123155,1.4725204,-1.9053961",10
"-6.936881,-0.5803089,2.603718,0.80952317,0.18597405,-1.2019906,0.6152348,0.43509114,-2.422712,0.07032077,-0.014653959,2.5107477,-1.5963353,0.47413883,3.2503715",9
"-3.9721096,1.7691436,4.036689,1.5811142,-0.73647416,-6.718222,-0.35765132,0.6234892,0.110718146,0.18744242,1.289848,-0.5013252,0.08689256,0.7507264,0.15899546",8
"1.2111691,0.91878796,-1.7396979,2.1522462,-2.04398,-0.7597449,-0.943647,-2.1570861,-2.3826804,0.5797906,1.0080338,-0.80845857,-0.8348688,-0.7298722,-1.2063165",0
