embedding,labels
"4.2348475,13.447907",10
"-58.306564,41.31052",9
"-21.909754,55.449757",8
"13.242655,-1.6948584",0
"23.163551,9.445405",5
"11.431433,25.383835",8
"-12.072582,-7.37841",3
"8.097508,-25.091812",11
"35.79277,2.2587588",2
"5.1372743,18.19733",10
"-16.036936,16.387615",10
"10.31237,26.356152",10
"35.481422,18.715498",0
"27.567505,4.2428637",3
"42.802944,-12.83164",11
"50.03054,-20.80045",5
"-39.73597,-1.1965746",8
"42.790478,-3.7882254",2
"-19.100199,12.587012",9
"29.014225,-6.2024913",5
"-39.82508,-0.76312256",8
"-37.384922,0.8724792",8
"5.266662,9.217571",3
"-16.340921,13.747517",3
"-13.365785,15.414903",10
"11.099204,27.05224",4
"33.630623,-36.604866",2
"-17.924053,-14.843905",9
"43.620564,-5.7651725",2
"-10.7947445,18.824482",10
"41.324547,-25.51758",11
"-9.819599,22.964262",10
"16.145353,-1.4716158",11
"-22.135162,55.82847",8
"-49.78894,34.263145",8
"-18.577766,-16.22655",9
"-48.836334,34.392117",4
"43.352825,-19.359339",11
"-18.97507,-15.396319",9
"22.50663,20.829638",3
"5.485427,24.834553",4
"-12.567511,-11.896226",9
"30.268763,-17.24722",5
"-11.312662,30.033157",5
"48.995193,-19.251684",5
"33.8983,-35.995934",2
"42.146168,-24.1333",11
"-58.319378,41.309483",9
"24.66661,8.372302",5
"38.251728,23.126282",7
"-2.666701,8.004622",3
"-38.735626,0.999826",8
"-20.68064,55.691902",4
"40.126385,19.494053",7
"5.4705815,19.859388",10
"-14.393933,39.41465",5
"-10.840486,22.460213",10
"14.455959,-9.361973",0
"-14.654348,39.566826",8
"-16.77396,-16.71115",9
"-10.355213,-10.285937",3
"-49.96074,35.07504",8
"-17.861944,-9.886624",11
"-13.705426,-43.034157",1
"-19.417301,-14.833009",9
"-11.806109,-49.46341",1
"-41.42616,-1.8363035",8
"28.781683,-5.784688",5
"-8.178337,-40.784737",1
"12.886021,-26.19473",11
"21.067062,6.419555",10
"-17.932678,52.566628",8
"-48.87737,33.644363",4
"-9.79726,17.700495",10
"-18.911547,-14.907997",9
"-18.27676,-15.422201",9
"30.756071,0.93811595",5
"48.87521,-19.848091",5
"-4.0581546,19.674484",3
"-19.718649,-7.538708",9
"-18.758432,-13.485997",0
"25.713503,8.728953",5
"8.448681,-25.423546",10
"-14.059275,-41.701817",1
"29.994484,-35.867",2
"-18.91949,-14.331059",9
"8.818229,-0.70201105",3
"16.273241,15.19828",5
"10.825653,-23.374184",11
"29.504519,11.168561",5
"-40.69283,-1.3921062",8
"-12.124988,-45.66265",1
"-21.519472,55.829292",8
"-31.310461,3.8959043",3
"-9.498256,25.980503",3
"-38.62085,0.3532705",9
"-3.3699417,11.865582",0
"4.0075107,-9.26025",11
"-12.126933,-51.768143",1
"-48.42415,34.758053",4
"36.504784,0.032462932",5
"29.672937,-22.682512",0
"-41.39585,-1.3317461",8
"32.802086,-15.724806",5
"-10.782785,-10.779934",3
"40.55509,16.165798",0
"25.589285,-38.544697",2
"43.20775,11.616165",6
"-8.735313,23.348291",10
"-40.0754,0.22855872",8
"28.96809,-23.314028",11
"45.057156,-13.3907385",0
"47.150723,-1.510508",2
"18.932629,-11.322475",11
"10.136188,-19.731356",11
"13.85481,26.143148",5
"-13.368573,-8.0505905",3
"9.998389,20.315365",11
"10.028326,19.2958",9
"17.931753,-1.2175865",3
"19.969776,6.9922104",10
"-16.263388,17.946478",3
"-14.7244,-10.217757",1
"51.303368,-10.82635",6
"39.885212,24.831379",7
"-10.380306,-43.781055",1
"39.34456,-22.768656",11
"9.301931,-1.1336766",3
"-22.910803,48.486088",8
"-41.353996,-2.9088793",8
"39.88772,-9.54931",11
"-13.945125,-14.389967",9
"39.15777,16.88512",10
"12.743454,27.656998",5
"-16.86467,-12.688904",9
"40.475998,-13.564489",11
"-15.971171,-13.509855",9
"9.708115,27.731623",2
"5.4432015,22.04879",5
"-14.556022,-11.778179",8
"-15.537257,-11.290725",3
"-54.089172,32.721928",4
"-10.348736,-45.6678",1
"20.54343,-11.750279",11
"-2.9751925,21.42845",10
"26.70212,20.090075",3
"-15.929848,-14.193318",9
"-14.011752,17.932426",8
"26.362068,-18.31303",0
"29.690317,-7.597772",5
"-42.261543,34.1927",8
"-13.349379,-13.386952",9
"37.21633,-14.535765",2
"28.288113,5.0799384",5
"-10.517652,-46.540714",1
"-14.944422,-12.824008",9
"-53.87706,33.646572",4
"-14.955571,-16.196112",8
"-16.55877,-14.821213",9
"-14.928239,-13.833355",9
"-10.903248,-46.20773",1
"16.807745,7.1997533",3
"-34.26638,-0.9078195",8
"41.267605,13.033129",6
"-24.42954,49.89779",4
"-12.500934,-44.682438",1
"46.729134,-14.655772",5
"-17.306868,13.572522",0
"18.964876,31.308252",11
"24.599731,-22.216219",11
"32.07229,-15.993199",11
"-16.974976,-13.915121",2
"35.407646,2.692482",5
"-23.636068,49.657063",8
"-10.348624,-13.276503",3
"-10.734501,-48.53259",1
"8.075888,-4.767605",11
"27.260218,6.8859215",5
"44.29344,17.186693",7
"-24.684515,49.040276",4
"-1.1349432,9.938662",3
"-45.122494,31.636078",8
"-13.703952,-7.419969",8
"-39.287067,-2.4344573",8
"-41.827675,-3.2970698",8
"-13.45476,-15.975019",1
"45.268414,20.253239",7
"44.271248,-13.104292",11
"-11.669726,-16.376518",2
"47.223724,-20.87178",0
"-38.93471,-2.2090974",8
"-9.669893,20.049921",3
"17.987339,-0.47427514",10
"-15.621159,-9.135728",9
"-45.414917,33.662235",8
"36.974518,22.52032",7
"-37.09673,-1.4222611",8
"-44.72624,32.39962",4
"-6.397993,-43.913174",1
"-44.311657,33.15607",4
"-14.116347,-39.782856",1
"-3.2305157,0.85070235",10
"-17.069763,-12.044421",0
"-14.8380375,-14.580814",2
"28.20166,-5.6481314",5
"-36.488693,0.094850846",3
"31.926905,-14.5292635",11
"7.9297423,-12.163286",11
"-44.007706,33.367107",4
"-43.929375,29.919691",9
"24.921955,6.76465",5
"52.454994,-10.533586",7
"-2.1752143,10.731923",3
"39.323082,-9.563246",11
"-24.091824,49.3737",4
"-11.468182,29.23147",3
"-11.556546,-14.449273",9
"-16.072956,-12.141342",3
"43.280228,-11.665794",5
"-38.501244,-1.8773117",8
"-16.979425,-44.599434",1
"-24.840155,49.93311",8
"39.19676,-21.625946",11
"27.595085,-5.3176394",5
"-25.33411,49.473637",4
"38.10217,-14.917104",11
"-16.577944,-13.456504",9
"-5.9969406,16.333593",0
"-15.47421,-14.907332",9
"-53.8574,33.628414",4
"-45.14704,32.70576",4
"43.3137,15.449002",7
"7.2414703,28.017977",3
"17.98751,3.4395072",11
"-44.537483,31.965647",4
"13.752709,-26.866066",11
"45.186607,-18.264",2
"6.1110764,9.7737055",9
"3.8808153,-7.6582804",11
"-15.468974,-13.397181",9
"-11.999757,-13.603289",11
"-43.944374,32.446384",2
"23.615128,-20.913351",11
"5.1956077,18.982113",1
"9.342592,-0.51233643",3
"18.660213,0.4134339",10
"-6.7209435,-52.92675",5
"40.90049,13.916686",6
"-23.73758,53.454044",8
"36.952797,20.739548",7
"-25.29834,52.402477",4
"14.223164,-3.0896342",2
"-8.384485,17.08901",3
"46.487278,23.03697",7
"-6.520747,-49.863464",10
"-49.67162,37.64251",4
"27.436686,10.318226",5
"-26.91181,-19.934433",9
"4.003998,13.348883",10
"31.517168,-7.019795",2
"28.23345,4.967734",5
"-25.834538,-20.124609",9
"-6.3513193,-7.8094945",3
"-39.505398,-8.450379",8
"-15.326293,19.503569",10
"40.385628,25.766357",7
"16.021296,-12.613988",0
"-0.38535258,6.401054",3
"-41.974808,-7.021313",8
"-14.105865,-38.6696",1
"32.67933,-35.612247",2
"8.032157,20.49661",8
"42.378555,-23.103765",0
"-26.411417,-18.556171",8
"4.920024,-9.175351",11
"-41.382996,-8.088523",8
"28.305275,-3.0447764",5
"22.242752,-25.213898",3
"-9.867865,5.817712",3
"18.449814,1.3215407",11
"37.438194,-16.405207",11
"-8.645459,-41.7077",1
"-8.527998,-53.49223",1
"43.0692,-23.909914",11
"14.664352,22.254545",1
"-5.141602,-49.97907",1
"-24.922588,-17.429605",9
"-27.9081,-16.980497",1
"14.079137,14.666928",3
"-24.496311,52.427113",4
"-10.246415,24.733232",6
"19.305338,8.614274",3
"33.705414,-20.333448",5
"31.696941,-2.935244",3
"26.52219,-24.913277",11
"-25.695454,-19.25839",9
"-25.637283,52.222065",9
"30.873964,-13.718614",11
"4.7106843,-9.130939",11
"-39.237137,-8.569519",8
"-27.456287,-18.444057",4
"28.247719,-21.937492",0
"16.457258,3.6067688",0
"-39.12862,-8.446773",8
"4.165781,23.763",5
"20.523258,-10.898125",11
"5.369675,13.055673",10
"37.29901,-18.92289",6
"-27.956968,-18.650179",11
"43.93997,-13.946665",0
"-8.01728,23.1527",1
"-49.04165,37.39195",4
"-26.757147,-18.25711",9
"39.91629,-22.224989",11
"8.2028265,11.323608",3
"35.831116,-19.673168",0
"4.1363726,-11.404237",11
"-13.430574,19.142265",3
"40.110134,13.4304",7
"27.209738,-10.604867",11
"-48.403057,38.143238",4
"49.154514,-2.958781",10
"39.028275,20.477558",7
"-26.702562,-16.76981",9
"-10.709777,-6.1935215",3
"21.841694,13.90217",6
"40.65437,23.670313",7
"46.81218,-22.00731",0
"-7.766922,20.958931",3
"-9.172931,-48.506676",1
"35.71123,-18.67631",11
"14.149806,-11.014992",11
"13.831451,-6.6833105",10
"24.127596,-3.8636038",3
"20.960415,-8.622378",11
"-24.722618,51.94414",4
"-48.57275,38.057056",4
"18.533033,3.931787",11
"9.487879,19.940847",9
"29.397207,3.0973928",5
"30.287174,-8.9789915",5
"-13.940781,-38.964687",1
"-31.765356,3.0748322",8
"-23.577147,-17.140854",4
"11.649512,-26.174295",11
"36.824074,-20.703981",0
"9.485246,18.52991",6
"28.726383,-24.03751",10
"2.8961568,-2.1413221",5
"46.087643,-17.469975",11
"-9.450525,-53.713814",1
"9.15212,-2.094286",10
"9.587055,26.39149",2
"14.180082,-10.744836",0
"-10.316122,20.499016",9
"-25.283699,-19.015896",9
"-25.186703,52.626938",4
"-11.206745,-47.70263",1
"-17.874577,-45.100685",1
"-25.771109,-17.480886",9
"22.203255,-11.101379",0
"-27.736126,-19.440935",8
"44.347523,18.978119",7
"12.30492,-26.080948",11
"6.5547714,23.186588",11
"8.282303,-6.095281",5
"-0.99089104,17.297134",10
"-27.106981,-19.106379",2
"41.656296,-14.451943",11
"35.942627,23.641537",10
"3.5864668,-2.4245281",2
"-42.262238,-6.9322715",8
"-49.404594,37.39105",4
"-3.9788916,29.930332",3
"33.212543,23.171507",3
"-26.20279,-19.0877",9
"-51.988674,32.98055",4
"-22.808475,-13.543297",11
"12.244444,-24.20971",11
"6.8715034,17.258083",1
"23.39711,-8.534165",0
"19.498587,-21.322227",0
"8.04746,-1.0707464",10
"-10.689545,-50.63192",1
"-4.9636946,27.063883",5
"38.89863,-12.712068",11
"23.764128,-21.401754",5
"-40.952667,-4.689585",8
"19.798643,-15.175312",0
"12.748361,-19.569473",10
"-20.184355,53.95982",4
"2.8774657,27.097628",5
"-10.757633,-52.542347",1
"37.07578,-15.304108",11
"-13.654222,-17.881851",11
"37.55837,-18.303802",6
"7.2696185,7.7840576",10
"10.873066,-6.8854556",11
"-37.845352,-5.4855533",8
"27.005428,-15.081281",10
"9.229146,-22.128345",11
"-48.793243,31.079582",10
"15.786698,-15.959538",3
"44.193314,-25.443508",5
"-51.808247,33.56127",4
"-38.8184,-4.8998137",8
"28.390533,-19.983503",5
"-35.035957,-5.9157305",3
"-37.033268,-4.7019973",8
"-19.8754,53.413692",4
"-24.529646,-13.140311",9
"-20.801466,53.842236",4
"-11.541202,-41.346676",1
"-52.418777,32.356533",4
"-13.364549,1.8122275",1
"42.134346,-25.059875",5
"6.0096445,17.205395",1
"-20.85333,53.31931",4
"40.739983,25.239948",7
"45.105614,-12.08992",0
"29.960197,-24.041632",0
"-50.006546,31.607548",4
"-20.78638,52.773087",8
"11.161924,-23.881346",11
"5.521214,-6.5650597",11
"-11.013612,13.292352",10
"-51.65315,28.935444",7
"-9.597425,21.262854",2
"34.57136,-7.673097",5
"-16.013218,-6.8389144",2
"-13.56517,1.1830859",3
"-23.870707,-12.859092",9
"45.398335,-25.156433",5
"15.987916,12.564674",3
"15.978425,-11.828648",3
"-52.864426,31.762785",4
"-24.294275,-13.507798",9
"15.680716,11.118475",3
"-24.442568,-12.730862",9
"38.062706,24.603628",7
"-14.513132,43.352257",2
"-20.056862,11.169281",10
"-10.300719,25.691046",3
"15.955009,9.087991",10
"-37.26227,-6.4219546",8
"19.138279,-0.5362359",10
"19.731201,25.54036",3
"-23.568388,-12.280462",9
"-9.55709,-50.265625",1
"30.953209,0.7282681",5
"-15.092084,23.74267",8
"-52.504707,29.328009",4
"-36.862625,-5.658926",8
"29.150629,-19.43618",5
"-26.94372,-12.898772",8
"5.8462934,-2.5344276",10
"-18.847681,-6.9098096",4
"-53.152336,30.511236",4
"-36.155807,-5.596072",8
"-19.56015,52.801342",4
"-26.918497,-7.487153",9
"-13.820182,0.054217424",2
"22.121439,-11.811276",5
"9.779218,-21.664537",11
"-23.105488,-9.106523",8
"13.402089,15.162328",3
"21.170921,-16.32363",3
"-50.58803,31.641273",4
"-13.171442,9.089614",3
"37.82444,-28.040268",11
"41.280796,-23.623013",11
"-36.94808,-5.452054",8
"8.711093,8.348294",10
"-20.227018,52.992867",8
"7.8888583,-24.870554",11
"10.618671,-15.078657",10
"12.661775,13.314671",3
"5.359641,-6.441677",11
"-16.25814,-42.987",1
"-52.47954,32.88578",4
"21.999348,-23.728483",0
"-37.114754,-6.034348",8
"41.202457,-18.828058",11
"8.295598,22.239824",3
"28.56363,-1.8159411",5
"7.399,20.329594",10
"-7.7045116,19.114471",3
"23.57688,-9.599992",5
"29.982834,-19.558493",5
"-17.802935,49.897934",5
"44.513405,14.834123",2
"-11.397196,27.22315",5
"5.979687,8.873864",3
"14.974702,4.5156097",3
"8.64473,16.806618",10
"33.81037,-2.5293565",5
"42.073822,-18.736326",5
"-15.393518,26.357977",2
"-25.781858,-5.9840717",9
"-18.170685,-6.4185658",9
"27.52389,-10.63914",2
"24.540928,-9.636911",11
"-38.59788,-4.661321",8
"-52.309998,31.31288",4
"-13.35504,42.309868",4
"-9.316223,-52.007786",1
"-1.0201178,8.205016",8
"-13.7424755,-46.228107",1
"22.990627,-19.874561",0
"20.625868,-9.365932",11
"-25.552872,-9.753552",11
"-24.360361,-8.77196",9
"43.05202,-22.592339",11
"41.307556,-24.335512",11
"-3.967924,19.272375",3
"23.645565,7.507075",5
"-7.5807705,36.963734",3
"-55.691547,38.07937",4
"25.883732,6.116463",5
"-25.455542,-10.936037",9
"33.542038,-29.738886",11
"-13.259394,42.216366",8
"-12.4823475,19.50313",2
"15.297975,-10.4381695",0
"15.492462,8.937589",8
"11.838466,-25.112299",11
"-11.849489,-54.122654",1
"10.079451,11.611025",3
"-26.465862,-11.954812",4
"-11.676835,3.670002",9
"-56.047443,38.68756",4
"-1.8727491,8.835124",3
"-24.968353,-9.863713",9
"-16.983793,-45.764282",1
"-56.480278,38.59877",4
"20.064823,12.782825",10
"32.219097,-24.83594",0
"38.95805,-10.716568",5
"47.215412,-21.694212",0
"-2.5880697,28.956371",2
"28.224941,-35.265354",2
"38.298813,-13.750944",11
"6.038609,24.224072",9
"15.794378,-13.332074",3
"14.927399,21.52235",5
"22.138706,10.169779",3
"40.808594,19.100851",7
"15.310811,-15.820946",3
"-55.46962,40.075104",4
"41.13471,-21.32671",11
"-14.204035,12.203456",10
"16.449034,-10.5858755",0
"15.39238,-15.297607",10
"-14.863915,-44.355408",1
"-14.207792,11.698371",3
"42.004124,-13.51581",11
"-10.58933,5.260613",1
"8.939468,-10.296488",0
"42.906815,-10.3255205",5
"-39.362576,-6.295829",8
"29.437826,-35.86905",2
"17.656025,3.5890434",11
"10.326856,-4.699148",11
"-24.951208,-10.317908",9
"14.623916,14.8494425",5
"-44.103214,-4.574777",8
"34.877186,19.631235",10
"50.889107,-20.410309",5
"-10.3600025,-34.88051",1
"-16.043274,-44.220116",1
"-22.997498,-8.541524",11
"-7.572502,37.096943",8
"-20.419827,-1.4126304",3
"-26.21608,-11.467342",9
"-10.098252,9.983204",3
"-20.94907,-2.3715658",3
"26.980467,-24.199554",0
"-3.4310184,28.060823",3
"41.21415,24.242815",7
"-14.3162985,13.289643",10
"-10.839022,12.103814",3
"-10.620461,5.3677955",8
"16.781055,-16.671705",10
"-22.508867,54.153862",4
"2.1986368,22.06816",10
"-26.005499,-11.540996",9
"-26.380365,-8.692655",9
"31.681885,-21.673744",11
"31.865913,19.030935",0
"-1.5061759,17.95611",10
"-55.58321,40.095215",4
"-31.396135,1.5812565",8
"26.879572,-4.235868",5
"16.049109,11.153124",3
"22.631393,-0.101159275",0
"-10.527526,26.845903",2
"29.64923,-35.828667",2
"-19.506172,-0.725447",3
"-56.806736,38.113243",4
"1.285738,29.013174",2
"42.938507,-16.032845",11
"-31.92969,1.2178177",8
"-39.163666,-6.4094396",8
"-17.807898,-42.978046",1
"-1.0601183,8.413916",10
"44.614357,19.670942",7
"-44.124275,-4.304009",8
"-19.030775,54.369343",8
"-32.609142,0.32724547",3
"8.867564,8.731672",10
"-16.752214,-42.38492",1
"12.072547,20.944317",8
"-15.14375,-43.147186",1
"-15.590033,-45.15136",1
"-23.7795,53.58854",8
"-10.427638,-34.32127",3
"41.65392,-11.621094",11
"-44.020027,-4.7338457",8
"-16.05556,-44.94919",1
"25.678015,8.121693",5
"-18.74202,54.671448",4
"-56.441418,34.98456",4
"-11.720264,20.234537",10
"-56.140263,38.024208",4
"27.636364,-3.1068177",5
"11.212513,-7.23068",5
"38.2519,-24.37515",11
"21.196028,-8.846107",11
"-8.404581,11.074187",10
"-55.808365,36.16809",4
"45.28504,-10.089883",2
"12.647635,-10.837489",10
"41.788853,25.008892",7
"39.10355,-12.431296",11
"-36.117233,-20.461607",8
"23.023485,-10.028012",11
"-21.695383,51.359474",9
"26.101696,5.7578115",5
"20.70402,-22.070457",2
"11.545958,12.829602",5
"19.988663,4.1556935",10
"-31.922976,-21.733475",9
"-19.690296,11.824891",4
"-51.70439,36.47306",4
"36.656384,-0.41617492",5
"-4.8808556,5.950974",0
"-38.09111,-13.465615",8
"4.2918177,20.15012",4
"9.655823,-6.0685787",11
"32.14784,8.5537",5
"46.164448,21.831503",7
"6.5375996,25.646189",1
"45.123966,24.720675",7
"-6.6613545,21.218082",10
"-10.713036,-49.238884",1
"-10.99763,13.188001",10
"-36.160805,-16.650318",9
"19.353466,-10.799266",11
"-32.856056,-19.908228",9
"-14.188521,-47.60914",1
"-10.013241,-54.207653",1
"-52.698944,37.014732",4
"-33.406376,-21.597971",9
"34.808086,-17.616337",11
"35.46,20.912762",0
"-32.903866,-23.102749",2
"7.8794127,6.908144",10
"26.067776,21.671963",3
"-16.385227,-4.782005",3
"23.903414,-29.43721",3
"42.308662,24.38351",7
"34.33771,-35.703403",2
"-10.237457,-35.38365",1
"-34.55683,-22.40997",9
"-33.118084,-20.761848",9
"-43.550106,-10.322956",8
"24.29511,-24.206911",11
"21.157055,-21.8455",0
"15.490502,-27.501982",11
"38.43288,-12.259939",11
"37.958553,17.839832",10
"21.351574,3.024497",3
"-33.29501,-22.33938",9
"37.386463,-24.553246",5
"42.232536,-25.850592",5
"10.695372,18.414509",10
"-44.316433,-9.56564",3
"18.590818,10.732349",0
"-53.318798,37.928898",3
"15.124841,0.17943683",3
"-16.753246,-5.750093",9
"36.017784,-1.7000248",5
"14.0061035,24.032646",0
"-22.921558,52.301533",4
"-7.997722,15.582056",3
"-43.967094,-8.891764",8
"-45.57557,-7.1791434",8
"10.616845,-1.9947208",3
"26.342747,21.128546",3
"-5.5500274,17.386103",10
"4.9940133,-6.1398563",11
"44.667965,-24.955057",5
"-20.264242,51.663876",8
"-10.647221,2.9919872",3
"4.5705748,21.018858",10
"22.59465,7.711917",10
"31.12803,-6.673433",2
"12.159287,-22.377083",11
"-18.37613,-9.229099",10
"-34.740227,-21.88693",9
"-34.15022,-21.103579",9
"-33.917362,-21.43669",9
"20.782854,-23.407635",0
"10.828977,0.9534053",3
"49.78706,-21.383318",5
"28.005705,2.806578",5
"-9.595867,8.40059",3
"44.044304,-20.764587",11
"-10.685225,-50.049824",1
"36.5174,-1.000272",5
"-12.819282,-49.02292",1
"-34.428337,-20.547428",9
"7.880602,17.752806",3
"45.347446,22.062105",7
"9.8550625,7.2141266",10
"-44.58327,-8.470876",8
"-3.3372247,0.8967972",3
"-12.984938,16.974049",10
"-51.280422,37.496178",4
"18.947124,31.300928",11
"-22.581615,51.81797",8
"46.012577,18.491158",7
"-44.649193,-7.9847393",8
"52.47414,-10.5714855",6
"-10.979693,21.315517",8
"-34.376595,-20.116585",9
"-15.599784,-46.876617",1
"40.02957,-24.147297",5
"37.711082,-21.450138",11
"31.161207,-0.8174746",2
"-8.42833,-48.171585",1
"-20.289005,11.608972",8
"3.7372065,26.04153",3
"-52.006428,36.96796",4
"-20.41492,49.84792",8
"-52.667423,36.547405",4
"39.142193,19.442175",7
"27.664757,20.766027",3
"-52.269245,36.19594",4
"21.746025,13.905156",2
"20.251297,-15.646214",2
"-33.7677,-19.580334",1
"-45.00549,-8.518281",8
"-2.7125435,10.953105",3
"-9.554068,28.500412",3
"44.541985,-5.62953",3
"44.714806,14.338795",6
"11.570707,-14.509341",11
"-16.871534,11.082907",9
"47.858807,18.990877",7
"-2.538224,19.237768",3
"14.240807,5.5138197",10
"46.401733,22.423082",7
"47.12347,21.36826",7
"2.7463136,18.417332",3
"-6.509195,25.652925",10
"5.559051,25.593084",9
"13.011484,-12.950952",3
"26.289234,19.20204",3
"-42.612923,-13.26135",8
"-39.902466,-24.772125",10
"-2.4232864,17.788027",3
"1.58746,-15.681178",3
"-39.140064,-13.36875",8
"31.957266,-20.951101",0
"9.569839,30.643663",8
"8.767099,12.655915",5
"20.25477,-9.778172",11
"21.538694,7.7204065",3
"-8.373915,29.366589",8
"-39.774166,-26.457067",2
"-8.5652,20.139809",3
"-37.846855,-24.7582",9
"19.495188,-8.685626",11
"-38.504726,-24.188517",11
"-12.040369,25.622452",3
"9.29503,29.630905",5
"-52.126514,39.508987",4
"-50.74287,41.533073",4
"-7.64451,6.3271194",3
"40.810474,15.116368",6
"-38.533253,-25.571854",9
"-42.452347,-14.476466",8
"-43.904236,-11.823184",8
"42.869778,14.43445",7
"3.3574543,18.82409",1
"6.932518,5.9266276",3
"-3.5896542,20.463646",5
"-43.13135,-12.434495",8
"32.870567,-9.95055",2
"15.693013,28.362928",3
"-23.939175,55.63518",8
"34.3341,-16.883352",11
"-38.879047,-13.695575",8
"1.8509145,-10.019073",11
"-51.263855,40.217777",4
"-11.932792,25.22626",10
"36.014572,2.1404529",5
"5.7481413,8.015871",9
"-7.457018,37.853737",0
"-43.28268,-13.591375",8
"-38.92721,-23.67024",9
"-36.84268,-28.713993",3
"31.055307,-16.708323",11
"-37.30888,-25.61514",9
"26.313105,7.997352",5
"-9.4790325,0.16773063",3
"-52.698074,40.21003",4
"13.590274,-14.167213",0
"7.208072,22.916937",1
"9.109432,-8.890702",1
"32.827545,4.807333",5
"-43.062317,-12.962722",8
"-7.735892,27.651783",5
"-26.71148,54.368687",4
"-25.791142,54.697758",8
"-37.238815,-24.201681",10
"31.55193,-20.529425",0
"-3.8803408,13.617402",6
"-36.493237,-17.300364",9
"-37.72913,-23.86678",9
"-51.28528,41.19256",4
"45.06938,23.310162",7
"33.76716,-23.909916",3
"9.335404,3.5862472",10
"15.156816,-35.175205",6
"39.566772,19.1194",7
"-19.165216,-47.06251",1
"38.914585,23.843584",7
"37.61507,23.135216",7
"-25.263958,54.65818",8
"5.3136997,27.265364",3
"-25.281466,54.22496",4
"-7.293805,26.281122",9
"33.56001,-29.720266",11
"-37.907085,-22.84987",9
