embedding,labels
"1.245918,1.4176278,0.87355465,-3.452499,0.71613103",0
"1.9604355,2.7461185,9.955189,0.9564149,-0.8788552",2
"0.12275955,2.1890132,1.6753412,0.35752282,-2.0541005",4
"-7.725208,-0.7088748,-5.975644,-0.9283748,-0.34687963",3
"-7.931855,-2.470957,-6.507749,-2.073956,-1.2858633",2
"-7.253097,1.9307286,-3.8921275,-0.22918138,-0.112827905",2
"7.1010556,0.15820245,4.592967,1.5613356,0.20607501",5
"4.309431,-8.951243,-0.016477095,0.19703579,-2.5042493",5
"-8.068033,-4.392008,-5.5972643,-1.8331797,-1.1695962",2
"1.9610919,-4.3969417,1.6624646,1.2206144,3.7348137",5
"0.26199156,5.8300085,-1.6821733,0.11767608,-2.1098673",3
"-0.22127996,8.383036,-4.924829,-1.3945005,1.0345136",3
"2.0255177,-2.2115881,-1.6283293,3.4209027,0.21288027",5
"1.5540353,4.025177,7.979722,1.6028605,-0.49944508",2
"1.0271773,-5.1791935,2.9284782,2.548798,1.03589",5
"-2.7132478,8.762151,4.17131,0.8265669,-0.08919857",2
"-7.534748,-1.5602875,-4.4380345,-1.6535467,-0.84305817",2
"5.213349,-5.4548197,2.083059,-0.80945957,-0.8849582",5
"-2.6240048,8.722982,4.273448,0.94053435,-0.0017103517",3
"-1.9877998,7.4686046,-1.1652026,-0.43993655,0.4489269",3
"-2.5416536,8.631743,4.240132,0.95998573,0.1204597",2
"0.65445817,2.6937068,0.3897387,0.360864,-2.2053542",3
"-2.3323345,8.262314,3.7952945,2.2546163,-1.1371372",3
"5.625199,-7.4583707,-0.9553402,-0.8887622,-1.8282064",5
"8.305477,1.3361742,-0.004142209,-0.036106303,2.5533059",1
"-7.0518274,-4.4756927,-3.92436,-2.0361192,-0.6737742",2
"7.439632,0.11960421,-2.0350683,-0.89927524,-0.6925613",1
"2.2243814,-1.9846865,-1.6862878,3.3931346,0.5355947",5
"1.4968076,-0.51424855,-0.33417737,2.7699118,-2.114651",4
"-5.5200768,-3.5654924,-5.192573,-1.5598677,-0.43045738",2
"0.6742264,4.364904,1.0614756,0.73810047,-2.2767346",3
"5.928684,-0.78601897,3.0412326,-0.41179255,2.3246503",1
"1.3432447,-5.0745687,3.4788897,1.1447078,0.65376914",5
"-7.64673,-1.978357,-3.2307985,-1.2557994,0.4351239",3
"3.4447417,-6.020647,1.1469914,-0.8642718,2.218675",5
"-3.0925333,8.468051,2.7782497,0.8744223,-0.24053997",3
"8.27373,-0.27336457,-1.2408912,-1.1698899,4.1533165",1
"-7.093923,-2.2300448,-4.332068,-1.5566131,-0.64837426",2
"-1.713474,7.406438,-5.1163964,-1.171646,-1.2105306",3
"-6.8871593,-4.988271,-5.0551906,-1.6258042,-0.49663654",2
"3.0574193,-7.8504148,2.401111,1.0647993,0.88430107",5
"1.6928327,2.2223012,1.9393243,-4.00865,0.67518985",5
"-6.8835173,-5.422328,-4.685556,-1.0430311,-0.5067827",2
"0.39650244,2.9609296,-0.31462252,-2.7864983,0.69197106",3
"3.6491659,2.7754812,0.19410045,0.5558407,-3.6557508",0
"7.3237777,0.82516825,0.6119571,-0.21609911,-0.52763206",1
"6.8780336,-8.590458,-0.16631721,-0.00731692,-1.4075042",5
"0.5560172,5.9162316,-2.3909676,-0.82068664,-1.816821",3
"0.5269629,-0.6503544,-0.22591166,2.7459798,-2.0398574",4
"5.8057036,-4.9543257,-0.89677596,0.9259913,-0.4965588",5
"5.009874,-5.741667,-0.18006134,1.6166021,2.6169071",4
"-6.015965,-6.6677914,-4.628834,-1.3400522,0.18924496",2
"-7.46234,-1.5297382,-4.992996,-1.805954,-0.99567854",2
"4.403953,-0.50762564,-2.1824782,0.2791402,-0.73612225",0
"7.949849,0.24390411,0.6884708,0.68724316,2.550136",1
"0.24686404,-6.255945,2.8056598,-0.009912077,1.6013613",5
"6.707767,-5.2097754,4.1919475,1.0500882,-1.1935556",5
"6.961255,-5.9218464,-0.5830147,0.34603655,1.5342915",5
"1.7009491,-2.1233582,-1.8106308,1.4137182,-2.130872",4
"0.4809784,3.632262,-1.2624925,-2.1716888,0.38641617",3
"0.21441868,6.999297,-4.8215036,-1.3664027,-0.5779532",2
"7.974405,0.0046812203,-0.686183,1.1689129,1.2917073",1
"0.8409155,2.975362,0.9458381,-2.1263986,0.92375606",3
"-0.6847218,3.8105044,1.3432492,-1.560702,-0.49917552",3
"-0.51287293,8.2756605,-5.4108233,-1.0958151,-0.046639796",2
"-2.239417,8.542919,4.7843175,0.9193189,0.15277092",2
"1.5335469,4.1161094,8.866433,2.2229846,-0.6182158",2
"5.535655,-5.544421,-0.11767706,0.6703047,0.2783086",5
"-6.7506995,-5.674117,-5.6740327,-1.0214455,-0.75747174",2
"1.8442862,3.0618272,8.8623905,2.1640599,-0.97451615",2
"1.1316038,-4.24354,3.2103457,2.283039,-0.64204454",0
"2.725756,4.189188,-0.1832196,0.38600525,-3.2017097",3
"0.45585045,-1.007984,0.5078835,-2.0273092,0.85777324",4
"1.824271,3.2174938,9.384553,1.6299219,0.09311201",2
"-2.6998682,8.579956,3.6760967,1.7868835,-0.5652204",3
"-2.580117,8.564475,4.1994176,0.8508434,-0.074053906",2
"0.66830695,-7.262299,1.3485055,-0.1965766,-0.437966",5
"-7.1876235,1.4190443,-3.9266236,-0.45204207,-0.08916171",3
"0.8287156,-1.2519454,-1.1648648,-0.94124013,-3.236788",0
"-0.4790937,7.964622,-5.1529837,-1.0886409,0.72711706",3
"1.5784454,-2.2542558,-0.8533547,-0.8238121,-1.4321783",0
"-6.4716887,-3.74663,-4.61006,-1.0793526,-0.7600639",2
"0.8895392,-0.10832324,0.5261297,-2.9061944,0.89313394",4
"0.67333645,3.9045994,-1.0572331,0.29817772,-2.1413674",3
"-0.61006945,8.435413,-3.1195247,-0.9792218,1.3793689",3
"-6.524798,-6.862787,-5.701508,-2.469025,0.5219888",2
"-4.5266733,6.133436,-1.225982,0.98092884,0.55463904",1
"1.1802375,-1.8797286,-1.2872416,-1.1094009,-2.8339849",5
"0.545063,-1.1659508,1.3813844,2.2500303,-1.818057",4
"-3.0109637,9.7436695,4.5535445,0.48260522,-0.5017122",3
"8.388102,-0.16172557,3.109393,0.3657367,0.71568626",1
"6.091121,-0.2485895,3.2335482,-0.48818925,2.1257234",1
"-6.5054197,1.3071523,-2.8958297,-1.0638634,1.0073186",2
"-7.2013197,-0.08097021,-4.3147445,-1.00933,0.018981487",3
"7.9456024,-5.5063286,1.5239501,1.0487691,-1.2701052",5
"-0.32963324,5.1661115,0.32528004,0.59063554,-1.9729843",3
"-3.010841,9.172946,4.36579,0.5010497,0.22781128",2
"-1.9554416,7.399794,5.5793314,1.6371894,0.5882733",2
"8.657132,-1.5550448,-0.9537226,-0.39791125,1.5026",1
"2.7188137,-7.8636746,1.4848181,-0.41666898,1.0718584",5
"5.734501,-0.081006244,3.4591672,-0.22385274,2.6574414",1
"-7.197713,0.32894665,-3.8806133,-0.8239858,0.15205783",3
"0.1372035,1.5069118,1.6326699,2.241162,-1.6459824",4
"2.1417775,2.3935084,9.366987,1.4820358,-0.21176364",2
"6.8406105,-4.694252,-2.9887516,-0.32974353,-0.98010105",5
"-7.150535,0.2827854,-3.9257216,-0.88315755,0.19550678",3
"0.19327752,8.973275,-4.712718,-1.9917651,1.342618",3
"0.50160223,8.02055,-4.07202,-1.5115747,0.7470361",3
"-4.911723,6.1396813,-3.546664,-0.49931738,-0.6394992",3
"-0.2006294,4.1692257,-1.5340768,-2.2007387,1.116728",3
"3.631156,-6.064241,1.6592332,-0.2311065,-0.81211317",0
"7.2490516,0.07615666,-1.909791,-0.90505487,-0.26892078",1
"6.7761893,1.5645281,3.545443,0.7794048,2.0051901",1
"0.7329238,-2.8123717,2.2358446,2.0966883,-1.3054296",4
"5.2549834,-8.563759,1.0330751,0.022424644,-3.35255",5
"-7.0468836,-4.571312,-3.8902066,-2.2681425,-0.61013156",2
"0.8946562,1.9742286,1.4045116,-4.0787153,0.9523663",1
"-6.6377788,3.9661622,-3.2012403,0.56167775,1.0902705",3
"-6.8891077,-5.594175,-4.385722,-1.0356836,-0.43017635",2
"-0.13575444,7.723093,-4.71843,-0.8398024,0.13972941",3
"5.1571946,-0.6835317,-1.2893256,-3.4493282,1.4719939",1
"1.7228243,3.2404046,8.800594,2.0879498,-0.90463763",2
"6.660859,-2.9820497,4.6133757,2.012137,-0.42011443",5
"-6.8361716,-4.7795997,-4.499991,-1.4187788,-0.55095804",2
"-5.733461,-5.9714723,-5.2425528,-1.6003792,0.27333397",2
"1.2286984,-0.62662417,2.2386377,0.9727322,-0.51183265",4
"-0.3193126,2.8592935,7.745882,1.8032134,0.67420924",2
"7.859543,1.4302704,0.042949907,-0.65103906,2.8010218",1
"1.2235329,-3.6537428,-0.90251356,2.8917303,1.165596",5
"-3.004398,9.233063,3.2706861,0.19114012,0.25973755",3
"1.7845793,-3.9008985,-0.38933814,-0.06639716,-3.5081182",4
"-0.80633456,6.1512113,-0.8490548,-0.46977174,0.47780794",3
"0.33313096,-7.0818615,2.1043453,0.091033384,1.0464256",5
"0.38784164,5.0317855,-1.3748201,0.79546726,-1.5993383",3
"-2.4119225,8.222257,4.7745795,1.469507,0.34389722",3
"-5.028735,-1.1515375,-4.5490956,-1.4682373,0.4698053",2
"1.5508878,-3.6540418,0.82151294,-1.6713811,-0.8306616",0
"-6.7782216,-2.3593354,-4.603859,-1.6993268,-0.46819353",2
"-0.0047949776,4.9452777,-1.8588617,0.8533969,-0.4827517",3
"1.9781551,-7.130536,3.6500225,0.6457853,-0.5472179",5
"0.4967522,1.3722718,3.4103312,-0.0130154835,-2.4587424",0
"-2.6375818,7.6867476,1.1162676,-0.2513621,-0.66539335",3
"-5.8414087,-2.3061354,-5.4336033,-1.6929364,-0.8323306",2
"6.1536937,-4.6330757,-1.1627094,0.91305304,-0.8556358",5
"7.7308717,0.9292059,2.3156164,0.67554975,0.6122542",1
"0.40828833,4.1339865,8.56777,1.6749135,-1.0010345",2
"2.650687,-2.4139206,-0.40149832,2.5435321,-2.913648",4
"-1.660378,4.884073,-0.50656515,-0.91574436,-0.6536272",3
"6.6536136,-2.3319468,4.2661767,2.0589447,-0.090567976",5
"3.0861597,-2.22802,-3.864903,-0.09389032,0.9702228",5
"-4.627756,-4.9351554,-5.9982057,-1.2232105,-0.8306351",2
"-2.9061868,7.848897,3.4219923,-0.32959536,-0.99511266",3
"-5.49199,-6.0393558,-4.79492,-1.5154561,-0.9224242",2
"1.3922976,4.7948403,-1.0484061,-0.073257245,-1.360352",3
"5.132324,-0.42300242,-0.8316256,-3.2396836,1.4687486",1
"-6.1895742,-2.3806484,-4.8213563,-2.4004133,-0.35981372",2
"-5.7238936,-1.7759405,-5.4629536,-1.2840251,-0.7032199",2
"-1.7658513,7.802952,-4.320372,-0.15606229,0.10212667",2
"-0.041215356,8.153036,-4.774136,0.045490265,0.5304119",2
"-6.1964173,3.270107,-3.8205163,-0.40600032,-0.061638087",2
"8.609383,-1.3879071,-1.4251784,-0.31054983,1.6581458",1
"-2.40348,7.6032133,4.360947,-0.07884298,-1.1174729",2
"-0.7534131,4.003612,1.5216072,-1.1468978,-0.72560096",3
"0.50336224,-3.1211567,-3.3513732,-1.479096,-1.926432",0
"6.367028,-7.081175,-0.07565054,1.9846407,-1.397499",5
"-5.536945,-6.6287146,-3.6102371,-1.3594819,-0.37242284",2
"-3.3628836,7.876157,1.6300231,-0.86836284,-1.5166044",3
"0.3797841,1.6049243,0.0875216,-3.0391393,1.174636",4
"0.55483156,4.8894,0.01646263,0.3612592,-1.7697577",3
"2.3242102,-3.7289474,1.6181426,2.9212744,2.4367905",5
"-6.0999546,-0.5763865,-5.5785484,-1.1209663,-0.009944265",3
"3.0972772,1.7630914,1.2107615,-3.246355,0.17757434",5
"-5.673098,-0.21481803,-5.321782,-0.93926156,0.8735806",3
"2.5745082,-2.2296858,-4.2849827,-0.9853554,-0.5660766",5
"-1.2502298,4.3472958,6.988417,1.5829338,0.80796367",3
"1.6202325,0.84287316,2.73208,0.81725097,-2.8909757",0
"-3.8058188,6.1040416,-4.522399,-0.19233821,0.087948985",3
"-0.37936503,5.4908657,-3.3680558,0.65235573,0.13181783",3
"4.553433,-5.0939684,0.20622626,0.67398816,-2.142904",5
"3.072218,-6.275034,1.4309868,-0.74640894,2.3084073",5
"1.7292093,-3.844205,-0.47165695,-1.4731117,-2.4196377",0
"6.520799,-6.7654243,-0.6452054,-0.91848195,0.8715344",5
"-1.5696145,6.5671024,-0.03697572,0.1250226,-1.113609",3
"2.3203547,-1.9227605,-1.8243425,3.4932005,0.23600116",5
"-2.5415037,7.7028966,4.266743,-0.09328362,-1.0519571",2
"0.7300519,-1.61527,1.8941263,2.2164195,-1.6005988",0
"0.3793942,8.289078,-5.3786817,0.22592965,0.76301056",2
"0.7933477,-0.58402884,1.3296996,0.35968938,-0.98778975",4
"5.6716366,-0.24915901,-1.4668432,0.7150325,2.7985787",1
"5.6383386,-7.4655395,-0.9723406,-0.8792091,-1.8319522",5
"0.1112274,-6.042308,2.9507709,0.13671514,1.6728383",5
"1.3484555,-4.1724772,3.2041998,2.6593175,-0.5065729",0
"-5.726454,3.835902,-4.2506514,-0.4530851,-1.015848",2
"-3.9293427,6.019543,-4.491355,-0.13829964,0.0067095873",3
"-0.7747826,8.231857,-4.4876747,-0.4513117,0.90305686",2
"1.4607378,-5.238916,3.8237789,2.2298722,-0.09249533",5
"6.578394,0.55219907,1.0305599,-0.2847165,2.9115238",1
"-0.46744442,5.2744083,-2.2911499,0.7530541,0.17274308",3
"2.1279423,-5.6185703,2.879457,0.59451616,2.7978938",5
"6.4610977,-6.737418,-0.6810201,-0.9171655,0.75352645",5
"-1.6119827,8.688034,-5.241283,-0.29221773,1.0231766",2
"0.3733179,4.013538,7.9382534,1.4356053,0.07243626",2
"-5.721216,3.8813417,-3.726845,-0.6245589,-0.2518282",2
"3.2405293,-1.2676467,-3.6789231,-1.8383354,-1.2709138",5
"-2.7715697,7.6366673,1.4335182,-0.22115915,-0.37071365",3
"5.546429,-4.9437265,-1.1663458,-1.088591,-2.2310548",5
"-5.2941866,-3.7757938,-4.7724533,-1.5360157,-1.2000498",2
"-5.0406876,-1.704797,-4.931077,-0.6976758,-0.97767925",2
"0.45591515,4.7592797,0.40758806,0.49986804,-1.9178327",3
"2.6124542,-5.0047994,0.025239818,-0.17766087,-2.8895679",4
"0.2921143,4.23417,8.377528,1.5718721,-0.82410073",2
"6.6913443,-3.7138932,4.61985,1.8229089,-0.50640476",5
"1.2235008,2.9900062,8.262651,1.8337394,-0.56677276",2
"-2.7090087,7.395254,3.80081,-0.23415655,-1.4261719",2
"0.48856398,1.7092183,1.7291814,1.444686,-1.3373853",4
"-1.0611652,3.391243,7.3961053,1.5468428,0.8531914",3
"6.461453,0.61135554,1.1597944,-0.41522092,2.7938304",1
"8.060214,-5.656228,1.2951387,1.286024,-0.70718706",5
"0.013038594,3.976197,-1.5651147,-2.1693304,1.1230097",3
"-5.545131,-5.841479,-5.6458635,-1.1008132,-0.6966406",2
"-4.8463707,-3.383606,-4.4221296,-1.6409063,-1.7712986",2
"2.0864995,-5.26373,2.0437043,1.2384013,3.1778486",5
"4.4197397,-4.192469,0.05832228,-2.4730568,-1.352557",1
"1.2705925,4.2184615,8.290552,1.5924144,-0.36332944",2
"0.54550517,2.1817589,6.7834606,0.34223098,0.27407777",2
"8.06996,-5.6905646,1.2131155,1.2906234,-0.3325282",5
"-5.181177,-2.2534707,-4.6723495,-0.6177933,-0.88551635",2
"2.977053,3.852792,0.6840948,0.8218584,-3.3695261",3
"8.062568,-5.6011353,1.357597,1.2141693,-0.820009",5
"-5.9442773,-2.4345956,-5.5031366,-1.9549054,-1.0638909",2
"1.1460924,1.1005418,1.5464655,1.9394412,-1.7677565",4
"0.47022542,-3.6635988,-2.5769703,-1.2646309,-1.0742097",0
"5.6632257,-3.749225,1.1658483,-1.4588567,-0.077812195",1
"-6.3275256,2.7323053,-3.9113975,-0.5849459,-0.38397038",2
"-5.83186,-1.3363458,-5.5000753,-1.1647131,-0.5298926",2
"1.2947965,-1.1821028,2.2627892,1.0786173,-0.8164381",4
"-2.5460322,8.825478,-4.5375576,-0.5379063,1.0025377",2
"-6.444425,2.2341216,-3.9272478,-0.6472859,-0.38213646",2
"-5.2874207,-3.5898824,-5.5484667,-0.9948213,-0.6224813",2
"1.1320851,3.139453,-0.25429022,-1.3675286,1.0866789",3
"0.2788076,3.008476,2.2446232,-1.8234675,0.70799255",4
"1.0408933,3.2886753,8.237238,1.6088583,-0.7185922",2
"-2.5234575,7.252603,-4.2804255,-0.106958754,0.0038883344",2
"-1.78492,8.049148,-4.569683,-0.3641027,0.5642414",3
"-1.5227797,5.297385,5.0653815,1.4201741,-2.0458481",3
"6.820977,0.100830525,4.250713,1.2809315,-0.16231042",5
"-3.7931342,6.271224,-3.706742,-0.22686628,-0.12285381",3
"2.3617904,-6.216832,3.1100485,-0.06599143,0.30255187",5
"-5.934528,3.203349,-3.919969,-0.58068866,-0.8201495",2
"4.6346564,-7.7780786,2.7985008,-0.6134247,-2.3883274",5
"-2.2103252,5.638921,5.9651475,0.847584,-2.5615625",3
"7.1850057,1.1670725,-0.11164168,0.2818642,2.809447",1
"4.4168787,-6.74633,3.0765967,0.5118677,1.7145735",5
"-5.5473776,-5.3983054,-5.3470573,-1.5563171,-0.8564582",2
"0.727769,1.5653569,1.6767273,1.2687298,-0.8405428",4
"-6.023731,0.43205026,-0.8117062,-1.1183482,2.0071075",2
"3.89169,1.012497,-1.5830765,-0.7660804,-0.8127397",0
"-1.8584099,6.0815287,5.9235673,0.84344065,-1.0525073",2
"7.23532,-6.058981,-0.5079363,0.21375652,1.3316785",5
"0.34442818,-5.553944,3.639893,0.6493819,1.7951875",5
"-5.8182144,-5.4000597,-5.4202724,-1.782614,-0.7625527",2
"0.7633638,-5.1206665,2.6803389,2.013638,0.2149655",5
"0.88947916,2.3262074,8.250499,1.2582672,-1.0419502",2
"-1.2756562,6.185886,5.704899,1.0295594,-0.98109144",3
"2.4501164,-6.3111343,1.9788651,-0.82750857,2.3219023",5
"1.33815,-5.910992,3.856017,0.6717868,0.47535738",5
"-5.674046,-0.44515848,-5.436109,-0.90214306,0.35485983",3
"-4.7158804,-4.0612483,-2.3647192,-2.7752972,1.336638",3
"4.622881,-1.1721902,-0.19887799,0.7935683,3.59282",1
"-5.1903443,-1.2423159,-1.2034459,-0.21851856,4.115431",3
"5.851147,-3.2979732,-2.7010865,-2.0977247,-1.7933269",0
"-1.4614322,6.671069,3.703082,0.1805296,-2.3606474",3
"-0.75570464,5.3785357,4.708273,0.90734154,-2.209084",3
"-6.209907,-4.983801,-3.920826,-3.1926463,0.25453568",2
"2.7142878,-7.655025,1.7099895,0.9597819,2.411133",5
"-4.95998,-6.643268,-5.822459,-1.2511314,0.17446677",2
"-5.154082,-3.0489924,-5.218011,-2.3267026,1.1722214",2
"1.0496651,-3.9678066,0.3332021,-0.8693004,-1.8013074",4
"5.9423466,-1.4238642,-0.27803624,-3.1733942,1.1667567",1
"1.040329,-4.075168,-3.2368932,-1.444858,-1.046884",0
"-0.9211067,-5.6964703,2.4654512,-0.09687166,0.39069188",0
"-4.987025,-5.2544,-3.3959723,-2.319571,1.4535602",2
"5.5767045,-9.757633,1.1338993,1.4737966,-0.93293774",5
"2.1892698,-2.541296,-4.184112,-1.0503763,0.15450276",5
"5.86783,-6.334421,1.3609741,-0.94798005,-1.3793945",5
"-4.712792,4.315125,-3.2757096,-0.1454516,-0.5582968",3
"2.8116999,-5.285996,2.0443318,2.1760073,2.038077",5
"2.6400802,-4.0976434,0.43939188,-2.0596087,-1.6385016",0
"1.5520378,2.1077137,0.905944,-5.184134,0.4516843",4
