embedding,labels
"16.987658,3.0940566,-1.2438571",1
"-15.589312,-6.3949327,-11.29429",2
"15.2847185,-2.5046368,-5.6450644",1
"4.0466127,-3.993553,5.3792863",5
"-1.6374987,-1.0697873,2.0592833",4
"-12.539909,-4.7071967,-11.093137",2
"1.689961,8.349784,1.6457937",3
"15.063322,-0.1631435,3.2569058",1
"5.6478796,-13.779929,8.543941",5
"-15.535906,-0.97714514,-8.542003",3
"2.7547407,-11.663749,3.938281",5
"-4.966771,13.445008,6.292515",3
"15.790678,5.660499,-3.380262",1
"-14.637584,-2.6167915,-10.949343",2
"-8.440629,13.492546,-6.459436",3
"-14.163261,-6.6634974,-12.08228",2
"7.2960496,-13.773747,4.2043967",5
"-0.87384856,1.862459,-7.3070936",5
"-14.125088,-7.2253327,-11.272413",2
"-0.811455,4.569553,-4.8351912",3
"7.1036773,8.655427,1.2818418",0
"20.582226,0.6146154,0.097629055",1
"14.558008,-14.406471,-2.4079263",5
"0.86239946,12.060508,-1.8663",3
"-1.0669191,-1.6121863,2.7942123",4
"11.566407,-9.000832,0.44249767",5
"9.466017,-7.9108925,5.4149384",4
"-13.042318,-9.707298,-10.866614",2
"-14.424309,-1.6966877,-11.841837",2
"9.168777,-4.095833,-3.7734454",0
"16.83818,1.3550783,-0.48648992",1
"3.241428,-14.602063,6.8291006",5
"18.040413,-8.230637,5.9213853",5
"12.606996,-8.20366,3.3391712",5
"-0.41650817,-3.823326,-0.52104044",4
"-1.061435,6.279963,-4.451557",3
"-2.631671,12.996732,-7.027322",2
"18.157448,1.1169655,-2.389344",1
"0.2561952,3.954273,-3.880854",3
"-1.977487,4.956449,-1.162461",3
"-3.2595205,14.498983,-7.2421327",2
"-5.152252,14.766289,8.853941",2
"0.46217576,8.037656,18.37627",2
"11.179059,-9.600983,2.2070184",5
"-14.260415,-7.5326395,-12.448053",2
"0.9511633,6.6979976,18.635834",2
"6.2091055,-13.946203,10.963085",0
"4.873056,8.552635,0.21462983",3
"1.7162668,-1.3662571,-4.063088",4
"0.9554394,7.8469806,19.444511",2
"-3.7980556,14.081828,8.384942",3
"-4.9832864,14.016016,8.139641",2
"4.367086,-16.828402,3.6180456",5
"-12.348337,3.3215973,-7.074248",3
"-2.2155502,-6.9756765,0.54282266",0
"-3.9586437,14.883427,-7.0293074",3
"0.29352137,-7.2119627,0.020020548",0
"-14.090511,-5.2255692,-10.707305",2
"1.1141369,0.012876891,-5.1519203",4
"1.4072762,8.554205,-0.83987457",3
"-3.829039,15.087433,-4.7378535",3
"-13.427515,-9.816877,-13.738348",2
"-8.727442,10.419173,0.18440965",1
"-1.4207013,-7.2635427,-0.17321298",5
"0.25101197,-0.7502135,3.7678123",4
"-6.2447248,15.361811,7.631316",3
"20.242865,1.1761436,3.7114193",1
"15.753081,0.09416692,3.4888616",1
"-12.548105,2.1648839,-5.3860297",2
"-13.069627,1.3460517,-8.01524",3
"16.691053,-11.680854,2.6747618",5
"-0.192295,9.264882,1.1899809",3
"-6.0766797,14.297478,7.9088283",2
"-4.9285674,13.638627,10.8622675",2
"17.734331,-1.3813794,-3.352011",1
"5.6311803,-14.095272,2.8542147",5
"15.227237,0.58439636,4.197006",1
"-12.871466,1.8327959,-7.3966784",3
"0.24640545,2.444161,2.2361963",4
"1.652746,7.0188065,19.70726",2
"14.7149725,-9.397315,-3.0572677",5
"-12.8900385,1.6933492,-7.4300094",3
"-2.203841,16.265182,-6.281225",3
"-2.7265227,15.128342,-5.670839",3
"-9.424216,9.900406,-4.3317056",3
"-2.0528398,6.8820477,-5.002113",3
"9.602749,-13.431963,1.9967345",0
"15.011268,-2.018517,-5.2662325",1
"17.564312,2.4600215,4.153797",1
"0.5222067,-1.1520628,5.63527",4
"12.685827,-16.920143,-1.0820671",5
"-15.837559,-6.6854978,-11.477442",2
"-0.7346683,2.0412283,-6.3620863",1
"-13.369593,6.9237776,-6.763735",3
"-14.281266,-7.614358,-10.930081",2
"-3.317895,14.420408,-6.40304",3
"11.3350525,0.6768199,-6.7150702",1
"0.81355554,6.91814,18.429733",2
"18.668684,-4.758573,6.4554477",5
"-14.48062,-6.5863657,-11.310303",2
"-12.668551,-8.90601,-12.034635",2
"3.1740446,0.4054994,3.3660653",4
"-2.9141817,6.771006,16.99759",2
"16.327324,3.6801586,-0.75466615",1
"2.226309,-6.3412824,5.602889",5
"-5.9043307,14.185576,6.624228",3
"0.52860403,-8.831372,0.07711194",4
"-3.1303935,11.648991,-1.3079373",3
"3.4753332,-15.719161,5.7470326",5
"0.35520342,9.710415,-1.0516222",3
"-5.06582,14.21826,9.417712",3
"-11.589009,-1.5163721,-9.10839",2
"4.0358667,-6.9103966,-0.71843207",0
"-14.031402,-2.8061404,-11.220873",2
"-1.0746115,9.755993,-2.4643874",3
"7.144382,-16.124865,6.2004905",5
"1.910556,4.4936333,5.114755",0
"-4.268898,11.873048,3.4710476",3
"-12.874727,-2.9899268,-10.84083",2
"11.994846,-8.826706,-0.18735667",5
"19.045639,1.2779014,2.3994138",1
"0.37963107,7.93331,16.546556",2
"-2.1386826,-5.6869726,3.838263",4
"-3.5467606,8.744592,-0.3343227",3
"18.572866,-3.8510616,6.2095313",5
"6.0319223,-5.797732,-5.566726",5
"-11.830004,-6.364976,-11.67427",2
"-4.435942,12.033185,6.767223",3
"-13.327414,-8.549868,-11.121282",2
"1.938977,10.163922,-0.507035",3
"11.492524,1.1664196,-6.2030425",1
"-12.444924,-2.6542833,-11.714192",2
"-12.926259,-2.2301538,-10.309939",2
"-6.289534,14.762978,-4.9968834",2
"-3.970998,16.38,-6.2623467",2
"-11.511257,6.2482696,-6.231609",2
"17.508137,-1.0386097,-3.973383",1
"-4.0035214,12.094335,8.078475",2
"-1.9771518,5.309956,-0.59307665",3
"-1.5272971,-6.5442433,-4.251245",0
"15.587922,-12.564688,-0.53342277",5
"-13.626007,-9.9250555,-9.581519",2
"-3.7697275,10.516469,4.3669333",3
"-0.8165321,3.3598306,-5.7816725",4
"0.9590344,9.316429,0.6104688",3
"5.808555,-8.443088,8.628216",5
"-12.85365,-0.38158008,-10.205057",3
"3.1930623,3.138394,-6.2307434",5
"-12.02835,0.29305243,-9.410382",3
"6.7340736,-4.7853837,-7.4267955",5
"-3.60191,8.483569,15.366466",3
"0.9999255,2.823961,5.3660216",0
"-8.533835,10.9163065,-5.876284",3
"-2.0656781,10.881814,-4.4895744",3
"10.4903755,-11.411262,-0.17497656",5
"3.267638,-11.905208,4.073761",5
"1.8157414,-7.8983426,-1.4543855",0
"14.362083,-8.805155,4.144434",5
"-2.8887494,11.175928,1.2108637",3
"3.681155,-3.510635,5.6013775",5
"-4.1983023,12.135357,7.896366",2
"0.57325745,-0.72365886,4.573007",0
"-3.6253412,16.93132,-7.169576",2
"2.6378162,-0.4219602,2.177344",4
"12.783829,-0.22435695,-1.6071066",1
"12.173673,-13.499074,-2.490145",5
"3.1208665,-14.458306,7.2017317",5
"6.462946,-13.555282,11.238048",0
"-10.155298,6.928956,-6.4621983",2
"-8.677434,10.769881,-5.84037",3
"-4.743132,15.590774,-5.9739456",2
"6.8776402,-13.707107,9.65235",5
"15.267109,2.103855,0.67154723",1
"-2.0267737,10.258166,-3.1850293",3
"4.564865,-11.351948,6.2199616",5
"14.414254,-8.800059,4.060314",5
"-5.953725,16.152138,-6.329072",2
"-1.1314328,8.007445,16.722494",2
"-10.916008,7.0707927,-5.804502",2
"8.353197,-3.4951353,-7.66436",5
"-4.729054,12.027891,3.8804388",3
"11.150162,-10.338958,-2.9063513",5
"-12.341892,-4.758737,-10.281136",2
"-13.109094,-2.5729558,-9.115475",2
"0.98798895,8.979776,1.0433189",3
"1.5538422,-9.8786955,-0.14283895",4
"-0.013350382,8.083834,16.379267",2
"18.231113,-5.706809,6.4758277",5
"0.05958609,6.500425,18.011854",2
"-3.862678,11.459862,7.360943",2
"1.2584887,2.9990704,2.4365106",4
"-3.512788,7.4730515,15.989461",3
"15.232387,2.264492,0.92545354",1
"16.758694,-10.883007,2.3695295",5
"-1.7120779,6.8630958,-5.101304",3
"-12.573222,-8.014077,-11.461142",2
"-11.621777,-4.356787,-9.624359",2
"4.7512884,-9.9661455,6.3009377",5
"7.3614492,-10.432609,-2.5522203",1
"0.039372787,8.102552,17.556416",2
"-2.2038834,4.84713,15.565723",2
"16.676104,-10.417157,2.4872472",5
"-13.122147,-3.343259,-9.174967",2
"5.4076614,8.642137,1.5147413",3
"16.75386,-11.05122,2.5018747",5
"-12.956209,-3.2476454,-11.211661",2
"0.9659245,1.8788917,3.1476092",4
"-0.5974648,-7.5845366,-4.0261455",0
"15.060674,-4.653371,-0.2552897",1
"-11.268909,5.398182,-6.42408",2
"-12.983926,-1.5920091,-10.214724",2
"2.9908965,-0.2764358,3.8714461",4
"-7.120259,15.795453,-5.6301694",2
"-11.349531,4.715369,-6.57305",2
"-12.762546,-5.326394,-11.166531",2
"0.70779556,5.623603,-4.2924695",3
"-0.096309334,3.6784976,-1.5487779",4
"0.12241417,6.857917,17.519863",2
"-7.269007,13.363505,-4.9596634",2
"-6.020131,15.118984,-5.6780796",3
"-1.8681972,10.05627,11.298075",3
"18.590906,-0.4483195,5.273855",5
"-8.3080435,10.811997,-4.820352",3
"6.321845,-14.4086075,6.109337",5
"-10.501836,6.0678697,-6.2444596",2
"11.418045,-17.079998,1.5462521",5
"-1.8382496,8.371069,10.29302",3
"15.73471,2.3060594,-1.0352933",1
"8.931974,-12.456274,5.1661835",5
"-12.945681,-7.6291137,-11.742649",2
"1.9314781,2.7792761,2.2519853",4
"-13.848264,-0.44763795,-2.8460152",2
"9.391117,-3.1135986,-1.8600092",0
"-3.4226308,11.222289,10.689803",2
"13.087057,-8.339048,3.318466",5
"3.5682564,-13.724923,8.128438",5
"-13.104282,-7.674942,-12.163803",2
"5.3994875,-12.993259,9.901115",5
"0.4513941,5.529576,17.234789",2
"-3.019302,11.550629,10.965345",3
"3.6484506,-12.535387,4.6135764",5
"5.832973,-14.590577,7.813595",5
"-12.514046,-0.21072574,-9.524016",3
"-9.253279,-7.5890274,-6.211649",3
"11.390364,-0.24302739,0.5493906",1
"-12.157322,-2.3459644,-0.91995317",3
"11.698772,-7.3206396,-4.7882977",0
"-1.7626692,11.194865,8.157016",3
"-1.2660749,10.459017,10.4799795",3
"-16.434746,-8.378618,-11.758208",2
"6.2267466,-11.915225,3.7188287",5
"-12.071034,-9.813167,-11.76298",2
"-10.105362,-3.272732,-11.141175",2
"2.2527044,-6.9955163,-0.41001692",4
"12.617426,1.6958592,-7.0864472",1
"-0.5869466,-7.8228364,-5.05238",0
"2.1720073,-15.964402,7.954465",0
"-15.708781,-10.049522,-10.569993",2
"16.607246,-16.599285,-1.6526272",5
"5.659552,-5.007571,-7.203809",5
"12.6312275,-13.287023,1.4823986",5
"-9.241963,7.3838015,-5.2806845",3
"6.791886,-10.3270235,7.2014704",5
"4.0508294,-8.377126,-1.3364776",0
"0.5240971,1.1831971,-7.826026",4
"4.189647,7.29594,-0.83034396",3
"1.0611297,10.031886,0.015504609",3
"-5.184869,11.809656,3.6448967",3
"-9.908933,-8.227371,-6.108975",2
"10.325879,-8.653675,-2.09173",0
"6.367105,-15.759931,2.894538",5
"-10.899384,-0.2634991,-9.491786",3
"8.109264,-9.211586,5.385873",5
"-2.7673004,9.328529,11.474153",2
"0.54222614,3.1705546,-5.0482078",3
"-12.597881,4.9356813,-4.02758",3
"-2.0714102,10.193662,10.7540455",3
"-2.7460606,11.283906,5.787779",3
"-6.452385,-9.198748,-4.342066",2
"-10.505392,-3.1602302,-11.152487",2
"-0.5594035,7.7757044,-4.3966284",3
"-2.9902778,10.315003,8.358258",3
"12.634071,1.2446134,-6.171143",1
"14.871879,-1.9441967,-5.237517",1
"11.777998,-16.625263,1.0307941",5
"-9.027777,6.4693837,-4.5390124",2
"4.0438695,7.707422,2.2189698",2
"-3.5424342,12.366792,0.32666367",3
"15.021754,-1.1845835,-5.92202",1
"-9.910151,-1.541659,-10.139687",3
"12.01894,-1.3297315,-2.8955927",0
"-5.0033073,17.080528,-3.0480998",3
"10.507572,-11.539369,2.9137483",5
"-11.175579,0.47047994,-7.4654117",3
"8.980955,-2.9305747,-2.7524097",4
"2.1142633,-6.283905,5.334379",5
"-5.8415527,15.401278,-2.2197328",3
"-2.3375163,10.905783,7.3134646",2
"1.238966,3.8183017,4.4128194",4
"0.12762693,6.358985,16.130255",2
"0.38828954,6.702842,17.075537",2
"-0.2625593,1.2064679,2.6145833",4
"-2.339025,10.582168,7.2800465",3
"-0.6881276,11.159724,11.472673",3
"-11.475917,-2.94254,-11.472837",2
"2.3733497,-1.7099435,1.7822083",4
"3.4481947,-6.1821303,4.458039",0
"-2.4128323,-8.241351,-3.3067036",0
"-10.794449,-1.5113714,-10.401222",2
"4.930918,-3.5889053,4.5387836",5
"-2.6500368,3.8942947,-2.2157538",3
"-3.156504,9.624058,9.666489",3
"-13.284331,-9.355651,-12.312455",2
"14.843999,-5.480934,-2.1618297",1
"-2.1023402,11.061298,8.005701",2
"14.4657345,-10.104687,1.2333956",5
"-11.112968,-2.0854032,-11.356448",2
"-0.5932175,5.670377,15.823176",3
"11.599872,-16.185844,2.509907",5
"-1.8455398,3.5914779,-4.6017814",3
"14.563948,2.1597621,0.61421037",1
"2.515083,4.9114337,17.947063",2
"-15.392507,-9.622951,-11.712582",2
"-2.0967476,12.274832,7.745203",3
"-2.1904695,9.950927,8.218494",2
"-4.8664646,16.701153,-3.9682467",3
"4.472019,0.33328137,1.9588774",4
"-2.036557,10.385378,10.572738",3
"-12.18833,-8.254097,-12.796878",2
"16.610447,-10.023061,2.5810752",5
"-3.282579,8.679981,11.725069",3
"-11.787323,-7.455819,-12.418003",2
"20.542864,0.7398668,0.12929617",1
"-11.6312685,-10.250347,-12.8003845",2
"5.180139,-1.7476172,0.83523136",4
"2.2484841,4.0146527,-7.2063365",5
"9.562275,0.42832002,-6.4637446",1
"-1.3569828,7.325603,-5.7965007",3
"11.14764,-9.781789,2.2855997",5
"-11.126231,-6.9681683,-12.386326",2
"-4.284262,17.486034,-3.4771943",2
"-4.97471,15.025269,-2.8478105",2
"0.7453307,5.353561,17.961626",2
"-4.468915,15.582484,-3.1355724",2
"18.170853,-2.19979,6.787554",5
"-5.7270026,16.168327,-3.6126633",3
"13.933623,-16.133184,4.2708974",5
"-1.6953688,5.8295445,0.08525099",3
"0.8176779,11.765074,-1.4319167",3
"7.369596,-3.5731106,-3.8264291",0
"13.4940815,0.7582963,-5.8097258",1
"18.229767,-2.2357264,6.717719",5
"-0.9646682,9.08883,13.096618",3
"-15.67208,-9.375655,-11.621317",2
"6.856329,-12.33712,3.897577",5
"1.4503613,4.8697453,17.439547",2
"17.583158,-3.4155517,6.594205",5
"-6.09967,16.280611,-2.6145067",3
"-7.1308365,14.274322,-2.7888403",3
"-11.376019,-0.89634234,-10.180029",3
"16.136204,4.7524695,-0.6150291",1
"-2.3757558,10.954385,8.8027315",2
"-1.568904,7.292677,15.249582",3
"-3.5953028,12.62632,0.85873526",3
"18.249714,-6.9682746,6.8788567",5
"-2.9411216,5.519682,15.538742",3
"-3.9030488,17.22803,-3.6549838",2
"15.49308,-12.400841,-0.6980747",5
"-0.45641482,10.809815,0.13264272",3
"-2.913975,11.448239,4.937776",3
"8.63333,-0.8197743,-3.0066197",4
"2.141775,3.2071974,-4.8110423",5
"3.2183523,0.5376072,3.3816001",4
"-0.021835338,12.267196,10.676318",3
"11.431721,-0.170606,0.66974896",1
"15.542377,-12.425882,-0.6618826",5
"10.182402,-17.08499,-0.49216247",5
"15.875088,1.3607162,0.5354177",1
"11.806377,-6.2490907,3.2729595",4
"-12.606657,1.4629282,-5.9807596",3
"-13.315388,-5.2835097,-7.997155",2
"-5.7061443,10.411682,3.0286212",3
"-10.660953,-8.676038,-12.402181",2
"17.80423,-0.78172696,-1.5735835",1
"-9.246809,7.44545,-7.2384825",3
"14.179773,-10.104749,1.083246",5
"16.433298,-12.067962,0.39170906",5
"-0.7258379,-0.71809024,-0.8916979",0
"-12.3737955,-8.803592,-9.634607",2
"-1.3637117,-7.362958,-3.6138399",1
"5.4848285,-12.17907,8.938373",5
"1.2177083,5.553586,20.20538",2
"-6.3691444,-9.182589,-4.345678",2
"-10.066926,-8.408216,-13.136856",2
"12.332135,-11.148173,4.6211276",5
"-10.690111,-9.35597,-10.199728",2
"0.75840634,3.2205777,-6.8313456",3
"-11.195905,-10.881469,-10.4137125",2
"2.198193,-15.977079,7.9809318",0
"17.668835,-3.2769165,-0.9639109",1
"-1.3006288,6.5440626,17.270704",2
"-10.322256,9.684668,-5.455577",3
"8.453146,1.328879,-7.1643963",1
"-6.4549136,14.529536,-7.3843255",3
"1.8597764,3.4208875,-3.9916112",4
"-4.888234,14.406894,-6.3802533",2
"10.749774,-6.0341606,4.2537127",0
"16.071705,-5.1649647,-2.3531406",1
"13.965901,-16.133575,4.2837057",5
"9.541563,-3.2012215,-1.5696722",0
"-5.056768,12.676496,-1.2632293",3
"-4.942274,10.608957,3.197704",3
"-2.5022635,14.854613,-7.812545",3
"4.7781415,2.202572,2.1657932",0
"-11.351137,-9.018187,-10.556749",2
"-3.93447,9.785484,7.2567606",2
"1.452474,4.363324,19.381184",2
"2.6972268,3.493934,-3.0836287",4
"-14.750941,-5.376614,-6.7978625",2
"-4.618101,10.214859,7.4696465",2
"-0.20065007,5.423026,18.305664",2
"-11.83721,-7.593742,-9.108386",2
"-14.33924,-5.8899426,-6.765052",2
"-2.1268387,-5.69673,3.8258903",4
"2.1559293,-6.3811345,6.088005",5
"3.16001,1.0572219,-2.522033",4
"-6.4671364,13.229034,-7.184958",3
"-11.63187,-9.024632,-10.28327",2
"11.739666,-8.420819,-1.7484002",5
"-15.077606,-6.297597,-8.385026",2
"18.433416,1.991041,0.031501204",1
"-2.8969185,10.876876,12.521419",2
"6.3967013,-1.2277426,0.48195764",4
"7.051954,-10.657322,6.4219766",5
"-11.728911,-0.41918126,-10.955013",3
"0.21264884,2.708235,-5.570155",2
"-4.7707186,7.899628,10.332775",3
"17.658968,-0.17254788,-3.2186937",1
"-11.899417,10.051391,-4.087788",3
"-0.97945505,2.9626057,-3.1149044",3
"6.783904,-2.856647,-2.79191",4
"17.62556,2.9667025,-0.14372769",1
"1.9106952,1.9870191,-4.917676",4
"-13.4377,-5.8803144,-8.966288",2
"-14.893821,-4.706836,-8.838426",2
"0.6722783,5.5788655,19.508726",2
"1.7640079,4.062994,-6.126282",4
"-14.091312,-5.8576784,-9.154074",2
"-12.093791,1.1400841,-10.236031",3
"9.611666,-4.2446933,-4.1458864",4
"5.646639,-16.317879,3.4935956",5
"-11.768765,-9.604283,-9.171967",2
"-10.52895,-9.4391,-9.50343",2
"-4.163145,10.177683,11.068838",2
"-11.311161,9.845967,-5.18327",3
"-12.567091,-5.65897,-8.63045",2
"18.430534,-0.28493422,5.5113554",5
"17.508562,1.2534715,2.4095092",1
"1.451897,1.5823717,-6.6155157",0
"12.16502,-9.231124,3.2940314",5
"1.1480618,-10.698071,-3.294937",0
"-0.1264702,6.2043962,19.184874",2
"4.0863266,-0.5117977,-0.9164018",4
"-11.892974,-8.434159,-10.393562",2
"-10.690472,-7.6936727,-10.079161",2
"-5.6937027,10.267142,3.961939",3
"-4.6215544,10.652936,10.92668",2
"-10.804367,8.693346,-5.568345",3
"-13.326037,-7.0008817,-8.847899",2
"1.3675116,3.1522639,-4.6984644",2
"11.878206,-17.546824,1.8279939",5
"-0.9072745,0.8163775,-5.0357633",0
"-13.839102,-5.866501,-8.089081",2
"12.517308,-7.1633744,-3.7519593",5
"-14.868829,-4.6700954,-8.638088",2
"13.345904,0.24176744,3.04536",1
"0.25076774,5.8137455,19.426521",2
"1.4381292,5.4602375,18.906378",2
"-5.6615944,10.639128,3.9867103",3
"-6.2905593,13.78376,-6.6446104",3
"16.005089,-5.1784873,-2.345815",1
"-4.8150735,12.036058,-0.4064451",3
"-1.6804936,8.4090395,15.463726",3
"-5.2113976,7.976846,9.079076",3
"3.7830513,-13.9027195,8.062613",5
"12.174484,-2.6709201,-2.6876225",4
"4.0489626,-2.2025506,-0.062788524",4
"4.763636,-6.3130927,-5.4491487",5
"-0.29382923,-7.231075,-0.19737597",0
"-14.011516,-4.8388658,-7.239128",2
"-11.6520815,-0.90982294,-4.9484944",3
"7.5622654,8.483821,2.3422368",0
"14.080254,1.9155822,3.8465776",1
"15.822531,-12.452214,2.7387743",5
"2.3027828,8.355258,-0.69975394",3
"-11.9737425,-7.8193016,-9.890338",2
"5.708515,7.7656646,0.23774973",2
"-4.6412506,10.036904,9.950044",2
"-3.4588742,7.417205,11.108418",3
"16.632998,2.6498497,3.4563773",1
"-4.504546,15.263267,-6.1155233",3
"-16.578823,-0.43819198,-8.435016",3
"18.985449,-5.5714474,6.6363034",5
"-5.12099,11.251858,-4.207873",3
"-15.089642,0.422122,-5.844634",3
"6.038695,-8.859489,8.5823145",5
"-5.1303124,15.542409,-7.2162347",2
"-2.2596176,-6.750455,-1.8459668",0
"-13.491624,6.638802,-6.117105",2
"-16.693506,-1.0513023,-7.198667",2
"-6.1271987,15.627068,11.541474",2
"0.24409999,12.082802,11.864645",2
"-10.650061,9.482174,-2.9204025",3
"5.3594117,-0.34333366,1.5966116",4
"-13.79756,-12.437407,-10.706302",2
"-1.4917783,6.4132214,19.14808",2
"0.22458085,-8.526152,-3.8860104",0
"18.155825,-16.581772,1.1256605",1
"14.989136,-16.853716,0.4802071",5
"3.9594297,9.182804,-0.1952336",3
"-5.1955733,13.532724,12.56668",3
"-0.5948152,-6.581327,-4.9511557",0
"-13.903293,7.1292253,-5.824997",3
"5.751427,-12.185919,2.8457618",5
"-5.3587737,16.909893,-7.90828",2
"8.714489,-2.1995726,-5.6287813",0
"-5.751768,14.156107,12.069167",3
"-17.90661,-3.095549,-8.291882",2
"1.734084,-4.316774,2.3274717",4
"17.139837,1.1412574,-0.44445568",1
