embedding,labels
"-0.69633555,-3.1764898,0.29299918,-2.8514907,0.9324238,-0.11667922,-0.12016561,-0.5921465,-0.9356801,-4.0873375,1.2434884,0.34997156,0.094693735,-0.73353684,-1.4426112",1
"-2.766266,-0.4758167,-0.49380514,-4.728442,2.2955773,-1.3028946,-0.49931446,0.4520162,-3.7173867,1.2270609,1.0870022,0.07800262,-0.24562754,0.26305914,-1.908066",2
"3.1565876,-5.6824985,0.6213771,0.59387726,5.3435764,-0.032429073,0.94665235,2.1262403,-0.8303843,-0.6587968,-0.15706116,0.027594937,-0.32199287,0.077810414,-0.062291183",1
"2.1049573,-1.6835282,1.6227198,4.1243167,-3.8135931,-0.30592924,0.8189031,0.54448867,0.4176781,0.77644366,0.25888523,-0.084197365,0.8070216,1.2081403,-0.9741376",0
"0.17844494,-1.4376885,-0.15959643,-5.5079575,2.124199,-0.9769744,-0.41342568,-2.338791,0.6267875,-0.123969674,0.14226314,0.22291991,0.020838339,0.6580606,-0.3873846",2
"-8.771025,6.9426475,0.108951956,-0.43720427,0.35758936,-0.28836343,1.1497889,2.8935513,1.0596641,0.18665935,0.33364308,0.23733534,-0.20003778,-0.9877722,-0.09006395",5
"1.8192672,-3.2190897,-0.14128396,-0.4973166,-1.0502375,-0.45919037,3.7691011,-0.544761,-1.1806517,-3.5244606,1.1824155,0.34876564,-0.04806655,0.41457874,0.1108126",1
"-0.030191923,-2.0985744,-0.093552545,-1.7486122,3.3828588,-0.9015519,-2.2398343,-0.31279945,-5.6441736,0.30766037,-0.5619474,-0.33452109,0.2089181,0.3885852,-0.17266862",1
"3.510997,-0.3587383,2.4893258,-1.066681,2.3141468,-0.24155746,0.03055412,-2.5040758,0.26932573,0.32400075,-0.120321594,0.47484565,-0.018368036,-1.42281,-1.3777086",0
"3.551753,1.0291235,-0.58972484,-0.5167652,2.757933,-0.052080832,-2.8837059,-1.6608989,-2.2765484,2.4850826,-0.57209986,-0.058006097,-0.033183444,0.14879967,-2.8450768",0
"3.6778286,-3.6004152,-0.24867778,-0.956669,1.2178342,-1.1675032,-0.4313821,2.0610697,-4.7660885,-0.6638894,0.2165662,0.16467862,-0.08496669,0.3767808,-1.5615194",2
"1.2736474,3.4998877,-0.11395849,-1.5742154,-0.85128754,0.29600883,-3.5913415,-0.083187014,-2.169839,-0.4924667,-0.03149599,-0.22451743,0.5772851,3.8576453,-0.062406234",3
"7.320722,0.45356154,-1.2907405,0.5004533,-2.8418994,1.188194,0.7995527,-0.431871,2.435976,-0.6830791,0.1508756,0.021257712,-0.0783824,-2.1390278,0.5318064",0
"3.488282,-0.1785557,2.7964518,2.2030354,0.48800743,1.560953,1.2091548,-1.4242585,2.707483,0.9982045,-0.831968,0.21805568,-0.0073844497,0.48189923,-1.2796344",0
"5.6729083,5.63602,0.26947594,-0.06364983,-1.8582709,-0.0766591,-0.040604312,2.7578368,-0.14495242,-0.12814695,-0.24582714,0.06592909,-0.1844317,0.0648195,-1.9870039",3
"7.119923,5.172794,-0.10473346,-3.6747868,1.1547503,-1.0804021,-1.8715338,0.3330151,-1.9272841,0.25654078,-0.48727104,-0.02740206,0.1853568,0.021181112,-0.4704733",2
"-5.8836474,-4.264867,-0.3357508,-0.24818185,3.6335983,0.95871574,-3.7707512,0.6833447,-0.26922858,1.9846497,-0.789674,-0.7835812,-0.05505281,0.33610374,-0.85125095",2
"0.6492363,-3.7041445,0.7349416,-2.2793443,2.1393385,1.184559,-1.7427891,1.147113,-1.6602497,-0.4169519,1.7629684,0.24795021,-0.0023864233,-2.6494548,-2.3894944",2
"-2.5512595,1.194576,0.055292916,-0.6024115,2.693306,-0.05055413,-1.9791147,1.917312,-0.04520466,2.6763654,1.3338628,0.28741884,0.25753716,-0.34186226,1.1378452",5
"6.244399,2.2760649,0.03900648,-0.27305254,1.3669035,0.79273844,-1.3145429,0.9819138,1.513821,0.8862954,-1.8705605,0.0053729964,1.190361,0.36221585,0.6227413",3
"8.177194,-4.1440783,-0.60304356,-0.6415454,0.36730662,-1.3731928,-0.011595428,-0.16972609,0.38647878,0.29663533,3.0279973,0.16121203,0.0030250465,-0.20455477,-0.33517268",0
"-0.84350324,-0.12993167,0.81366515,-4.784372,-0.6346666,-0.118210524,0.6705143,0.43671796,1.1186092,-0.08049787,-0.80046356,-0.07443563,0.12867875,-0.5937325,1.6201863",2
"-0.96978486,-0.4866758,0.6097685,-2.8370492,0.7311232,-0.7846152,-1.7818812,-0.27893642,-1.9362638,0.5680344,-1.8320364,-0.06637539,-0.3892915,-1.0501127,-0.419631",1
"-0.5247623,-2.0015318,0.030801607,0.16957198,-0.06024366,0.38442025,0.7111791,-0.40889573,-2.7684743,-0.02459969,0.28089195,0.5288205,0.9623302,-3.8022597,-0.032743454",1
"4.6765375,11.524401,0.1479272,0.19303373,-0.08750857,0.37627098,-0.03439236,2.610053,0.60349494,-0.21537863,-0.014064316,0.0127629405,-0.1801137,-0.2919086,-0.16052796",4
"2.8052354,10.799865,0.16374719,3.642148,-5.4400907,1.3886564,1.4051769,-1.6712695,0.82823586,-0.44915766,0.24073665,0.028891344,0.0730586,-0.8348952,0.43894884",4
"-11.352211,2.9321024,-0.106934085,-2.6104496,0.7077476,-0.31629485,0.32418847,-0.4576215,0.14537041,0.70633096,0.14657357,0.0184533,-0.2606724,0.041716915,-0.6829215",4
"-3.1118555,1.4329472,-0.921741,-2.2740483,0.041670695,-3.615996,-1.3482805,2.212261,-0.4631665,0.8305545,1.1983176,0.20203313,-0.59956425,-0.22008537,1.1846727",5
"0.8237624,0.043515183,-0.41856885,-2.0547004,3.3705754,-0.52413285,-0.31379816,0.58751273,-0.70813084,-0.57763493,-4.072613,0.029716223,0.048462767,0.09298139,1.1801457",1
"0.8767599,-3.226774,-0.13869928,-0.9407373,4.657167,-1.8232393,-0.30116937,-2.5756583,-1.8285317,0.21766363,0.23415874,-0.09628998,-0.01882951,-0.12571521,-0.5543318",1
"0.11642849,8.160183,0.15246876,-0.766118,0.78383905,0.7969253,-1.2426895,1.5494217,-2.5738878,-0.00015092109,0.03184423,-0.024042048,0.60929894,3.2315817,-0.18082623",4
"-0.63920015,2.1222303,0.18299949,4.814693,-2.8039458,2.4186382,2.4891732,0.03637519,3.7708316,-2.6577816,0.85534275,0.043117438,-0.18695393,-1.3803425,1.4790063",5
"-0.12923388,6.8403964,0.19743787,-0.30503082,0.9537819,1.2216856,-0.5960467,5.322206,-0.10185663,-0.032658957,0.39461705,-0.044252735,0.3272217,1.8467455,-0.012340178",4
"5.521616,2.113673,-0.5673676,3.0471811,2.0008926,-0.73683506,2.4760473,-0.16696529,2.6430545,0.70164233,-0.962429,-0.081866056,-0.15622249,-1.667794,-0.3969725",3
"1.4572061,4.952558,-0.044177096,0.31624213,3.2227755,-0.67424065,-0.38004744,-0.34472007,-0.25527266,1.6954241,-0.33557066,-0.014064345,0.7435903,-0.17406271,-3.2808669",4
"2.1450672,-5.659645,0.6152613,-2.139754,3.046499,1.2707033,0.0010820526,-0.7639535,0.45024547,3.4175854,-1.3358576,0.19828288,-0.41647765,-0.052826103,-1.407643",2
"-7.3151455,4.90412,0.29334098,-2.0034757,-1.0328847,-1.2645692,0.30556852,-1.0934649,0.3216465,-0.045450535,-0.79637283,-0.09445285,-2.0367494,-0.53339744,0.22973786",5
"0.66468847,-4.869922,-0.28633413,-0.25183594,1.1168684,-2.2287798,0.6018502,-0.07307218,-0.6574702,0.68990904,-0.17245883,-0.6863277,-0.1422629,-2.307975,-3.2403555",1
"-0.76670825,-0.51839286,-0.36065194,-2.5201974,2.0306296,-1.7213575,0.76054865,2.7930043,-1.3277239,2.4131696,-0.28429976,-0.39361134,-0.13075143,-0.20366299,-2.7071857",2
"2.0882297,-4.0847864,0.4862958,-0.21925096,-0.43745807,0.9073289,-2.348279,0.14678247,-2.7660613,3.5930135,0.16929454,0.26561043,-0.60707915,-0.15981749,0.35163227",1
"7.470109,-1.1386194,0.9583636,-0.68117976,0.35015073,0.013466148,0.5716522,-0.7804624,3.6609616,0.04229203,0.75310385,-0.012892285,0.0136546865,0.47057244,0.81011605",0
"0.68373066,-2.4982047,-0.06252211,-2.8093228,3.5016298,1.3547215,0.016751716,2.452487,2.0436187,1.3342086,-1.2680019,0.06535893,-0.08945505,0.58318084,-0.72740334",1
"4.2105436,-2.1889215,0.4025463,0.24763486,3.6640146,0.0029019723,0.08998273,-0.67425334,0.9231801,-0.034083232,2.5574892,0.4833983,0.09974509,1.8779453,-0.4865857",0
"2.2202942,-6.1450434,-0.2682406,0.35211197,0.25781718,0.19095154,0.6689122,4.723626,0.34688,1.2272466,-0.43829697,0.10090473,-0.22961695,-0.5422787,-0.9248611",2
"-1.2969645,-1.4352108,0.25496584,-3.976441,1.6004194,0.1618089,3.9520442,-1.3597087,-2.867082,0.8186988,-0.351675,-0.037238598,-0.12636836,-1.6487939,-0.27580816",2
"7.598579,-0.5740191,-0.3290324,3.7543838,-0.50656265,-0.3404077,-1.0951203,0.7493201,0.36452213,-0.33118346,-0.048209216,0.006560022,0.047551513,0.6665539,-1.2866455",0
"-3.2786763,1.3047282,-0.36041766,-0.7752806,0.8696586,-0.5106714,0.22649914,0.4802684,0.72501725,0.21733116,0.038964346,0.05697793,-2.5576735,-0.4952534,3.2529283",5
"-2.3051522,1.1021491,1.2521259,3.7428696,-3.5667567,0.8256227,1.0999924,-1.4614139,1.6641333,-0.41150066,2.9975016,-0.045595042,-0.8609512,-0.13264011,1.161527",3
"2.1258643,-4.9863524,0.037034664,-3.2866316,0.04116635,1.8509884,3.9845674,0.5245105,0.14116448,0.6445692,-0.42175746,-0.0007454043,-0.22524813,-1.1937271,0.18732223",1
"1.2889084,-3.059909,0.6209789,-2.213662,2.8087313,0.1470324,1.0785073,0.09093445,1.2614514,1.2117782,1.3857179,-1.9275032,0.032900568,-1.5371209,0.006109437",1
"-5.144813,8.738523,-0.65741915,-0.9002368,-2.3941483,-0.026728455,0.39491722,-0.09664659,-0.002018327,0.44677773,-0.58763766,0.810119,0.5599773,-0.30377543,1.0634062",5
"7.677175,3.8308706,0.5829962,1.2700357,-3.4732354,1.6736388,-1.2417109,-0.98668873,-0.30125833,0.030628443,-0.36568767,-0.09131407,0.63975155,0.54222924,-0.31361705",3
"-4.8216057,2.4954567,0.07198847,-0.16716953,-3.8546355,-0.6675734,-0.103165254,0.9611702,-1.1055487,0.22136502,1.7174103,0.81349045,-0.1899682,0.48290727,1.1707779",4
"5.672885,1.9213773,0.31673205,0.38607222,1.6500528,1.0075618,0.17776151,-3.0771754,0.2521339,0.7913632,-1.0352957,-0.50776947,0.29294062,2.4290464,0.412055",3
"-4.106941,2.656394,-0.1035505,-7.9372687,0.1286557,-1.3929397,-1.0380257,-0.03969344,-1.3162599,0.27959287,0.13317777,0.0032828925,0.0118149,0.1085646,0.0012159965",4
"2.7737663,-4.152188,-2.7625246,1.1180705,3.9807177,-0.23934145,-1.7779622,0.10163763,0.600604,2.0401795,-0.6685797,-0.57343304,0.22091112,0.036596965,0.32592493",1
"-0.29449502,-2.997487,0.46262357,-0.86697227,0.52484995,0.077480204,0.93662775,4.7174807,-3.5642471,0.62736964,0.20488639,-0.29637146,0.24417457,-0.17743033,0.25720012",2
"12.277823,-7.3569646,-0.080913715,-0.36771426,-0.05041224,0.38724205,0.4297418,-3.8383267,0.09591547,0.019512052,-0.07286761,0.031536374,-0.0012277871,-0.009146229,0.42927742",0
"5.9984593,-1.2907959,0.3756166,-0.17948432,-0.8075166,-0.534301,3.173657,0.7470507,-0.052836597,-0.20994185,1.6417671,-0.013725246,0.008184596,3.2324073,0.6299789",0
"0.24432428,-2.85466,-0.06419166,-1.4369293,2.409001,1.8381201,2.3375962,0.33737493,-3.2286701,-0.7833682,0.49755615,0.829696,-0.7223282,0.5821064,0.61696035",2
"-1.129701,-1.0364714,1.4391292,-2.0103421,-0.9659848,-0.9505274,0.40648228,-0.08207048,0.34060916,-0.037519336,-4.0602083,0.030993069,1.2384901,0.38841122,-0.5665389",1
"5.4255986,1.0300903,-0.8651202,-0.8315222,-1.3341881,0.15010667,-2.2327173,-1.9839159,-0.66504526,-0.39090988,-2.1416993,0.030993003,-0.10963485,-1.3663065,-2.446523",0
"0.89553076,-3.774307,-0.16108587,-0.43184382,1.1485205,0.60173726,0.9815467,2.0075853,-0.697963,-0.7695393,0.21045573,-0.8447724,0.30654624,0.9528831,-2.1745224",2
"2.7043777,6.8775215,0.4089737,0.5954368,1.4116706,1.7222905,-0.18679649,-2.058405,0.04678438,0.83524173,-0.033041276,0.015254974,-0.15503937,0.7803145,0.33866736",4
"2.8991587,4.938055,0.19661441,0.66613597,-0.29117823,0.80551267,1.3112797,0.28583005,0.107713886,-0.07030122,-0.9239799,-0.20367216,2.3223927,-2.4725564,-1.0953543",3
"3.156393,6.6657834,1.4702854,3.3734992,-2.7456174,0.9308751,0.42700827,-1.8288262,0.35211664,0.09954156,1.5698458,0.1972016,0.176806,0.06738097,1.6545819",4
"-6.1819797,-4.2310734,0.23279086,1.3979098,4.3970714,0.79415363,0.34021848,-0.25689912,1.0579685,-0.05313707,-0.0019373903,0.080064885,-0.029424433,-2.570842,0.4267591",2
"-3.7961922,2.126282,0.1588691,5.232082,-1.6001623,1.9650525,5.5675282,-0.04212261,1.5048233,-0.60076666,0.06040306,0.030419024,0.08711999,-0.6550196,0.22186418",5
"1.1618688,2.3799384,0.641177,-0.0313374,1.5810953,-0.026094783,0.8115512,4.1744514,0.7983878,-0.11466248,0.022772504,0.120272316,-0.15462865,-0.30358937,-2.4752872",3
"4.0358353,7.3150268,-0.05399475,3.3247442,0.7056405,-0.44607097,0.25526017,0.32707998,2.256583,-0.09858159,0.17508352,0.07541996,0.60317975,-0.15061799,0.30273774",4
"-5.499566,0.40828416,-1.0111742,1.622654,-2.4246266,0.73330617,-0.31664672,-1.7561024,0.17142786,-0.50226706,-0.05695504,0.041414864,-0.07672179,-0.24936812,2.810534",4
"10.227496,-3.925761,0.37492025,-0.25431627,-0.104334995,2.6708274,0.7319794,-1.2400831,-0.19943884,-0.22301026,-0.47983524,0.85606056,-0.009625609,-0.1596635,1.2151265",0
"0.7355375,0.98782355,-0.14579459,1.9309937,-3.468304,3.5579526,1.2620378,1.7413558,0.28135812,0.4209864,-2.3531997,0.011143004,-1.727349,0.4779872,0.30870995",3
"4.665471,-0.9977999,0.082637064,0.8153658,1.0891076,-0.09153516,1.039984,-0.9849507,0.1603679,-2.0605347,0.5935237,-1.5542324,-1.8721377,-0.4438646,0.12069501",0
"-5.064373,0.042859703,-0.10442538,-1.1829399,-0.28247097,-1.6207337,0.18299296,-2.1420887,0.82482594,0.981748,1.0290439,-0.0033644836,0.89285976,1.986211,1.4903375",5
"-4.2073627,0.32531905,-0.08460381,0.7545579,4.3609467,-0.41426852,-0.14955685,2.298796,-0.06515158,-0.16114843,-0.4041618,0.118592896,1.6805807,0.4882851,0.09349351",3
"0.068914406,10.476538,-0.15994939,2.6257114,-0.052009605,-0.26735026,0.83583635,2.8078582,0.36868715,0.42770678,0.04383342,-0.0012117889,0.036356233,-0.07821548,-0.13483578",4
"3.02756,5.143394,0.19320834,-0.23852853,0.6464167,-0.5184177,-3.24805,0.9930908,0.440281,0.051363476,0.07517732,-0.07028265,-0.8341096,-0.7143716,-0.21199869",3
"-3.1315975,8.445046,-0.16044138,2.4195259,-0.84327275,0.378909,0.6497874,-0.66929024,0.58582926,0.039418552,0.16082816,0.07534816,0.07900798,-3.4166474,-0.34025335",4
"6.484884,9.044284,0.2613409,1.716739,-2.5019834,1.3533542,-0.5528035,-1.1363684,0.7491423,-0.15821244,0.014423184,-0.053398833,0.21063088,-0.22053756,0.08538764",3
"-13.668931,2.0867946,-0.044123832,1.1559007,-0.49259728,0.13219127,-0.3257754,-1.374394,-0.20998047,-0.24733579,-0.04875808,0.010348891,0.19243912,0.04802886,0.13520771",4
"10.0185995,3.4422204,0.0355541,-0.0110442955,0.5315916,-0.17359088,-0.19522844,2.666218,-0.051681127,0.14112352,-0.05422426,-0.018957717,0.13983111,-0.016557956,0.4577543",3
"9.858418,4.4070044,0.28639334,1.8490424,-0.5899366,2.895468,0.26363418,-0.08300347,2.1080709,0.09054268,0.02980142,-0.0075227576,-0.060000096,-0.025128836,-0.036437187",3
"1.6319602,-3.8151023,-1.853713,-2.1575055,-1.2681279,-1.7636006,-1.2065469,1.9223806,0.12334546,-0.9010912,0.00076430326,-0.21896815,0.15514676,2.595063,-0.10516249",2
"3.063751,-0.8311598,1.6972967,1.7418925,-2.7159348,0.97168154,0.99800795,1.8423212,2.7757215,-2.0081396,0.9169518,-0.18649408,0.04442008,-1.4504492,0.07038622",0
"-2.3674893,6.8279686,-0.04523261,1.1905508,-1.296726,1.1975994,-0.19802047,0.03146838,0.22374906,-2.6195965,1.5446784,-0.072422974,-1.3731917,0.20637007,-0.115835145",4
"-0.19565381,0.25149342,-2.8757105,-0.9340432,1.6470205,-0.3308132,-1.7301447,-0.91308653,-1.4140114,-0.12534566,-0.19078861,0.09893438,-1.5065794,0.1508328,-0.41352424",1
"-5.033037,-0.12009707,-0.04640636,1.1769427,0.8826326,0.70436305,-0.26155698,0.27082795,3.1314542,0.50192195,-0.060947914,-0.045551892,-0.85997283,-0.9275774,0.6110244",5
"3.457527,-0.94178617,0.5720473,-1.7732279,-0.934709,1.424221,3.9802902,0.33495206,3.426123,-0.51331246,-0.46106675,0.14165536,0.027216597,-0.99836916,-0.5917461",0
"-2.0398185,2.9655216,2.5745606,2.3282769,0.014634745,-0.13238545,-0.28718928,-1.6200371,0.112842225,1.2872156,0.03972108,0.13958551,0.032121975,0.33980224,0.0034645519",3
"3.2147634,0.55573183,-0.5311882,-2.608524,-0.544324,0.13043702,0.8781522,-0.4538724,0.27390563,-3.002232,-1.4287952,0.044311583,0.15173948,-1.0074925,-0.27301627",0
"5.302295,4.0920844,-0.09740384,1.8653952,1.2309823,-0.9408426,-0.10228827,2.4789574,-0.011321203,0.032521002,0.55867827,0.08339068,-2.4528089,0.25224242,0.101104446",3
"6.3164225,-3.0005393,1.1020516,2.4934783,1.5320673,-0.76667595,2.4236605,1.7172159,-0.38759038,-0.30112812,-0.18504894,0.04319871,0.09794841,0.2819941,-1.1787899",0
"0.16990848,-0.96857667,-0.366851,3.028917,2.4000769,0.98959345,2.4806821,2.9889867,-1.4591613,0.20981541,1.2392207,0.09527479,0.10965103,0.9176373,-0.666274",1
"0.84718627,-2.4266336,-0.2552436,-0.6737835,0.38802722,0.8201791,1.6571543,-2.7919385,-0.8973026,3.392349,0.13051718,-0.7966139,0.14687057,-0.1738288,-1.8100388",2
"5.2017393,-0.4268214,0.20157021,-1.9332912,0.7783923,-0.7829028,1.6507359,2.3990335,-1.4246941,0.3328722,1.9022877,-0.02684647,-0.05166849,-1.5751873,0.6394798",0
"1.2666217,2.6064079,0.48534256,4.495972,-1.8641177,0.014830466,-1.443754,-0.07594052,-0.9965853,-1.7591168,2.466255,0.091807336,0.4313211,0.4366044,1.3976123",0
"1.1331362,0.5224345,0.10531015,-1.898713,-0.0018678275,-0.5334672,3.1846411,0.0797408,-1.9020771,0.020348055,1.6993016,0.001414908,1.7655418,-0.25955486,-2.7348983",2
"1.4236467,-3.4194584,-0.3033701,0.83717096,1.1990745,0.13132368,0.8496082,-3.952996,-1.7534089,-3.3464606,-0.13958818,0.34341508,-0.024436984,0.13995437,0.46617422",2
"-0.3350868,1.8172169,0.1530534,4.7883463,-3.875319,-0.5394885,0.5221561,-0.6087022,2.882616,-0.20582068,-0.88294256,-0.043859024,-0.13445574,-0.2663181,0.6608487",3
"1.9628356,-4.543746,0.7432692,-0.802526,0.8578505,0.2067866,-0.78534275,0.14600883,-1.6058079,1.5751421,-2.2399669,0.13123679,-0.12891285,-2.8484478,-0.2567351",2
"-0.7840383,6.586389,-0.014572729,4.373459,1.1818899,-0.96740836,1.601606,-2.0635772,1.4392499,0.053887606,0.16025615,-0.49235806,0.77765626,-0.51737976,0.31946445",4
"-0.86857337,4.024249,-0.21248354,1.9270099,-0.8175718,0.31356332,1.0432731,2.1309505,1.7762111,-0.108340986,0.19895984,2.6917832,1.7595205,-1.7434174,0.90704364",5
"0.16627744,-3.7896597,-2.1605225,2.0020416,1.5731698,-3.1394389,-3.0667825,0.5057666,0.97818327,-0.6580259,0.5643716,-0.04233791,-0.3328416,-0.06879267,0.9241701",1
"-1.5030817,-3.4621449,0.36557075,3.8518836,-0.68663955,0.50388825,-0.34717354,1.3706053,1.7715856,0.08445538,-0.2766408,-0.07788745,0.41443628,0.08472021,3.3402967",2
"-2.390721,-3.6799064,0.47174117,2.431915,-3.0503669,-1.0734086,-3.3075323,-0.7104694,-0.9549522,0.58583397,-1.8667995,0.03134616,0.056788765,-1.2311056,0.4874075",2
"-4.1576734,4.1799264,-0.046742417,-0.26458314,0.7813049,-0.3027498,-0.55644333,7.3709655,-0.2824674,0.138764,-0.16293421,-0.034493312,0.08415495,-0.24967238,-0.89847136",3
"0.51201373,-3.9718316,1.1156474,1.7373658,-0.75129485,3.644252,-2.4171593,2.0193837,0.025431301,0.045184013,0.2400525,0.12892808,-0.2644055,0.4953198,-0.154309",2
"-0.2821617,-3.882064,-0.31915393,1.9338229,0.13210261,-0.091971196,-3.9989028,-2.9648418,-0.046307653,-0.9597112,2.0722806,-0.10550169,0.11926544,0.38811904,0.11263303",2
"-4.3990126,-2.1878655,0.1427668,1.4302396,0.15887044,-0.32864574,-1.4665829,3.9165452,-0.994151,0.118097976,0.7270967,-0.34996656,-0.698178,-0.0036036635,-0.1174446",2
"-0.15795612,-0.9955223,0.49923554,2.2855442,-0.4575573,1.4249145,3.1168053,0.28689924,4.6754394,0.5658972,-0.22330415,0.19543143,0.012555824,-1.6058964,0.42813095",0
"3.6912177,-1.9870077,0.3420709,2.6475754,1.7182271,0.38169673,0.6785564,-0.25234118,0.21121657,0.04935125,-0.71269745,0.51527315,0.40069586,2.966823,3.0885077",0
"0.34232232,7.8162,0.09885526,-1.4646555,-1.8792218,-0.10255556,2.4019284,1.1877823,1.389715,-0.21329738,-0.067516334,0.06681738,-1.1972767,-1.7632918,0.56197196",4
"2.9998333,3.0172548,0.5034551,3.3918889,0.51709527,0.09694252,2.1079555,-0.0484352,0.9814783,-0.91403854,0.93480766,-0.30164155,-0.6630305,-3.2010787,2.2895086",3
