embedding,labels
"0.20240755,-19.649248",2
"-8.267974,-11.853744",1
"50.188217,5.7433805",0
"-0.88970447,-19.435606",2
"-5.6747375,25.404606",4
"-9.560092,24.63706",3
"-5.4312854,23.582367",4
"0.6431374,-20.298145",2
"-11.27695,9.439257",5
"-7.9548497,12.846638",3
"-5.8039694,24.689196",4
"-26.276983,6.532878",4
"49.88973,-1.4423805",0
"-7.8940306,11.652247",3
"45.576717,5.885566",0
"-25.179623,5.2739477",5
"-19.11587,4.152389",3
"-2.6554432,19.689602",4
"-7.891924,25.36488",3
"-17.294228,15.408466",4
"-4.9078417,23.25216",3
"-27.388168,11.085835",4
"-3.4690027,16.141796",3
"-5.1877,21.408316",3
"1.928141,-15.34961",2
"40.71919,11.024954",0
"-17.621649,14.376243",4
"-8.713706,-10.767258",1
"-23.778671,5.86172",5
"38.93224,8.737585",0
"-13.862302,9.301218",3
"46.266018,9.818446",0
"-8.067885,23.900091",3
"46.892124,1.0246227",0
"-2.9546087,-14.277124",1
"-0.30827728,-15.194513",2
"49.339855,3.2271056",0
"39.762234,13.003473",0
"-13.245776,-11.5026245",2
"0.4251615,-16.541111",2
"-9.27798,9.395327",3
"-1.1379516,-17.909557",2
"-13.543963,15.700623",4
"-11.703899,13.600154",5
"-9.55817,-23.983469",1
"-8.583038,-20.128769",2
"-6.899336,-21.73333",2
"-20.787518,15.821499",3
"-9.059019,-25.79015",2
"-9.024253,-22.917667",2
"-7.2232,-19.534014",2
"38.49448,10.872921",0
"43.593746,6.7400365",0
"-1.4406651,22.34021",4
"-7.8036957,17.17728",3
"-10.297834,-15.458884",2
"-11.811628,9.74378",4
"50.235847,-0.55652565",0
"45.737503,3.3571448",0
"-9.893237,-20.967361",1
"-5.9396114,-21.408459",1
"-15.092472,10.319344",3
"-11.9458065,-8.744055",1
"-8.627505,-17.77227",2
"-6.376116,-23.503344",1
"-8.807461,10.477698",3
"-25.846798,13.380894",3
"46.877796,2.7880087",0
"43.31201,8.459222",0
"7.365501,-24.654139",2
"-9.114575,-14.926498",1
"-21.227139,7.1654687",4
"-5.230717,-22.945276",1
"-7.668499,-23.882359",1
"-17.060987,19.526852",3
"-5.2038627,-21.720722",2
"47.945946,2.1526127",0
"-5.958751,-24.864782",1
"-7.8120594,-19.017267",1
"-3.8615415,-22.56889",2
"-27.174917,7.922465",5
"-6.6795216,22.206999",3
"-17.806702,17.962934",3
"-9.923412,-19.013988",1
"43.566463,11.445936",0
"-20.413677,9.359315",4
"-7.2135916,-26.8858",2
"-10.302229,-24.20559",1
"-7.945477,26.339064",3
"-7.167243,-23.013578",2
"-8.264383,-21.892675",2
"-6.6232643,-25.216558",1
"-9.881701,21.253336",3
"-8.581336,24.562668",3
"50.415466,-2.3046985",0
"48.198814,8.183546",0
"43.27653,10.281554",0
"-12.849322,24.937132",3
"-7.8371773,-21.094934",2
"-19.208122,3.9045768",3
"40.165146,11.819827",0
"-12.900805,20.31015",3
"-9.821461,10.517828",5
"6.898418,-15.975768",2
"-10.188214,-22.494135",1
"44.755333,5.7355924",0
"-11.705522,21.254454",3
"-7.7762556,-23.727348",1
"-7.738978,-21.27784",2
"42.14113,11.408746",0
"-11.592589,21.924664",3
"47.025074,8.181021",0
"-8.099015,12.509378",3
"-4.6986217,25.880356",4
"-11.990242,22.917757",3
"-17.63697,4.282713",3
"-6.1834188,-21.584816",1
"-26.925472,10.948633",5
"47.337975,3.3748884",0
"48.468746,-1.1225752",0
"-8.135369,-24.714966",2
"-6.167612,-20.587278",2
"-16.790375,12.782655",4
"4.197156,-16.11123",1
"-26.473927,10.183319",4
"-8.767074,-14.092983",2
"-10.382463,-8.4520235",2
"41.87592,10.978221",0
"-25.061375,12.598991",3
"-11.545695,9.505371",5
"-6.6743083,-23.771704",1
"-5.560883,24.658054",5
"40.834946,13.221732",0
"-8.021982,14.165111",3
"-6.894784,-19.55053",1
"-20.403498,15.47987",3
"47.16016,2.7590563",0
"-20.17554,7.178261",5
"-7.868472,-22.267239",2
"-6.24072,-18.004938",1
"-6.6188483,26.425465",4
"49.25821,-0.21735534",0
"45.049034,3.9836314",0
"42.618706,10.879014",0
"-7.011606,-17.220846",2
"49.51921,-2.8554165",0
"-8.507037,-23.675472",2
"47.63717,11.162155",0
"-7.950372,15.231661",3
"-4.8480935,-19.351532",2
"-7.845548,15.623429",3
"4.654982,-15.519352",1
"2.8115447,-12.082046",1
"-9.073829,-9.943863",1
"-26.58731,11.489656",5
"-8.317403,22.345692",3
"-19.310556,16.019463",5
"-6.118898,26.058853",4
"-25.77722,7.6843185",5
"-9.361293,-20.979525",1
"40.023808,7.9427786",0
"49.833794,-3.674253",0
"-5.1564293,-23.875608",2
"-0.1948631,22.27077",0
"43.85087,10.348549",0
"-2.2765522,20.011572",3
"48.85291,2.1364307",0
"-15.342384,8.306578",3
"-13.040331,21.86277",3
"42.42101,11.746926",0
"2.6050432,-21.64601",2
"47.62418,1.4524819",0
"48.343975,3.4404798",0
"-3.998058,27.619108",4
"43.988052,12.546064",0
"-11.225599,-12.580521",2
"44.535328,9.764867",0
"48.051846,-1.7688313",0
"-4.540945,-13.346345",2
"3.7352402,-18.743303",2
"45.566982,7.827981",0
"0.48229387,-21.74105",1
"-8.326757,-8.3448105",2
"-11.6371765,14.594176",5
"4.645065,-22.891973",2
"-12.528249,-13.962166",1
"41.132137,9.758759",0
"-26.877647,7.019086",5
"-1.1732061,23.420998",4
"-25.532173,11.909289",5
"-7.6222777,24.969763",3
"-17.593367,6.3594093",3
"-0.68357444,-22.946562",1
"-6.7000084,23.241587",3
"-19.709564,7.1247993",3
"-4.612118,14.326262",3
"5.0074925,-20.05797",1
"-8.725901,9.375387",3
"6.7115145,-21.572144",2
"-2.0351992,-21.616951",2
"4.767576,-18.226492",2
"-0.54213333,-21.342297",1
"-4.2708597,22.237638",3
"-4.5848994,14.340717",3
"44.979748,6.623556",0
"47.99407,-0.44517782",0
"45.201252,-1.1154385",0
"3.8281326,-19.437965",1
"0.16642138,-22.013525",2
"5.7707844,-19.403368",2
"-11.667809,11.078466",5
"-5.1015034,17.775038",3
"-25.556147,10.674193",4
"40.6952,9.422191",0
"2.9986122,-21.429829",1
"1.506292,-22.356201",1
"-18.739454,15.036408",5
"-5.933377,-13.652854",1
"40.986332,10.564589",0
"-11.612125,21.340675",3
"42.16064,10.338044",0
"41.113976,11.283543",0
"41.819664,12.496339",0
"-21.103573,14.358908",5
"-18.88329,16.586163",5
"-16.328333,8.922925",5
"-21.42838,8.967037",4
"-13.420966,8.634534",3
"-16.958233,15.38659",4
"49.156254,-2.56372",0
"-11.754534,21.695593",3
"-1.4989567,-24.111713",1
"-7.886481,13.878473",3
"48.914757,1.523191",0
"3.292781,-21.060204",2
"-12.862146,-13.486694",1
"7.2985125,-21.329416",1
"-18.801952,13.567216",5
"-0.83749574,-20.791544",2
"-7.70635,17.6152",3
"-18.97258,14.580915",5
"-4.1847763,-26.955442",1
"-9.903596,26.033176",5
"1.9197626,-22.6456",1
"-5.321734,-8.374708",2
"-25.10742,5.125669",5
"-2.740776,-22.762365",1
"1.6024587,-20.703276",1
"-1.0348582,-22.375715",1
"3.1793053,-17.958881",1
"-11.441035,-11.752205",2
"-1.3690115,22.101166",4
"-15.3438,12.4107",4
"7.7941175,-19.513725",1
"-22.34987,13.407903",3
"1.1470101,-22.985207",2
"-17.347948,4.0319867",3
"-22.80197,4.31964",3
"51.068844,-0.35972553",0
"-8.561561,23.838541",3
"-12.303448,16.101233",4
"-2.2323594,-22.929705",1
"-0.78803796,-23.009546",1
"5.8532214,-13.513204",2
"-14.829434,-12.654818",2
"41.29915,12.151063",0
"-8.879357,-12.567477",1
"-13.192047,-12.846723",1
"-26.060738,10.867061",4
"42.82569,9.772843",0
"-10.54026,-12.970497",2
"-2.1051333,-23.799711",2
"2.7068744,-19.517391",2
"-16.341951,16.949923",5
"2.6919582,-30.555603",2
"4.330062,-21.788292",1
"2.792483,-18.616634",1
"-23.680086,12.583479",5
"-11.934559,14.991057",4
"-24.330748,8.688063",4
"45.49815,4.6593065",0
"-5.130556,-14.719297",2
"-9.725307,-10.773289",2
"1.4203802,-24.687286",1
"48.424595,6.997646",0
"-10.999353,13.075417",5
"46.756374,4.693742",0
"-25.210358,7.992878",5
"-11.262561,19.595499",3
"47.75275,-2.670726",0
"-12.163771,-10.816486",2
"-10.489183,-11.62925",1
"42.159145,7.5802016",0
"-17.461233,18.974874",3
"50.349716,0.7077847",0
"-20.648415,15.374504",3
"-24.953316,8.789362",4
"-4.075959,15.333192",3
"3.270566,-23.429531",2
"-1.3825135,22.900627",4
"4.2651653,-24.661907",1
"0.09049499,-26.603556",2
"46.76895,2.028392",0
"44.43551,11.028986",0
"49.132492,-1.7602329",0
"-12.224311,10.59824",5
"-1.9106822,19.663305",5
"-16.792154,11.6886425",4
"-1.6527507,22.14561",5
"5.3307953,-26.323221",1
"3.457969,-26.278334",2
"-15.405231,9.284888",3
"2.446529,-25.33166",1
"2.21717,-24.798624",2
"-23.310278,4.0302715",3
"43.18531,12.994575",0
"4.07772,-28.493553",1
"-13.817916,15.620053",5
"-11.074715,23.052736",3
"5.16339,-24.754074",1
"4.3678083,-27.497736",1
"39.910866,9.5278635",0
"47.218613,-1.2380762",0
"38.47664,11.948286",0
"-2.824645,20.851702",3
"6.1139703,-18.154724",2
"43.593838,8.997622",0
"-18.39313,15.785642",4
"-11.867108,12.976643",4
"-11.245486,-9.953906",2
"0.5966125,-25.538857",2
"46.732853,-0.16562226",0
"5.2877793,-21.681921",2
"-17.485466,18.867788",3
"0.42132166,-28.212082",2
"-10.183463,24.291185",5
"-10.520638,22.452032",3
"45.24749,13.344583",0
"-12.514022,-12.099491",1
"3.056152,-24.06641",2
"42.059196,14.332256",0
"-1.0285378,-29.839577",2
"-21.563358,7.9143524",4
"-7.0562906,23.008682",3
"-10.538013,-10.854899",2
"-11.352449,-11.656187",2
"-0.4221817,-24.698587",2
"-2.7764535,21.51868",5
"-15.182993,12.303722",4
"-0.38804618,-26.179089",2
"-11.392027,10.348717",5
"-2.1234057,21.060596",5
"-7.5971336,-15.70254",2
"-2.0570734,-28.462116",1
"3.1053417,-26.535501",1
"-0.029218443,-26.943766",2
"-11.795134,23.929504",3
"-25.469833,9.565675",5
"-1.8766649,-27.409292",1
"8.133382,-23.193665",1
"-6.5267434,26.658346",4
"42.86037,13.410209",0
"2.1271844,-27.017937",2
"-14.154966,8.854508",3
"46.068474,10.658099",0
"47.574375,0.8961214",0
"-25.468723,6.167914",5
"7.2786884,-26.570917",1
"44.947742,8.474757",0
"-19.453993,4.76599",5
"-1.8086722,-26.882647",2
"44.69533,7.543011",0
"5.9469566,-28.377056",1
"0.7098096,-30.09443",1
"-15.983965,8.655017",3
"-18.68728,15.978076",3
"-14.221484,-15.392422",2
"-16.659843,9.041169",5
"-21.451162,10.446897",4
"4.4955587,-27.268408",2
"0.3692806,-27.107492",2
"41.58425,9.503603",0
"-26.311546,13.689189",3
"50.70129,-1.2400523",0
"-4.932307,25.352251",4
"39.794327,10.86374",0
"-8.558718,9.395254",3
"0.009125167,-23.732174",1
"-16.152426,12.669359",4
"42.576607,9.77404",0
"46.087467,1.7241914",0
"-1.7451919,-25.57503",2
"1.2461169,-24.26967",1
"-11.4224825,24.289139",3
"-17.989975,13.447067",4
"4.686016,-30.14473",2
"41.370056,10.409308",0
"2.001292,-28.46433",1
"-9.672583,-17.206732",2
"-11.786198,9.327398",5
"-26.829391,12.162186",3
"-10.281495,-10.023599",1
"-4.7870564,13.791682",3
"48.545788,4.5576987",0
"1.6347469,-26.360815",1
"-12.700918,-17.05095",2
"-11.602644,-12.630606",2
"-17.085665,17.091076",5
"-1.0816191,-27.964575",1
"-2.0152125,-30.238617",2
"3.9799798,-25.169249",1
"48.047695,0.52840954",0
"-26.75123,7.0553517",5
"3.4574552,-24.339262",1
"47.114758,7.2371473",0
"-3.1004782,-25.6334",2
"46.939434,6.6917014",0
"-11.287802,-14.186763",1
"-20.084152,6.9578056",3
"-10.655754,-12.881643",1
"5.7946258,-23.510479",2
"41.31662,8.662644",0
"-8.427357,22.280302",3
"-24.429758,13.255604",4
"-0.15393946,-31.613182",2
"2.1400592,-28.876638",2
