embedding,labels
"0.79600793,-6.7479577,-0.4308525,0.8520164,2.849198",2
"-1.2988343,-2.2346492,2.2023156,-0.76217806,1.6384094",1
"-3.5451567,2.8553529,-1.1749824,1.0148928,-1.7640116",4
"-0.7697911,-5.7662454,1.6080455,-1.9567997,0.3029391",1
"0.9133972,-5.3621655,2.4843478,-1.0073792,-0.11094409",1
"-3.5020738,5.2373285,1.3885713,1.224484,1.6345448",3
"0.8743894,-5.3194,2.1304884,-2.537498,1.4558432",2
"9.063254,-1.422681,-0.23056653,-0.23956569,-0.02386379",0
"-0.8424982,-5.4296646,2.593669,-1.3752158,-0.20548224",1
"-0.89457375,-3.9920104,2.8838108,-1.4550654,1.6222001",1
"-0.390563,-5.1196117,1.5677732,-0.641395,-1.7045617",2
"-5.198532,1.7559481,-2.8997457,-0.07178157,-1.0049103",5
"-1.3663604,6.8313403,0.82349235,2.250999,-0.28952193",3
"-4.7018366,5.255364,0.7320869,1.036283,1.5713539",3
"0.10886925,-2.4737542,1.8284549,-1.362903,0.7476319",1
"6.863515,1.856014,-0.09196047,-1.6951635,-1.5728347",0
"-3.4145272,4.7122846,-1.6384608,0.42484683,-1.8953215",4
"0.57154,-4.846886,3.044382,0.2269228,1.3423792",2
"1.2439822,-5.347076,1.8963269,-2.5587091,-1.1379769",1
"-2.1947484,6.0812116,-1.3557943,0.23103005,-1.81102",3
"0.33968276,-4.656997,2.1766343,-0.53746927,0.13529515",2
"1.0735214,-3.6709797,2.1799097,-0.96926457,-0.039189808",2
"-0.49977392,-5.297189,2.955962,-0.35794196,0.043631252",1
"-0.25645417,5.8135066,1.0830991,0.80249125,-0.082745165",3
"-1.139654,6.8306084,-0.32496333,0.00089365034,-1.2886822",3
"11.168944,-3.5524447,0.21935564,-0.15973473,0.6045876",0
"8.669986,0.95538133,0.39893952,1.7291883,-0.063552804",0
"7.5504823,2.5736043,0.17503524,-1.4963739,-0.7207813",0
"-3.298836,7.3853197,1.6313094,1.3932878,0.2731568",3
"0.19805045,-3.9104125,2.0605342,-1.0816233,0.5436765",2
"-2.952767,0.7967857,-0.8988337,0.52500683,-1.1527662",3
"7.294975,3.6827028,0.13004862,-1.507951,-1.3938308",0
"-2.127774,4.975928,1.9723436,-0.15715778,0.50489676",3
"-3.36614,3.7616687,-0.67783064,-2.328591,1.3509747",5
"2.8567665,-5.4045644,1.5231338,-1.7796344,-0.43451694",2
"-0.2619826,-4.8747954,2.8719168,-2.539829,-0.123198494",1
"7.8527584,0.5028934,0.4103957,-1.2909421,0.047449164",0
"-1.1965778,5.608283,1.8891022,0.39507577,0.22778954",3
"0.90534174,-5.1735787,2.4362133,-1.0391127,-0.24813603",1
"0.28511685,-3.8836083,1.9900826,-1.293734,0.4516938",2
"6.3475738,2.4512384,1.018123,-1.532638,-0.44853485",0
"-1.3185118,5.959892,1.940898,0.4936837,-0.09173596",3
"8.099376,1.1852626,0.5268755,1.2370479,0.18655165",0
"-2.6608217,4.432119,-0.77136755,-1.1579543,1.9602968",3
"-3.363525,7.571121,-0.69253707,1.9930215,-2.0221481",4
"-1.7260853,6.3733387,1.7757802,1.3684057,0.062264066",3
"-3.2465565,0.9061274,0.20710094,0.14880146,-0.7937643",3
"0.21901666,-4.8501105,1.5096431,-2.1990533,0.58512366",1
"-5.7137513,2.2670653,-2.4821918,1.4776005,-1.1167184",5
"8.123758,-1.206654,-0.06496647,-0.8183072,0.23639132",0
"11.180013,-1.6858846,-0.039559785,0.18018909,0.17082198",0
"1.1670095,-5.917271,3.0580719,-0.92566663,-0.5053875",2
"-0.15487894,-4.387275,0.9817192,-2.4310198,1.3623474",2
"-4.72459,5.2393923,1.4108043,-0.598496,-1.1969312",4
"2.0530546,-3.9088302,1.5070416,0.41107562,0.058783647",1
"-5.831926,2.909542,-2.8548079,0.98926103,-1.1422188",4
"-0.41067058,-1.8085299,1.7301626,-1.0659847,1.0118015",2
"-1.4145079,-1.0034944,1.3938,1.2669489,1.4877614",2
"6.9011674,2.9464583,0.6392154,-1.342537,-1.1300503",0
"-6.2915764,2.401436,-1.1709226,0.65941715,-0.07892379",3
"-4.5848727,3.6060658,-0.527894,-2.7992637,0.27608064",5
"1.2209463,-5.624562,2.4661682,-0.84052855,0.98510987",1
"-2.2148666,7.5125356,-0.29983285,1.9586775,-1.7186338",5
"6.0556264,3.1396916,0.27581605,-2.2092376,-0.8756615",0
"-1.7896415,4.942795,-0.4352186,-1.3196101,1.694099",3
"-0.74313515,-4.602834,2.3030865,-1.6119928,1.753812",1
"-5.2521844,3.2187674,1.6729712,0.8204479,0.5789181",3
"8.942701,-0.9041654,0.24713735,-0.5632156,-0.25308424",0
"-3.1772337,3.0382633,-1.4780004,1.4260274,-0.6216547",5
"1.0000443,-4.107597,2.4854112,-1.4460403,0.22468321",2
"0.6029489,-4.252053,1.4200995,-0.5982394,2.4377322",1
"-2.6801305,6.9614677,-1.0084672,0.7766739,-2.321003",4
"10.441604,-2.1602755,-0.63613915,-0.7070981,0.23376404",0
"9.290878,0.02601817,0.085261695,-1.5915183,-0.46511903",0
"7.136024,2.5213408,0.4730683,-0.8362941,-1.7510953",0
"0.6844221,-3.2300787,1.4542309,-0.55266565,1.9629766",2
"11.076716,-3.315599,-0.6792641,0.54891586,0.20709015",0
"1.4876679,-5.2338014,2.115555,-2.007642,-0.23271745",2
"7.9966865,1.9547639,-0.6271662,1.2889694,-2.3447626",0
"-1.3491335,5.443847,-0.4543382,-1.0358804,1.4940295",3
"-1.7430726,-4.4285793,0.72599304,-1.613758,0.11721484",2
"-1.1843207,5.601842,-0.47454008,-0.9084583,1.4178954",3
"2.6762598,-4.1485486,1.5439768,0.10127365,0.25433975",1
"1.1940806,-3.7901478,3.5197792,-1.3361516,1.0934869",1
"-2.5111058,-1.5480123,1.1652687,-0.700634,1.2321945",1
"-5.9364657,2.2319982,-2.053843,1.5356833,-1.0108643",5
"-0.20503628,6.3453007,-0.09970311,1.1518761,-0.6502366",3
"-5.730072,4.125327,1.2120308,0.9051691,0.8371698",5
"-2.7005994,7.237568,-0.6786608,1.113225,-2.2908778",4
"-5.314758,2.9073749,-2.8130364,-0.95246446,-0.726452",5
"-0.2905691,-3.529619,2.2797093,-1.7095493,-0.45015174",1
"7.1939545,1.7658362,1.4914418,-1.0907687,-2.2175841",0
"11.3498335,-3.6991768,-1.2009473,0.5314869,0.15067378",0
"0.33126253,-5.8765626,2.5152063,-1.583076,1.7431844",2
"-5.105105,7.490221,-0.7745664,1.6476785,0.5947574",0
"7.89599,2.6137636,-0.18014817,-0.7766752,-1.1290894",0
"-3.2693489,7.3638988,-2.142793,1.8188156,0.35238037",3
"9.870363,-0.8428953,0.2808992,0.49592423,0.45732865",0
"-3.575885,2.4900658,1.5770777,-0.652116,0.05613474",3
"-2.292112,5.6996665,1.940802,0.9007577,0.61332375",3
"6.237453,2.8306372,0.023039587,-0.89549303,-0.78744614",0
"0.25293824,-4.7755814,0.086997114,0.27772316,1.31074",2
"8.983969,-2.0586376,0.65215623,-0.73169327,0.64303374",0
"8.4007225,-0.84594744,-0.17790706,0.39563894,-0.3638816",0
"-4.2929025,7.229533,-1.6991825,1.8042186,-2.3520322",4
"7.0947943,3.0866778,-0.52990645,-0.69599056,0.6156999",0
"-1.7835755,-2.5389419,0.11771666,0.56437194,2.4239557",2
"8.525524,2.515734,-0.080419704,-0.7873816,-0.45668474",0
"10.174451,-2.9189396,0.2801286,0.67413664,0.13467681",0
"-0.9421838,-2.0975964,0.43702975,0.95452386,-0.47477707",2
"2.3803074,-5.583306,0.42926672,1.4232881,0.03815536",2
"7.8958144,1.302682,0.79158825,0.14758776,0.07688389",0
"1.9353722,-6.4082437,0.39669734,-0.70359516,1.0482278",1
"-2.906954,-0.7764597,0.13196756,0.1587295,0.8186647",2
"-3.8344731,5.7693114,-1.5985053,-0.738098,0.0273768",5
"-0.27208176,-6.4738917,-1.2048771,1.4389614,-0.5019009",2
"-2.025254,-3.0610845,-1.2128776,0.07096577,2.2006443",1
"7.872503,3.4697466,0.73868346,-0.74552345,-0.2687588",0
"-4.885994,1.7323529,-2.90344,-0.7125339,-0.8495937",5
"-4.760581,6.797691,0.4126886,1.6007932,0.32935807",4
"-6.224316,2.457638,-1.6116703,0.872811,-0.46810338",5
"-1.5157928,6.937229,-0.8404635,0.53442955,-1.5550579",3
"-3.4361022,2.0197558,0.15134414,-0.18837608,-1.2548193",3
"-0.37077236,-5.872031,0.26227376,-1.0331452,0.549877",1
"-1.3137689,7.1016355,0.4192184,1.9055967,-1.0516931",3
"-2.873806,3.1573112,-1.566392,1.5018073,-0.20084989",3
"-2.6079986,4.702504,-1.0770229,1.0984318,2.1197722",3
"0.2839301,-4.822144,-0.026102995,2.1110678,-0.4444093",1
"-3.2885182,2.795016,-0.16173463,-1.8758079,2.0172799",3
"0.7663479,-5.4260664,-1.7949287,1.2523683,1.0620341",2
"-0.48386955,-5.938403,-0.17050098,-1.541699,-1.4257863",2
"1.3765509,-4.3166237,0.26958993,1.6892262,0.62252665",2
"0.84897506,-5.5433183,-0.14288141,-1.347143,1.4770994",1
"-2.311354,7.231814,-0.52407473,2.692393,-0.07819529",3
"-2.575564,4.7061453,-1.0830373,1.0970625,2.1316657",3
"7.833269,0.7777159,0.32602903,-0.5692584,-0.44411263",0
"10.062289,-2.2045588,0.13321878,0.5112745,-0.23239599",0
"10.280859,-0.2685893,0.6835593,1.3704889,0.15902951",0
"1.4389702,-5.654867,0.78965265,1.0311877,0.39152977",1
"1.4495947,-6.170768,-0.17415261,-0.40479907,0.53894454",2
"0.43911594,-4.514762,0.10684053,2.785006,-0.3849022",2
"-4.044665,4.517953,-0.27345616,-2.1968486,0.56130874",5
"-2.0970926,6.373102,-1.7188568,0.7040714,0.59400797",3
"-6.2110696,3.2099297,-2.3636384,0.84401464,-0.7327152",4
"7.949684,3.325946,1.3882232,-1.4541177,-0.47127983",0
"0.020177793,-4.819132,-0.3618258,0.74657583,1.0310146",1
"0.25628275,-6.207969,0.68280965,0.8749932,0.30181256",1
"-5.5236406,4.6840796,1.7606262,0.6753489,0.15990359",5
"-0.0055832784,-2.288412,0.7138564,0.9289106,0.54783636",1
"6.8233867,3.2903094,1.2668748,-0.807831,-0.772747",0
"-1.1904757,5.6787395,1.862519,0.36486456,0.14216025",3
"6.7405148,2.3292785,0.9885028,-0.653403,-1.3400581",0
"6.645434,3.5862432,0.5578526,-0.32854828,-0.42717394",0
"5.5663924,2.9160538,1.0141469,-0.57303715,-1.1583227",0
"-5.9118295,3.2700853,0.86460096,0.8949979,0.06862982",5
"-5.640543,4.3866415,0.98860353,0.88572246,1.1024505",5
"-4.1193147,2.8681557,1.2627962,-0.73517627,-0.7707147",5
"-4.1596785,3.7574904,-1.3256439,1.2710472,-1.6133419",4
"-3.1224506,3.0901277,0.83368766,-1.5996203,1.1112572",3
"-5.5457473,6.1076593,0.9555131,0.9156531,0.17589204",4
"11.516453,-2.64016,-0.54408973,0.6424635,0.34913605",0
"-1.3403221,5.8356757,2.087183,0.2128906,-0.14531109",3
"-1.3948578,-5.4455776,0.44892806,-0.15860102,0.43418166",1
"-1.8650898,4.75606,-0.4380753,-1.3980715,1.8321192",3
"9.458779,-1.5186297,0.3603858,0.34427777,0.9296258",0
"0.07822245,-4.6281385,-0.62153,0.9922517,0.8274268",2
"-1.5524629,-3.0222409,-0.9953603,-0.13901195,2.7471604",1
"1.2265295,-5.354233,-1.9535586,1.5619247,0.56208354",1
"-5.307865,4.1155,1.6328663,0.27352458,-0.7614025",5
"0.2181436,-5.159551,-0.6815195,-0.5624023,0.028550828",2
"-1.1362859,6.173797,-1.1618228,-0.3363565,0.14408869",3
"-5.5888467,4.366289,1.5215753,0.53284484,-0.13361911",5
"0.40588027,-6.8466716,1.7147152,0.73985505,1.068081",1
"-2.7751892,6.3612237,0.7335022,-0.27231896,-1.61238",5
"-0.019219458,-6.311183,1.0655829,1.581934,-0.6268127",1
"-1.9468635,-2.1567733,-1.0101343,1.9028323,1.6436882",2
"-4.333715,3.1364107,-2.2572422,-1.1816716,-2.2926648",5
"-0.2937242,-5.796545,0.89432865,-0.30281398,-1.1803448",1
"-1.3376155,-5.3086505,-0.6328599,1.0333313,-1.5341218",1
"0.4485937,-6.212559,-0.15675986,-0.8242176,-0.5687174",1
"2.1346323,-4.5462313,-0.3796541,0.6157752,0.69907963",1
"-1.8248644,-2.5794911,0.68523884,0.511835,3.036274",2
"-4.2377515,7.360742,-0.6969252,2.0160265,0.47900087",4
"-3.8555331,5.3151665,1.1116298,-1.2233313,-0.92431664",4
"2.0795598,-6.0126257,-1.072411,0.38552177,0.8785943",1
"-5.7747164,2.8043053,0.41804647,0.8030797,-0.5630322",3
"-0.34298435,-5.876675,0.2562164,0.65319175,-0.056260098",2
"-3.2676744,0.64226454,0.43169725,0.13000023,-0.6180858",3
"-2.6838918,2.2208998,-2.075896,-0.9591593,-1.9706783",3
"9.576329,-3.1418543,-0.99293065,-0.60662705,0.5809703",0
"-0.7514766,6.8992352,-0.5891067,-0.061962184,-0.8495165",3
"-4.18319,6.3393006,-1.44398,0.19926487,-0.7174128",4
"-0.3885152,-5.613885,0.68815166,0.17247915,-0.5855848",1
"-0.56200325,-5.7352233,0.1829323,-0.9599575,0.7768326",1
"0.1324844,-3.3759797,-0.6015485,1.5670799,1.8953942",2
"-3.1728165,-3.0671113,-0.11794054,1.2220551,1.9511355",2
"5.9712396,2.8764246,0.40665424,-0.16094255,-1.6649747",0
"-0.4903459,-1.5494351,0.60111696,-0.822196,2.4420953",1
"-1.4045588,-2.7071888,-0.51993036,0.3430632,3.6469088",1
"-6.1614647,2.656692,-2.4009361,0.96605307,-0.88882804",4
"6.8234024,2.1097834,0.42251334,-0.38302997,-0.5406725",0
"-1.1185786,-2.9511583,0.31519985,1.006409,2.205639",2
"-1.02995,-5.3799677,0.79357797,0.48855865,-0.066243276",2
"0.86933804,-4.925359,-0.22786577,1.2933285,-0.33108622",2
"-5.6428933,4.208862,-0.53602725,0.2651943,1.4663367",5
"-2.698562,-6.6346006,0.7807232,-0.5739729,0.46439907",2
"-1.0605781,-4.7352552,-0.7399108,1.7330784,0.5460318",1
"1.4249693,-4.763101,-0.23693624,0.60208595,0.13434155",1
"-6.11066,3.0776792,-0.46450174,0.9497943,-0.40563044",5
"-3.9946823,5.861426,-1.5827198,-0.45339778,-0.4032075",4
"-5.9521766,4.300043,-2.924105,-0.7642489,-0.57923114",4
"9.019153,0.26738784,-0.077473745,-1.057056,-0.36282566",0
"-1.5013454,-3.188348,0.5881717,1.2744664,0.21123861",2
"-2.1516275,-1.2631316,0.8741734,-0.26029497,2.2838192",2
"-1.2037396,-6.1666055,-0.60443383,-0.2374943,0.41483414",1
"9.420205,1.2290431,-0.10383148,0.64667696,-0.64415634",0
"-4.001965,4.7209125,-1.9907018,-1.653356,0.14284374",5
"7.849578,-0.23443805,0.7876418,-0.13394015,0.61792225",0
"-5.337369,3.4191983,-2.7584486,-1.258198,-0.24840687",5
"-1.3011853,5.3686166,1.0333658,-0.61989874,0.76776606",3
"10.096118,-3.4500606,0.50493854,0.9010622,0.43126652",0
"-1.3387595,-2.8138065,1.1431009,1.0927002,3.250423",2
"-2.0156834,-2.179674,1.0923573,0.0042186296,2.502855",1
"6.138808,1.3727434,1.5239074,-1.1005706,-0.033137027",0
"-3.9671853,5.2076015,1.0479192,1.2568629,1.8026919",3
"9.8813715,-2.757965,-0.98530865,-0.1626331,-0.9447206",0
"-5.1547203,3.021474,1.7202653,0.7795729,0.49920622",3
"-5.8398185,3.8006063,-2.814974,-0.5853892,-0.6748817",4
"-2.363198,5.2300315,-1.2095808,1.6735754,1.6785147",3
"-1.3973432,-5.9417167,-0.25421795,1.5720748,1.3101741",2
"-4.335275,7.152226,0.02023055,1.880585,0.4285831",4
"-0.43138933,-6.242424,-1.1933116,0.9072831,1.5929213",1
"-0.8662159,-7.3211117,0.3289122,-0.44151103,1.3616375",2
"8.90275,-1.5838385,0.89195573,-0.39626265,-0.48745722",0
"6.960244,1.5284058,-0.607418,-1.6972971,-0.70403427",0
"11.456732,-2.0771527,-0.21013446,0.027191885,0.74548227",0
"-3.6431553,4.326739,-0.32519883,-2.9261308,0.31385034",5
"-3.4791412,7.4584723,-2.4814892,1.726004,0.1729171",5
"-4.5106053,4.274125,1.5394455,-0.68110603,-0.9015361",4
"-4.04851,7.235186,-0.57348543,2.0583763,0.5501709",5
"-1.3612126,-7.4164658,-1.262741,1.1342491,2.6205838",1
"-0.55919915,-7.8148766,-1.510627,0.53975475,1.3182033",2
"-3.7484405,3.1479833,1.6274825,-0.93765897,-0.11077019",3
"-1.8089963,-5.86971,-1.738665,-0.11495539,1.034173",1
"-1.2550309,-6.0997043,-0.85786074,0.20409265,0.9750787",2
"-2.916404,2.6804879,-1.7325523,-1.144674,-2.333105",3
"6.1760564,3.170435,-0.009132069,-0.8901264,0.6369323",0
