embedding,labels
"-1.394439,-0.47345772,4.489121,2.607462,2.3412485,-1.7321273,2.1923828,1.5571414,-0.4041575,1.1814421",2
"0.24082418,-3.1689916,-2.541326,-2.4830775,-2.4725041,-0.21069644,1.2739872,-4.6405563,2.109295,0.9400338",1
"-0.39701352,3.5436683,-0.78813314,-1.2553437,3.8989635,3.3935168,-0.06380956,-0.98711383,-4.3022923,-0.5688643",5
"-2.6126103,-3.1048005,5.2804465,-2.1155233,0.08586462,-3.8927433,2.916265,-0.85918045,0.38954735,2.5615416",1
"-3.0941808,3.685543,-3.3977635,-2.8550541,4.0462575,0.2939175,0.209342,-0.020069338,-1.283378,-1.2705865",5
"1.7656264,6.200841,0.9263242,-4.5720077,0.8198748,-0.03260323,-0.7943611,-1.9344748,3.2611606,2.0907557",5
"-1.7810677,-3.3884125,1.3374743,-4.9127736,2.6149783,0.68583995,1.5631875,-2.1936972,0.2663664,-2.303549",1
"-3.859849,-0.7537112,-0.19942386,-0.5392538,0.05170387,-0.810534,4.0758824,2.645652,-0.32820958,0.6490249",2
"1.1898817,-6.7373915,-0.32738,-1.5268879,1.1989313,-1.6864041,4.6911144,4.8740196,1.2945855,0.2105162",1
"3.7111042,-1.1343352,1.0504888,6.441222,-2.177883,-0.31436488,-0.80037785,-5.5798106,-1.5521227,0.72839516",0
"-2.1544456,-3.3508873,0.015105537,4.09868,0.3271947,0.19178022,4.9000063,-0.40423423,1.2413789,1.9961392",2
"-10.451223,-1.0904928,3.3545382,-0.9039378,-0.6364408,-0.8165359,-0.9370094,0.0707222,2.7840917,-0.21932808",5
"-0.6710537,-2.487542,2.1871884,-4.2163367,-3.4535995,1.5976908,3.4276536,-2.071385,0.16930528,-0.6711133",1
"1.562924,-0.22006498,0.30195984,-0.7085018,0.21758157,-0.024282673,4.9457417,3.8970034,0.04400036,3.892099",1
"6.4091444,1.9792775,0.437587,1.8941748,1.443959,-0.27220553,-2.5806563,0.27222323,2.3498917,-2.1522021",0
"4.8008046,1.0415277,0.69217014,2.322706,3.439244,0.627878,1.4444199,5.3721924,1.2575763,-1.7001882",0
"-2.0955489,-4.1273117,4.040126,-2.592625,1.0767021,0.13734698,5.853193,0.6675425,0.032543402,2.0576298",2
"-6.1146393,4.35946,-0.7701084,5.694645,-1.0423903,1.0565946,0.03780481,2.3620098,-1.3073,0.5769044",3
"10.389316,2.1926076,1.6276939,0.13529024,-1.3597025,-0.8487938,-0.10501595,-2.2177362,-0.088048026,0.39141935",0
"6.102803,0.97159183,-1.498556,2.993404,-1.557572,0.12940659,-0.52715796,-3.4189796,1.6785724,-4.20467",0
"4.3475513,11.06454,1.0277877,2.7387576,0.5448003,-0.6564908,0.0034154602,-1.5531845,-0.8504521,-0.1341251",3
"0.90747553,1.7732412,-0.3816697,4.3302546,-5.6559935,1.2181734,3.2066054,2.0888388,3.421471,0.6061938",2
"2.3906713,-4.3423414,-2.8568275,3.47004,2.574354,-0.12774794,4.337549,2.6256132,0.09438127,0.5010018",2
"1.6518611,-2.9566414,0.5483074,-3.6278937,3.2819383,-2.5037656,3.1042302,-3.5500844,1.1555161,0.30250707",2
"-0.41872942,2.5904596,0.23009916,-0.34405926,-0.54934525,-0.85091096,1.8375326,2.617186,2.7545428,-4.8803716",5
"6.518064,5.8639407,0.018032879,-0.06987108,0.5872834,0.17379591,0.9242232,0.16113259,-3.4785087,-0.29736355",3
"9.193691,-6.1594024,2.421921,-0.3766851,-0.08063536,0.716381,-0.16711669,1.1346513,0.7118795,-2.847022",0
"-2.8778617,-3.816089,-1.5328093,4.2501717,1.3331381,1.0151379,1.1398252,-2.8652518,-0.9639233,0.45753118",2
"-2.1553147,-0.65086716,-0.46028286,2.5858464,0.54985946,-0.35450447,0.47472593,0.43990174,-0.98964894,2.2874653",1
"-1.4315363,-3.3013842,2.0515318,-0.19129322,2.5348458,0.9081756,0.6798495,-3.2150855,2.0668595,3.9562151",1
"-5.3298783,13.1363325,0.18926416,1.0901636,-2.9265559,-2.1015856,1.5596976,-0.45061558,0.3436397,0.3648828",4
"-6.772314,9.603744,-0.19925046,5.261422,-2.6922197,-1.4694445,0.8275285,0.22783616,1.4380047,0.24575019",4
"-5.4082675,-1.3886431,0.41667125,-1.9231987,-5.0587387,0.89058614,-0.7889159,-4.4907427,1.3325632,-0.54963267",4
"-1.7388631,3.3221467,0.634134,0.4099881,-0.6823298,3.7093725,2.3587868,0.8337338,0.39755487,-4.792794",5
"-2.8992224,-1.8010374,-1.6979237,2.82588,-3.0763164,2.1306121,0.960723,2.2043982,0.86644614,3.3017838",1
"1.2786807,-1.7119849,-1.1888888,-1.0500972,-0.38525513,-1.0493337,6.3375826,-0.95276946,0.2578341,2.1603498",1
"-3.7559595,8.039429,0.86007243,-1.4663306,-3.768687,-0.6442979,4.504686,0.5450663,-0.42841956,0.0040051327",4
"-1.4896486,3.694196,2.81186,2.2110116,1.6434596,-2.2214792,-2.014667,4.52505,-1.4076012,0.902226",5
"-4.188402,7.7407885,0.5341524,0.8725752,-5.2291303,2.3268983,2.1429236,1.6496967,1.6588258,-0.002377433",4
"2.9054515,6.7048645,1.8677018,0.25000313,-4.0977507,1.8722668,-0.32257494,0.016368931,1.1662595,-0.67714983",3
"-1.3278207,6.4418197,0.51026165,-0.3563108,-0.52934563,0.020618143,-3.621131,-4.675365,-0.95418763,-2.1332924",4
"1.5238639,-2.0863128,3.2322855,-2.493013,-1.4076277,-1.2893715,-1.0647386,-3.7303078,0.57576287,4.510892",2
"-6.0567946,0.35490668,3.3559256,-1.5347836,-3.1348214,1.3446126,1.2357391,0.055486906,1.4901531,-0.09609893",5
"2.9851894,-5.9384704,3.688502,-2.0189338,-0.27492103,-2.0894213,0.34647536,-1.9806522,2.0400536,0.66576946",1
"-3.0233505,-0.9476044,-2.4713566,0.8756856,3.695214,-0.9859663,3.5948231,0.16605145,0.033376873,-0.6758564",2
"3.0074766,-3.207058,1.3053895,-3.5968084,3.8837504,0.03083213,-0.21921639,-0.8219866,-3.8664827,3.2986512",1
"10.515151,-1.1589546,1.68887,-1.1536262,2.4409633,-0.13877119,1.9814408,-0.5703848,-0.39269933,-0.43459934",0
"2.4215612,-2.5284383,-1.4984357,-1.5256045,-1.8014555,-1.2094102,0.85070735,-0.8767843,1.005952,6.3337803",1
"5.1256247,-1.8915336,-3.5207582,1.2528199,1.9116656,-2.1046712,-2.7217891,0.5920209,1.3780148,-0.06617254",0
"2.5563557,-3.0714538,3.235027,-5.1491637,2.0196288,0.28721404,4.3827395,1.4293407,-1.3472322,-0.6461509",2
"0.73487276,-2.7210746,3.635243,-4.629821,-1.467682,0.549705,1.1185671,2.2192929,0.40133756,4.957543",2
"9.024012,-2.3701737,2.2009118,3.4588575,0.10629715,0.28348947,-0.9300751,1.5919987,-0.5647102,0.3757286",0
"-0.9031801,2.4643257,0.9649164,3.696091,1.7098086,1.5212616,3.1523902,3.068424,1.151094,-2.4332776",5
"-2.2967699,2.984753,-0.58493835,-0.020209005,5.2714095,-1.8077832,-0.19571206,4.800297,-0.5292161,0.63695633",3
"2.1847527,-5.523977,-1.542412,-2.4400766,-4.787951,-2.196311,-0.6889352,0.11770232,0.2682917,0.71390474",1
"2.390574,-2.4478722,-0.43598312,-3.6572726,-1.7439729,-2.9960692,1.9850984,-2.160367,-1.1653695,2.7103586",1
"-11.153016,3.5815768,0.3793565,-0.65662134,-2.792846,-2.0444553,0.18268088,-0.23410809,0.34000048,-0.86192256",5
"1.304804,10.425594,-0.11131325,4.017083,-3.1077695,-0.14409913,2.5560207,-1.2639931,2.882899,0.58685696",3
"-4.8647785,1.5100048,0.9393062,3.0387373,-5.0242677,-0.977702,-0.1974769,-0.8071031,4.5076227,0.78330016",4
"4.4197264,6.1558304,0.6134333,0.26484877,-0.13159728,2.4228137,-2.4922218,-1.7550021,-1.3259455,0.45463887",3
"-3.6946297,2.7680988,1.1327552,-0.22079481,-1.1948985,-4.219492,-4.712791,-1.3680072,1.4724392,1.5639718",4
"2.2096238,-3.3050857,1.8542199,1.7730974,-4.7694697,-2.0658455,2.3541198,2.6089227,-1.3736479,-1.0553999",1
"2.079148,-4.1628237,-3.1276174,-2.7435255,0.18517843,-0.6209933,2.6600194,0.2216428,5.4799438,0.5895023",2
"13.653562,-6.493925,0.64038295,0.57180035,-1.3756441,-2.1167724,-0.89658624,-0.41209915,-0.5846413,-1.0324082",0
"6.6837544,-4.059043,-1.0408515,4.334647,-2.7783113,-0.1995479,2.5327227,0.53398174,-0.49656928,0.21019872",0
"-0.0854906,-5.531499,-0.11190298,-3.4799542,-0.25158525,0.17366903,3.419902,2.0605233,1.9520695,3.8311255",2
"-1.3685085,-1.3420454,0.10062899,3.0458565,1.4388447,4.2349043,1.4958915,0.18648303,-0.69208586,0.7488192",1
"9.416464,2.1215322,0.19154891,-4.650029,-2.2619672,-0.22763696,-2.0285554,0.26099893,-1.2348615,0.457885",0
"1.9897224,-3.1669364,1.0321213,-3.1823826,-0.068487406,-0.43369034,2.281673,0.7917931,2.0482535,-0.29286608",2
"-2.1134853,9.870995,1.8921677,-0.32356748,1.0100447,2.375151,0.6522735,-0.66610813,-1.7948079,0.6465822",4
"-1.8349327,7.2676563,-2.476271,2.2423804,-0.20247017,-1.2194434,0.13133758,-4.1909776,0.35075518,-0.85200274",3
"-2.103826,9.691509,0.45072982,4.164077,0.9142418,0.49798968,-1.4386508,0.26170683,1.6023592,0.5485339",4
"1.018228,-7.431672,-0.28198406,-1.3438033,-0.098592505,-0.29080147,4.6658006,-0.8967202,-2.459432,3.2877593",2
"-1.2423588,5.5233264,1.9257731,1.1963648,0.30501875,-0.6410361,0.65256196,1.6396182,-4.594984,2.432301",5
"5.4962835,6.219155,0.45506436,-1.9152106,0.44764087,0.043122012,-1.2518725,4.6910305,1.1267525,0.10521849",3
"-1.2576208,9.727886,-0.9619172,1.538787,0.8912629,1.433466,0.53442335,-0.34882122,-0.65160197,-3.397003",4
"-3.1874392,-0.24850748,1.6882797,6.188436,-2.888341,-1.5140681,0.46342346,-1.1908706,2.146281,-1.9336123",4
"11.691046,-6.606896,-0.44238293,1.9820981,0.5270887,1.8504859,1.8105284,-0.09692739,0.09089646,-0.05046342",0
"2.9681368,4.4116898,-0.06863923,-1.0860937,3.4567404,1.4697996,-2.8446782,4.3848915,-2.0843978,0.7270377",3
"5.2272096,-2.5398083,0.42304948,1.1923184,-1.3711468,-0.00769592,-3.0252838,-1.9014401,2.169396,0.06794432",0
"-2.9818163,1.497037,3.7401865,3.1732416,-0.99457866,-0.36805758,2.0158248,-4.62088,1.1048439,-1.6639253",5
"-1.8065871,1.2227585,1.4342775,-4.0501647,1.2083416,0.4977289,0.04020023,2.9647977,2.7189915,-3.4211736",3
"-6.202313,14.276463,-0.29658088,0.011565301,0.04707555,-0.27891907,-3.4088492,-1.0844585,-0.17496456,0.91000795",4
"0.5810431,9.212081,-0.24470855,0.71383375,-1.7744677,-2.2303376,-2.259968,-1.65088,-1.1871442,1.2305393",3
"-9.963133,7.144576,-0.7401259,-3.1379907,0.10734146,-1.0363036,0.48000258,1.7504913,-0.16275162,0.22968633",4
"-2.6444466,10.455796,0.52360326,1.3370616,0.18139601,0.5361913,2.7370796,-0.9133427,3.4375107,-0.13040869",3
"-6.2043567,-2.722654,-3.2769244,-0.6253276,-3.7757103,-0.66457903,0.4461391,-4.2180533,-0.56556594,-1.5284114",4
"6.606221,5.7348075,-0.718259,1.3431003,-0.7992384,-2.0178182,4.116074,-0.24466407,0.063657925,0.4640804",3
"3.716011,6.617279,0.034749318,3.2665713,-3.1599813,-2.1379778,4.1433215,-1.3569089,3.518841,0.2095395",3
"-0.8555572,-3.068749,5.586,-2.683582,0.22195351,-0.04862644,0.096686296,0.98589873,1.3663534,-1.1419749",2
"3.3005579,2.4586709,1.0690757,3.1033604,-1.2863649,-0.04782457,-0.8792348,-4.6245265,2.304612,0.8428267",0
"-8.627872,6.43983,-1.2652082,-0.14367436,0.22334602,1.9726735,-0.4886486,5.048999,-0.08144846,1.2954053",4
"-2.097793,0.27002,2.4386797,0.47409168,0.46122715,0.37298802,1.171817,-0.49649212,-2.712523,-0.5760468",1
"-3.6966465,0.98941886,0.110126995,3.9808428,-0.9166928,0.37123653,3.1733794,0.51121616,0.8645327,-4.522928",5
"4.288707,0.8341426,-0.53029364,-0.9368906,-2.0880225,-0.39833796,0.43809563,-6.891597,-0.6378626,0.39887482",0
"-3.740462,4.5112433,-1.4238849,-0.1219424,3.6308439,2.2647622,-1.4091105,0.21340509,1.6772536,2.6742013",3
"4.996342,0.17453006,-0.65074295,-3.5311978,-3.5950449,-0.18571185,-1.8215835,-2.3253877,1.5319748,-0.83898157",0
"3.4727209,10.979024,-0.058163516,-1.2040064,-0.5254312,-2.3190477,-0.611695,-4.3266487,-0.08282207,-0.5247379",3
"7.604116,-4.789317,-0.6113515,3.3108194,1.6967039,-1.2989075,-0.47178367,-1.1752503,-2.6814234,0.18773188",0
"1.7161546,-2.6618464,-4.06292,-5.0496864,-0.49314848,0.2624042,0.50140476,2.8733377,1.5861504,-1.6140026",1
"-0.06557184,-4.230387,-1.2229991,0.9023533,-1.8329755,-5.22798,2.4517562,-0.90777266,-0.2209533,1.128964",2
"9.197506,0.50907075,-1.7886723,-1.243122,-1.7310122,-0.3526979,4.1610003,1.7637708,-1.1086775,0.43937743",0
"2.6997252,4.184351,0.26365045,3.578412,4.104554,-0.07103477,1.0831865,-4.8518443,1.5547347,-0.4963166",0
"-0.30534878,1.8185796,0.41629854,-0.05623349,0.5698993,2.1084688,2.1774347,-2.3704517,-0.9440918,4.4668846",2
"0.038060777,-2.3433015,2.7377045,-0.532552,-0.39995274,2.001253,4.333897,-3.0501935,3.1286392,0.15743662",2
"-2.253381,5.5480037,-0.17088678,-0.967616,2.6965976,-2.6135886,-2.865824,3.5321052,-2.871364,-0.039832503",3
"2.249059,-3.9762,3.7243693,-2.4791849,1.7370534,0.19335127,1.7387273,-1.9588293,-0.97785044,3.0547051",2
"-6.2883277,7.289303,-0.22578426,-6.501831,-0.47040585,0.49044317,-0.29501984,-1.6294028,-0.09435447,0.08577817",4
"-2.502004,4.81871,1.4654993,-4.7447367,-1.8628201,0.598772,1.3868365,0.33153772,2.7064767,1.3480134",5
"2.7714274,-3.0466664,-0.06644227,-0.7171064,2.9483278,-0.056115024,-0.12209295,6.2768583,-0.591941,1.8180553",1
"-2.3552208,-3.0252857,-1.3831799,5.8419433,1.0884509,0.061297,-0.9135595,5.0149965,0.72667265,-0.28235707",2
"-1.4278188,-4.8619447,2.9380052,3.572452,2.5314932,-0.0010431004,-3.7413356,1.797824,0.546261,2.2517035",2
"-7.966565,3.1101983,-0.22566354,1.6114775,0.4261074,0.91339356,-0.1556734,-5.2043643,-1.9603236,-0.03431171",3
"1.7576652,-4.1737795,2.1215546,-0.32569692,0.19633028,3.095468,-3.881055,2.3257527,3.869935,0.7684735",2
"-0.72979844,-2.0377314,0.20623341,0.4003851,1.6918571,2.2367952,0.07295556,6.2830043,3.1788988,0.28130612",2
"-1.1842631,-3.7811382,-2.318047,-0.9169577,1.4406086,-0.12416747,-5.115965,1.9781033,0.9298087,-2.64739",2
"1.0868186,-1.6699983,-1.1374232,3.5141208,-2.7665975,0.62224054,3.6274092,-6.3826632,-0.99316084,0.15570064",0
"4.663818,-4.4290447,1.3824651,2.1130342,1.4664463,-1.8296146,3.9988623,-4.7346544,0.016871147,-2.215533",0
"-9.1327715,10.936689,0.19609506,0.32555354,-0.3232255,-0.30581343,1.8850654,-2.6502318,2.2882848,-0.6685636",4
"3.078269,7.039817,-0.18110634,0.38126403,0.43865564,0.543235,-0.16519558,-0.3714327,4.144414,-0.8652261",3
"-0.22369245,-0.6337917,2.939064,0.8847602,-0.4085276,-0.24317963,-5.962319,-0.36316678,-0.18664819,0.43838164",2
"-2.2986941,4.6499047,0.6029078,0.2029703,2.4964004,-1.8767376,1.6878631,0.7379637,1.4797951,1.6383286",4
"7.095974,-8.659333,-0.44820994,1.8979836,0.82082313,0.41955498,0.64208794,-0.8760499,2.4908276,-0.43514326",0
"5.9398236,-4.276734,0.4303936,0.66597086,-3.1111877,-0.75215,0.59595644,-3.2369432,-1.1151831,-2.178615",0
"-2.5955858,-0.9862436,-0.25023204,1.1549548,-0.35419855,1.966858,-0.019816514,6.1672087,-2.9555855,-0.49757907",1
"-0.4622546,-5.8551016,-1.0282786,1.2303987,5.739347,-0.030978916,-4.2399063,1.3602972,-0.4454409,0.4316701",1
"-5.042706,3.650911,-3.0861456,2.406317,1.517866,2.8592873,-0.5804774,1.4110581,-0.70911586,-1.376635",3
"-2.9837475,-1.2830558,-0.83150387,-1.3358182,0.31504816,-0.2450636,-5.225949,-3.9158385,-0.5362899,-0.03785707",1
"-1.1108248,-1.542969,-0.65212035,0.18303193,3.2411153,3.5122347,-4.536717,0.24265055,-0.28117305,-2.1254578",2
"-3.1729703,-6.878629,-0.45417005,1.1930331,-0.64827025,1.301874,-2.3251123,4.6032467,0.48125562,-0.41738266",1
"0.64937013,6.2147417,-0.4002468,1.6638513,5.043887,-0.52331936,-2.798589,1.702289,-0.501871,0.43318447",3
"-7.749042,-2.376355,-0.017259086,0.16676998,1.1466762,2.4198754,-0.7108717,0.8991717,-0.64888996,1.7557034",3
"7.625551,-3.4986324,-0.56712675,-1.3828328,0.85040194,-0.37031737,0.57223636,-4.670154,-2.4497986,0.656058",0
"4.57402,-1.286424,-0.24411221,1.1646428,0.60348284,-3.0170689,0.3691856,-3.9798772,0.9961919,-1.1393311",0
"-4.3517838,-7.937338,-1.1430496,1.5014042,0.7385775,-1.7034156,-1.1258277,-0.3414162,-3.2710624,1.9098649",2
"-2.1648917,-0.80815667,-1.7364966,3.6920848,1.087649,1.7824701,-4.415112,-1.2846901,0.39727256,0.71064645",1
"-0.7837056,3.456815,0.5573816,-2.6440706,-0.4187021,0.8798992,5.0271,0.017755624,-1.1591321,-3.1871138",4
"1.1206996,-5.0618553,-3.116107,1.8930233,-0.98752064,-0.6954968,-4.720128,4.582231,-1.1337589,2.378987",1
"0.022585833,-5.613839,0.9177368,-0.25037903,-1.7295008,-0.10630452,-1.6687685,6.5085034,2.3815138,1.2144978",1
"-15.680151,6.795803,0.22881427,0.8368405,0.30926728,0.052526727,0.29549956,1.3757305,1.0290765,-0.026109103",3
"0.0050243004,-5.143317,1.6043228,-0.050185528,2.6308873,0.19036524,-7.9695716,2.778547,0.21743642,-0.10850215",2
"7.762137,-2.7029645,0.90461016,-3.9819899,-0.9004521,0.32732058,1.6198218,0.113919824,-1.6692224,0.49048164",0
"1.622364,-4.596988,-2.3928194,0.50612295,1.2039486,-0.526139,-2.3115656,6.153977,-2.7420442,-2.6885867",1
"-0.6892476,-1.3381468,-0.87900734,-2.792735,5.310293,0.030334998,-4.5214453,2.4834561,1.3795013,-2.3290412",1
"1.5764061,-2.3960087,-2.4802895,-0.4478248,-3.9279068,0.916154,-0.22010322,5.0837965,-1.3941543,1.5904495",2
"-5.2375164,0.23189875,0.0970213,3.4570122,-4.298491,0.63042414,4.373832,-1.3347204,0.8136451,-0.33040687",5
"-1.4247857,10.5125,0.47690582,5.8624187,-2.3977578,1.3454484,2.666775,-1.0717852,-1.2965887,-0.41129035",3
"-11.901614,5.504703,0.19175853,-0.55898505,1.0628803,-0.6671851,-2.0143735,-2.2502205,0.14004612,1.5246092",3
"-0.45061404,-0.042824436,0.11460308,4.874142,-1.8200169,-2.495472,-3.388083,2.504247,-0.46370482,0.7640623",1
"2.4507236,-0.46282578,-0.6259729,3.1990595,0.6825411,-3.603169,3.341962,-0.67966056,0.7209962,-3.396364",0
"-0.68339777,4.23712,1.001265,-1.0340618,-1.2416,3.3855455,1.6133345,-4.857795,0.30218402,-3.457269",4
"-5.3043556,-6.2138314,1.3211473,0.30912283,1.188761,-0.056360856,-3.9877386,1.674742,0.5474826,-3.2138343",2
"3.419056,-1.0059782,0.6166743,1.3399979,3.5648854,0.106326774,-4.761192,6.172743,0.04663701,0.62344354",1
"1.5038891,7.4419217,-0.022479586,-2.8102217,0.49798918,-2.9667706,-4.6332526,-1.9702344,-1.1891125,-0.096169084",3
"0.30549037,-3.5074384,-0.21279375,2.3758476,-2.0324178,0.6030861,-2.1027763,4.839048,0.9451289,-3.6700714",2
"-2.7299333,-0.95912343,3.3975813,1.1751983,-0.27646315,0.60903794,-4.042811,5.049602,-0.14200406,-2.5709903",2
"-1.3370681,-5.511605,1.498901,-1.071613,1.1190398,0.32160795,-1.6391327,6.0454035,-0.714707,-4.7207403",1
"4.0129223,7.5609994,-0.49400243,7.2248516,-0.58642536,1.6716534,1.7431865,-2.3755338,0.011106088,0.25517148",3
"0.82007766,7.6342854,-0.091390945,-0.050592873,1.9604014,-1.7254922,0.7267506,-4.153249,-2.513894,0.376509",3
"9.923835,-8.632894,-0.6381932,0.3091885,-3.8966177,0.017500931,-0.35170478,0.5324574,0.6133322,0.6356447",0
"7.1242476,1.533556,-3.5732534,-2.1967633,0.32256377,0.9456584,-1.3145411,1.8585492,1.6979474,0.23225063",0
"4.626004,0.76239055,0.4607408,1.6268563,1.8539106,0.9538935,4.261957,-2.491179,-0.3100927,-0.19895571",0
"-5.689778,6.6809216,0.6867179,4.765467,-2.6860793,1.6758604,2.4894686,-5.4935446,0.44857925,-0.014456622",3
"-1.3938593,-1.8963724,-0.4868458,1.9212162,0.5159597,-0.7302508,-3.5922494,3.6537182,2.6836643,-0.4653173",2
"-1.602928,0.7446405,0.5631895,-4.1319137,-2.1178677,-0.8469373,-0.32852945,5.0709443,1.7359822,-1.3811778",3
"2.1064117,0.008523329,0.66933906,5.6295505,-0.32709953,1.0685147,5.0463037,-3.4879637,1.7697202,-2.0673876",0
"-2.526842,4.93377,-0.16014387,5.3776226,-1.5911072,4.462199,0.18396519,1.159835,-0.33701852,0.48835358",3
"-0.42478848,6.5052586,1.3408134,0.68572736,3.2580814,-0.061013818,-0.6212759,4.5991173,-0.27325413,3.798625",5
"0.015422223,-4.425433,3.9486473,2.254172,-2.6072383,-0.783668,-1.2034768,-1.600832,0.6583807,-2.8919246",2
"-0.22782917,-2.5490332,-1.3340706,-2.2354143,0.22169852,-1.8304751,-4.080241,7.3612614,0.12936285,0.53961736",1
"4.833841,-3.5774012,2.2943265,2.5129557,1.9659905,0.43381166,-0.49951127,-1.3683434,3.2585716,-2.3157759",0
"0.30315182,4.472448,-1.6162995,8.445807,-2.6799314,2.9521651,0.46100292,-1.8462358,0.16502394,-0.5896978",3
"0.72744715,-3.4886904,2.105649,-0.86249954,-0.7673842,2.1369665,-2.0842638,5.1205764,-0.46476457,-0.21826725",1
"-2.0192137,-3.0835388,0.4576387,2.0282302,0.790811,-1.6041855,-3.70864,4.146911,-1.8603581,0.4417716",2
"5.6151624,2.659337,0.8590979,3.1134207,1.341953,-1.5978843,0.5212342,-4.5588784,-2.6295834,1.0775185",0
"-0.46311903,5.028232,-1.6454372,4.896228,-2.1389992,1.2983866,4.020682,-2.5378947,0.1756084,0.15440941",3
"7.2804756,2.7533076,-0.1287168,-0.8053794,1.5889813,3.9816456,0.6229237,0.064417556,2.5434606,0.45835614",0
"1.5648232,6.730109,-2.420906,-2.1970384,2.0691485,0.28360137,-0.9991179,3.3738353,0.72584707,0.8318369",3
"-2.84428,9.904577,0.06143298,-1.680746,0.3813468,-2.060454,1.305109,1.6113249,-1.5098403,-0.82124346",4
"-1.881978,7.27203,0.4706935,8.086119,-0.08763334,-0.027434412,2.55459,-2.3127165,1.9427059,-0.4813837",3
"-2.4500139,2.6068835,1.9582993,-5.1009874,2.8715932,1.1973121,-2.4270267,1.3957487,-0.27771223,-1.5555168",3
"0.12417764,-6.250385,-0.65013814,0.86874473,3.5764174,-1.4669633,-3.3856068,5.4758325,0.3324871,1.1051294",1
"-6.630581,-3.4509003,0.9219645,1.0957538,-2.7177017,0.055041336,2.1107092,-3.8671002,1.977089,-1.0566016",5
"7.707276,-1.5149498,0.6512429,-1.5272844,-0.8861096,0.17177646,3.0170636,-3.273534,1.0690842,3.2072694",0
"9.272175,-5.470973,0.0035870997,-2.214493,-0.24415557,0.2591057,-2.369624,0.023588495,-0.08970211,4.269293",0
"0.9928918,-2.897238,2.744434,-0.014715354,-1.7387356,-0.68863076,0.98729664,8.440427,0.20915134,-0.97492546",2
"-1.6448628,-5.899591,-3.3840408,1.9592894,2.947367,0.12431157,-2.7823327,3.2090592,3.9242256,0.66923773",2
"-5.7616434,4.0255446,2.0373976,-1.7193208,0.17554972,0.12779479,-0.22175407,7.3247232,-0.010565322,0.4280562",4
"-2.8394592,-3.0248983,0.99886334,-1.0774696,-3.3176851,-0.76940334,-1.0455091,1.8650092,-2.5984373,-3.7872028",1
"-5.2793303,0.81571305,-0.37823376,-1.8128409,-2.277142,-0.15666167,3.582225,-3.6853237,1.7561128,-0.903356",4
